file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2011_280/98.evt,7854,3432192,3421957,3,4837,885,647,-1232,-3735,-42676,-4433,-41623,2500,2500
2011_280/98.evt,4586,3432192,3421957,3,2602,671,394,-1232,-6235,-45176,-6933,-44123,2500,5000
2011_280/98.evt,1969,3432192,3421957,0,844,455,161,-1232,-8735,-47676,-9433,-46623,2500,7500
2011_280/98.evt,604,3432192,3421957,0,104,222,62,-1232,-11235,-50176,-11933,-49123,2500,10000
2011_280/98.evt,138,3432192,3421957,0,1,61,15,-1232,-13735,-52676,-14433,-51623,2500,12500
2011_280/98.evt,13,3432192,3421957,0,0,6,2,-1232,-16235,-55176,-16933,-54123,2500,15000
2011_281/353.evt,7585,3755776,3755761,0,200,2621,2465,-896,349,-38592,-349,-37539,2500,-1584
2011_281/353.evt,280968,3755776,3755761,0,4120,14371,6278,-896,18765,-20176,18067,-19123,2500,-20000
2011_281/353.evt,206999,3755776,3755761,0,3202,12496,5946,-896,16265,-22676,15567,-21623,2500,-17500
2011_281/353.evt,132505,3755776,3755761,0,2458,10581,5539,-896,13765,-25176,13067,-24123,2500,-15000
2011_281/353.evt,73840,3755776,3755761,0,1835,8795,5076,-896,11265,-27676,10567,-26623,2500,-12500
2011_281/353.evt,41107,3755776,3755761,0,1321,7090,4524,-896,8765,-30176,8067,-29123,2500,-10000
2011_281/353.evt,24075,3755776,3755761,0,885,5492,3930,-896,6265,-32676,5567,-31623,2500,-7500
2011_281/353.evt,14365,3755776,3755761,0,525,4180,3312,-896,3765,-35176,3067,-34123,2500,-5000
2011_281/353.evt,8809,3755776,3755761,0,264,2988,2701,-896,1265,-37676,567,-36623,2500,-2500
2011_281/353.evt,5729,3755776,3755761,0,127,1985,2072,-896,-1235,-40176,-1933,-39123,2500,0
2011_281/353.evt,3404,3755776,3755761,0,45,1208,1405,-896,-3735,-42676,-4433,-41623,2500,2500
2011_281/353.evt,1723,3755776,3755761,0,13,623,801,-896,-6235,-45176,-6933,-44123,2500,5000
2011_281/353.evt,700,3755776,3755761,0,3,261,345,-896,-8735,-47676,-9433,-46623,2500,7500
2011_281/353.evt,201,3755776,3755761,0,0,87,89,-896,-11235,-50176,-11933,-49123,2500,10000
2011_281/353.evt,34,3755776,3755761,0,0,24,7,-896,-13735,-52676,-14433,-51623,2500,12500
2011_281/355.evt,7511,3751808,3751803,5,215,2636,2372,-912,349,-38592,-349,-37539,2500,-1584
2011_281/355.evt,281791,3751808,3751803,5,4496,13689,5945,-912,18765,-20176,18067,-19123,2500,-20000
2011_281/355.evt,207393,3751808,3751803,5,3454,11990,5594,-912,16265,-22676,15567,-21623,2500,-17500
2011_281/355.evt,132624,3751808,3751803,5,2620,10361,5205,-912,13765,-25176,13067,-24123,2500,-15000
2011_281/355.evt,74064,3751808,3751803,5,1922,8601,4767,-912,11265,-27676,10567,-26623,2500,-12500
2011_281/355.evt,41342,3751808,3751803,5,1402,7004,4252,-912,8765,-30176,8067,-29123,2500,-10000
2011_281/355.evt,24132,3751808,3751803,5,943,5479,3738,-912,6265,-32676,5567,-31623,2500,-7500
2011_281/355.evt,14344,3751808,3751803,5,595,4133,3163,-912,3765,-35176,3067,-34123,2500,-5000
2011_281/355.evt,8766,3751808,3751803,5,298,3031,2562,-912,1265,-37676,567,-36623,2500,-2500
2011_281/355.evt,5843,3751808,3751803,4,135,2088,2019,-912,-1235,-40176,-1933,-39123,2500,0
2011_281/355.evt,3470,3751808,3751803,0,54,1239,1385,-912,-3735,-42676,-4433,-41623,2500,2500
2011_281/355.evt,1797,3751808,3751803,0,15,646,830,-912,-6235,-45176,-6933,-44123,2500,5000
2011_281/355.evt,707,3751808,3751803,0,2,258,345,-912,-8735,-47676,-9433,-46623,2500,7500
2011_281/355.evt,199,3751808,3751803,0,0,85,87,-912,-11235,-50176,-11933,-49123,2500,10000
2011_281/355.evt,46,3751808,3751803,0,0,24,20,-912,-13735,-52676,-14433,-51623,2500,12500
2011_281/357.evt,7578,3770880,3770867,2,209,2639,2466,-816,349,-38592,-349,-37539,2500,-1584
2011_281/357.evt,285556,3770880,3770867,4,4024,14288,6134,-816,18765,-20176,18067,-19123,2500,-20000
2011_281/357.evt,210705,3770880,3770867,4,3105,12424,5766,-816,16265,-22676,15567,-21623,2500,-17500
2011_281/357.evt,134738,3770880,3770867,3,2367,10620,5392,-816,13765,-25176,13067,-24123,2500,-15000
2011_281/357.evt,75091,3770880,3770867,3,1755,8831,4888,-816,11265,-27676,10567,-26623,2500,-12500
2011_281/357.evt,41454,3770880,3770867,3,1299,7161,4372,-816,8765,-30176,8067,-29123,2500,-10000
2011_281/357.evt,24250,3770880,3770867,3,883,5601,3876,-816,6265,-32676,5567,-31623,2500,-7500
2011_281/357.evt,14479,3770880,3770867,3,517,4227,3323,-816,3765,-35176,3067,-34123,2500,-5000
2011_281/357.evt,8854,3770880,3770867,3,268,3041,2697,-816,1265,-37676,567,-36623,2500,-2500
2011_281/357.evt,5836,3770880,3770867,2,117,2056,2071,-816,-1235,-40176,-1933,-39123,2500,0
2011_281/357.evt,3550,3770880,3770867,2,39,1256,1454,-816,-3735,-42676,-4433,-41623,2500,2500
2011_281/357.evt,1834,3770880,3770867,2,12,649,846,-816,-6235,-45176,-6933,-44123,2500,5000
2011_281/357.evt,793,3770880,3770867,0,4,300,371,-816,-8735,-47676,-9433,-46623,2500,7500
2011_281/357.evt,226,3770880,3770867,0,1,103,102,-816,-11235,-50176,-11933,-49123,2500,10000
2011_281/357.evt,42,3770880,3770867,0,0,27,14,-816,-13735,-52676,-14433,-51623,2500,12500
2011_282/353.evt,5435,3683840,3683838,2,196,1947,1693,256,349,-38592,-349,-37539,2500,-1584
2011_282/353.evt,228308,3683840,3683838,3,6842,16700,4783,256,18765,-20176,18067,-19123,2500,-20000
2011_282/353.evt,163774,3683840,3683838,3,5122,13890,4501,256,16265,-22676,15567,-21623,2500,-17500
2011_282/353.evt,99468,3683840,3683838,3,3724,11311,4150,256,13765,-25176,13067,-24123,2500,-15000
2011_282/353.evt,53177,3683840,3683838,3,2640,8903,3789,256,11265,-27676,10567,-26623,2500,-12500
2011_282/353.evt,29564,3683840,3683838,2,1810,6791,3290,256,8765,-30176,8067,-29123,2500,-10000
2011_282/353.evt,17743,3683840,3683838,2,1127,4941,2854,256,6265,-32676,5567,-31623,2500,-7500
2011_282/353.evt,10747,3683840,3683838,2,587,3505,2391,256,3765,-35176,3067,-34123,2500,-5000
2011_282/353.evt,6442,3683840,3683838,2,268,2303,1878,256,1265,-37676,567,-36623,2500,-2500
2011_282/353.evt,3890,3683840,3683838,0,111,1302,1395,256,-1235,-40176,-1933,-39123,2500,0
2011_282/353.evt,2089,3683840,3683838,0,44,625,888,256,-3735,-42676,-4433,-41623,2500,2500
2011_282/353.evt,933,3683840,3683838,0,14,250,472,256,-6235,-45176,-6933,-44123,2500,5000
2011_282/353.evt,330,3683840,3683838,0,4,95,181,256,-8735,-47676,-9433,-46623,2500,7500
2011_282/353.evt,98,3683840,3683838,0,0,38,50,256,-11235,-50176,-11933,-49123,2500,10000
2011_282/353.evt,12,3683840,3683838,0,0,6,6,256,-13735,-52676,-14433,-51623,2500,12500
2011_282/354.evt,5477,3669888,3669878,2,201,1988,1706,288,349,-38592,-349,-37539,2500,-1584
2011_282/354.evt,226903,3669888,3669878,2,6931,16494,4661,288,18765,-20176,18067,-19123,2500,-20000
2011_282/354.evt,163077,3669888,3669878,2,5245,13717,4413,288,16265,-22676,15567,-21623,2500,-17500
2011_282/354.evt,98890,3669888,3669878,2,3824,11130,4130,288,13765,-25176,13067,-24123,2500,-15000
2011_282/354.evt,52988,3669888,3669878,2,2711,8792,3759,288,11265,-27676,10567,-26623,2500,-12500
2011_282/354.evt,29653,3669888,3669878,2,1849,6668,3353,288,8765,-30176,8067,-29123,2500,-10000
2011_282/354.evt,17835,3669888,3669878,2,1124,4899,2912,288,6265,-32676,5567,-31623,2500,-7500
2011_282/354.evt,10781,3669888,3669878,2,588,3533,2408,288,3765,-35176,3067,-34123,2500,-5000
2011_282/354.evt,6529,3669888,3669878,2,268,2374,1898,288,1265,-37676,567,-36623,2500,-2500
2011_282/354.evt,3913,3669888,3669878,2,113,1388,1390,288,-1235,-40176,-1933,-39123,2500,0
2011_282/354.evt,2139,3669888,3669878,0,45,704,931,288,-3735,-42676,-4433,-41623,2500,2500
2011_282/354.evt,998,3669888,3669878,0,12,307,496,288,-6235,-45176,-6933,-44123,2500,5000
2011_282/354.evt,350,3669888,3669878,0,3,97,194,288,-8735,-47676,-9433,-46623,2500,7500
2011_282/354.evt,83,3669888,3669878,0,0,34,41,288,-11235,-50176,-11933,-49123,2500,10000
2011_282/356.evt,5471,3691651,3691645,2,184,1953,1767,256,349,-38592,-349,-37539,2500,-1584
2011_282/356.evt,223517,3691651,3691645,3,6558,16268,5199,256,18765,-20176,18067,-19123,2500,-20000
2011_282/356.evt,159880,3691651,3691645,3,4862,13595,4884,256,16265,-22676,15567,-21623,2500,-17500
2011_282/356.evt,96424,3691651,3691645,3,3494,11149,4486,256,13765,-25176,13067,-24123,2500,-15000
2011_282/356.evt,51520,3691651,3691645,3,2500,8815,4027,256,11265,-27676,10567,-26623,2500,-12500
2011_282/356.evt,28946,3691651,3691645,3,1699,6680,3532,256,8765,-30176,8067,-29123,2500,-10000
2011_282/356.evt,17284,3691651,3691645,2,982,4883,3005,256,6265,-32676,5567,-31623,2500,-7500
2011_282/356.evt,10592,3691651,3691645,2,511,3471,2493,256,3765,-35176,3067,-34123,2500,-5000
2011_282/356.evt,6521,3691651,3691645,2,251,2327,1977,256,1265,-37676,567,-36623,2500,-2500
2011_282/356.evt,3946,3691651,3691645,2,100,1350,1445,256,-1235,-40176,-1933,-39123,2500,0
2011_282/356.evt,2226,3691651,3691645,1,32,701,957,256,-3735,-42676,-4433,-41623,2500,2500
2011_282/356.evt,1055,3691651,3691645,0,9,308,524,256,-6235,-45176,-6933,-44123,2500,5000
2011_282/356.evt,395,3691651,3691645,0,0,119,207,256,-8735,-47676,-9433,-46623,2500,7500
2011_282/356.evt,88,3691651,3691645,0,0,34,37,256,-11235,-50176,-11933,-49123,2500,10000
2011_282/430.evt,6267,3686144,3686136,1,283,2416,1854,144,349,-38592,-349,-37539,2500,-1584
2011_282/430.evt,236374,3686144,3686136,3,5950,15616,5212,144,18765,-20176,18067,-19123,2500,-20000
2011_282/430.evt,172148,3686144,3686136,2,4664,13253,4812,144,16265,-22676,15567,-21623,2500,-17500
2011_282/430.evt,106328,3686144,3686136,2,3569,11048,4428,144,13765,-25176,13067,-24123,2500,-15000
2011_282/430.evt,58063,3686144,3686136,2,2679,8991,4023,144,11265,-27676,10567,-26623,2500,-12500
2011_282/430.evt,32866,3686144,3686136,2,1943,7079,3533,144,8765,-30176,8067,-29123,2500,-10000
2011_282/430.evt,19886,3686144,3686136,2,1320,5408,3035,144,6265,-32676,5567,-31623,2500,-7500
2011_282/430.evt,12183,3686144,3686136,2,743,4000,2557,144,3765,-35176,3067,-34123,2500,-5000
2011_282/430.evt,7354,3686144,3686136,2,367,2796,2066,144,1265,-37676,567,-36623,2500,-2500
2011_282/430.evt,4648,3686144,3686136,0,156,1831,1516,144,-1235,-40176,-1933,-39123,2500,0
2011_282/430.evt,2589,3686144,3686136,0,62,1025,985,144,-3735,-42676,-4433,-41623,2500,2500
2011_282/430.evt,1208,3686144,3686136,0,24,485,498,144,-6235,-45176,-6933,-44123,2500,5000
2011_282/430.evt,440,3686144,3686136,0,6,199,167,144,-8735,-47676,-9433,-46623,2500,7500
2011_282/430.evt,119,3686144,3686136,0,1,61,38,144,-11235,-50176,-11933,-49123,2500,10000
2011_282/430.evt,23,3686144,3686136,0,0,19,2,144,-13735,-52676,-14433,-51623,2500,12500
2011_282/431.evt,6293,3681024,3681021,4,352,2460,1893,128,349,-38592,-349,-37539,2500,-1584
2011_282/431.evt,235224,3681024,3681021,5,8126,16025,5381,128,18765,-20176,18067,-19123,2500,-20000
2011_282/431.evt,171203,3681024,3681021,5,6377,13561,4967,128,16265,-22676,15567,-21623,2500,-17500
2011_282/431.evt,106501,3681024,3681021,5,4857,11332,4578,128,13765,-25176,13067,-24123,2500,-15000
2011_282/431.evt,58142,3681024,3681021,5,3519,9327,4106,128,11265,-27676,10567,-26623,2500,-12500
2011_282/431.evt,32991,3681024,3681021,5,2489,7268,3621,128,8765,-30176,8067,-29123,2500,-10000
2011_282/431.evt,19912,3681024,3681021,5,1626,5497,3127,128,6265,-32676,5567,-31623,2500,-7500
2011_282/431.evt,12179,3681024,3681021,5,928,4065,2600,128,3765,-35176,3067,-34123,2500,-5000
2011_282/431.evt,7448,3681024,3681021,5,478,2851,2089,128,1265,-37676,567,-36623,2500,-2500
2011_282/431.evt,4636,3681024,3681021,2,213,1804,1540,128,-1235,-40176,-1933,-39123,2500,0
2011_282/431.evt,2579,3681024,3681021,1,78,986,1011,128,-3735,-42676,-4433,-41623,2500,2500
2011_282/431.evt,1213,3681024,3681021,1,25,449,525,128,-6235,-45176,-6933,-44123,2500,5000
2011_282/431.evt,459,3681024,3681021,0,5,180,193,128,-8735,-47676,-9433,-46623,2500,7500
2011_282/431.evt,113,3681024,3681021,0,0,55,35,128,-11235,-50176,-11933,-49123,2500,10000
2011_282/431.evt,28,3681024,3681021,0,0,20,5,128,-13735,-52676,-14433,-51623,2500,12500
2011_282/432.evt,6284,3691776,3691772,2,360,2334,1949,144,349,-38592,-349,-37539,2500,-1584
2011_282/432.evt,236990,3691776,3691772,6,7470,15959,5453,144,18765,-20176,18067,-19123,2500,-20000
2011_282/432.evt,172671,3691776,3691772,6,5826,13477,5021,144,16265,-22676,15567,-21623,2500,-17500
2011_282/432.evt,106992,3691776,3691772,6,4365,11173,4585,144,13765,-25176,13067,-24123,2500,-15000
2011_282/432.evt,58418,3691776,3691772,5,3235,9095,4140,144,11265,-27676,10567,-26623,2500,-12500
2011_282/432.evt,33273,3691776,3691772,5,2326,7190,3688,144,8765,-30176,8067,-29123,2500,-10000
2011_282/432.evt,20129,3691776,3691772,5,1576,5371,3187,144,6265,-32676,5567,-31623,2500,-7500
2011_282/432.evt,12158,3691776,3691772,5,895,3901,2683,144,3765,-35176,3067,-34123,2500,-5000
2011_282/432.evt,7411,3691776,3691772,4,479,2744,2143,144,1265,-37676,567,-36623,2500,-2500
2011_282/432.evt,4703,3691776,3691772,1,212,1750,1630,144,-1235,-40176,-1933,-39123,2500,0
2011_282/432.evt,2667,3691776,3691772,0,68,965,1096,144,-3735,-42676,-4433,-41623,2500,2500
2011_282/432.evt,1303,3691776,3691772,0,20,460,602,144,-6235,-45176,-6933,-44123,2500,5000
2011_282/432.evt,496,3691776,3691772,0,9,181,221,144,-8735,-47676,-9433,-46623,2500,7500
2011_282/432.evt,105,3691776,3691772,0,0,40,40,144,-11235,-50176,-11933,-49123,2500,10000
2011_282/432.evt,16,3691776,3691772,0,0,8,7,144,-13735,-52676,-14433,-51623,2500,12500
2011_282/446.evt,6603,3673344,3673335,4,347,2543,1892,48,349,-38592,-349,-37539,2500,-1584
2011_282/446.evt,239344,3673344,3673335,6,7420,15021,4950,48,18765,-20176,18067,-19123,2500,-20000
2011_282/446.evt,175108,3673344,3673335,6,5865,12882,4570,48,16265,-22676,15567,-21623,2500,-17500
2011_282/446.evt,109517,3673344,3673335,6,4440,10816,4211,48,13765,-25176,13067,-24123,2500,-15000
2011_282/446.evt,60448,3673344,3673335,6,3269,8854,3854,48,11265,-27676,10567,-26623,2500,-12500
2011_282/446.evt,34338,3673344,3673335,6,2306,7056,3430,48,8765,-30176,8067,-29123,2500,-10000
2011_282/446.evt,20621,3673344,3673335,6,1532,5417,2966,48,6265,-32676,5567,-31623,2500,-7500
2011_282/446.evt,12637,3673344,3673335,6,925,4044,2512,48,3765,-35176,3067,-34123,2500,-5000
2011_282/446.evt,7730,3673344,3673335,4,448,2938,2053,48,1265,-37676,567,-36623,2500,-2500
2011_282/446.evt,4887,3673344,3673335,3,196,1923,1541,48,-1235,-40176,-1933,-39123,2500,0
2011_282/446.evt,2762,3673344,3673335,0,78,1076,1001,48,-3735,-42676,-4433,-41623,2500,2500
2011_282/446.evt,1301,3673344,3673335,0,27,504,514,48,-6235,-45176,-6933,-44123,2500,5000
2011_282/446.evt,457,3673344,3673335,0,2,221,154,48,-8735,-47676,-9433,-46623,2500,7500
2011_282/446.evt,125,3673344,3673335,0,1,79,30,48,-11235,-50176,-11933,-49123,2500,10000
2011_282/446.evt,24,3673344,3673335,0,0,19,3,48,-13735,-52676,-14433,-51623,2500,12500
2011_282/450.evt,6423,3665024,3665011,2,378,2493,1949,112,349,-38592,-349,-37539,2500,-1584
2011_282/450.evt,236572,3665024,3665011,3,7670,15695,5193,112,18765,-20176,18067,-19123,2500,-20000
2011_282/450.evt,173499,3665024,3665011,3,6031,13406,4851,112,16265,-22676,15567,-21623,2500,-17500
2011_282/450.evt,108372,3665024,3665011,3,4658,11195,4456,112,13765,-25176,13067,-24123,2500,-15000
2011_282/450.evt,59212,3665024,3665011,3,3440,9111,4075,112,11265,-27676,10567,-26623,2500,-12500
2011_282/450.evt,33764,3665024,3665011,3,2447,7174,3658,112,8765,-30176,8067,-29123,2500,-10000
2011_282/450.evt,20456,3665024,3665011,3,1627,5461,3162,112,6265,-32676,5567,-31623,2500,-7500
2011_282/450.evt,12512,3665024,3665011,3,1003,4016,2678,112,3765,-35176,3067,-34123,2500,-5000
2011_282/450.evt,7588,3665024,3665011,2,517,2857,2158,112,1265,-37676,567,-36623,2500,-2500
2011_282/450.evt,4791,3665024,3665011,1,233,1877,1616,112,-1235,-40176,-1933,-39123,2500,0
2011_282/450.evt,2744,3665024,3665011,1,87,1043,1067,112,-3735,-42676,-4433,-41623,2500,2500
2011_282/450.evt,1344,3665024,3665011,0,30,520,566,112,-6235,-45176,-6933,-44123,2500,5000
2011_282/450.evt,518,3665024,3665011,0,9,221,210,112,-8735,-47676,-9433,-46623,2500,7500
2011_282/450.evt,144,3665024,3665011,0,0,87,36,112,-11235,-50176,-11933,-49123,2500,10000
2011_282/450.evt,28,3665024,3665011,0,0,22,4,112,-13735,-52676,-14433,-51623,2500,12500
2011_282/455.evt,6708,3710976,3710968,2,572,2631,1947,192,349,-38592,-349,-37539,2500,-1584
2011_282/455.evt,238507,3710976,3710968,4,9488,15366,5145,192,18765,-20176,18067,-19123,2500,-20000
2011_282/455.evt,174127,3710976,3710968,4,7532,13181,4798,192,16265,-22676,15567,-21623,2500,-17500
2011_282/455.evt,107955,3710976,3710968,4,5837,11203,4402,192,13765,-25176,13067,-24123,2500,-15000
2011_282/455.evt,59414,3710976,3710968,4,4388,9195,4007,192,11265,-27676,10567,-26623,2500,-12500
2011_282/455.evt,34157,3710976,3710968,4,3227,7346,3537,192,8765,-30176,8067,-29123,2500,-10000
2011_282/455.evt,20790,3710976,3710968,4,2215,5600,3106,192,6265,-32676,5567,-31623,2500,-7500
2011_282/455.evt,12766,3710976,3710968,3,1360,4201,2611,192,3765,-35176,3067,-34123,2500,-5000
2011_282/455.evt,7852,3710976,3710968,3,733,3010,2152,192,1265,-37676,567,-36623,2500,-2500
2011_282/455.evt,5000,3710976,3710968,2,338,1986,1613,192,-1235,-40176,-1933,-39123,2500,0
2011_282/455.evt,2888,3710976,3710968,0,143,1162,1056,192,-3735,-42676,-4433,-41623,2500,2500
2011_282/455.evt,1396,3710976,3710968,0,45,581,548,192,-6235,-45176,-6933,-44123,2500,5000
2011_282/455.evt,505,3710976,3710968,0,11,238,173,192,-8735,-47676,-9433,-46623,2500,7500
2011_282/455.evt,129,3710976,3710968,0,1,71,35,192,-11235,-50176,-11933,-49123,2500,10000
2011_282/455.evt,19,3710976,3710968,0,0,15,4,192,-13735,-52676,-14433,-51623,2500,12500
