V1,V2
19878.2941073015,30451.2877441481
28935.9796380406,20288.3519203536
46248.8405864629,23507.8107522594
65350.5062015083,51330.3230587576
65976.1066037478,66383.3182787062
18963.0384272486,65622.7760988613
