V1,V2
30024.9381565102,37222.1022733807
14655.7924505038,18877.4360608107
18240.7348287582,9488.92937084483
27337.8354764149,8196.51685342127
35445.8916786264,17165.1746346109
38688.0142027598,35640.3782146285
