file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2011_274/275.evt,1069,3091584,3091581,0,4,354,536,0,-7500,-46441,-7500,-44690,2500,-7500
2011_274/275.evt,2617,3091584,3091581,0,29,860,1319,0,-5000,-43941,-5000,-42190,2500,-5000
2011_274/275.evt,4799,3091584,3091581,0,106,1726,2164,0,-2500,-41441,-2500,-39690,2500,-2500
2011_274/275.evt,7612,3091584,3091581,0,311,2897,3020,0,0,-38941,0,-37190,2500,0
2011_274/275.evt,11878,3091584,3091581,0,951,4205,3864,0,2500,-36441,2500,-34690,2500,2500
2011_274/275.evt,19971,3091584,3091581,0,2469,5676,4579,0,5000,-33941,5000,-32190,2500,5000
2011_274/275.evt,33399,3091584,3091581,0,5176,7094,5235,0,7500,-31441,7500,-29690,2500,7500
2011_274/275.evt,59273,3091584,3091581,0,9770,8417,5891,0,10000,-28941,10000,-27190,2500,10000
2011_274/74.evt,20343,3381248,3381244,2,771,11060,3116,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_274/74.evt,210,3381248,3381244,0,0,129,50,0,-10000,-48941,-10000,-47190,2500,-10000
2011_274/74.evt,798,3381248,3381244,1,4,447,245,0,-7500,-46441,-7500,-44690,2500,-7500
2011_274/74.evt,2190,3381248,3381244,1,16,1179,694,0,-5000,-43941,-5000,-42190,2500,-5000
2011_274/74.evt,4675,3381248,3381244,2,55,2676,1298,0,-2500,-41441,-2500,-39690,2500,-2500
2011_274/74.evt,8142,3381248,3381244,2,148,4850,1943,0,0,-38941,0,-37190,2500,0
2011_274/74.evt,12508,3381248,3381244,2,351,7472,2502,0,2500,-36441,2500,-34690,2500,2500
2011_274/74.evt,18763,3381248,3381244,2,688,10454,3009,0,5000,-33941,5000,-32190,2500,5000
2011_274/74.evt,27762,3381248,3381244,2,1110,13450,3447,0,7500,-31441,7500,-29690,2500,7500
2011_274/74.evt,44584,3381248,3381244,2,1636,16389,3852,0,10000,-28941,10000,-27190,2500,10000
2011_274/75.evt,19986,3388416,3388414,2,810,10838,3404,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_274/75.evt,207,3388416,3388414,0,1,122,55,0,-10000,-48941,-10000,-47190,2500,-10000
2011_274/75.evt,767,3388416,3388414,0,3,445,221,0,-7500,-46441,-7500,-44690,2500,-7500
2011_274/75.evt,2247,3388416,3388414,1,17,1226,713,0,-5000,-43941,-5000,-42190,2500,-5000
2011_274/75.evt,4711,3388416,3388414,2,68,2675,1349,0,-2500,-41441,-2500,-39690,2500,-2500
2011_274/75.evt,8101,3388416,3388414,2,166,4750,2061,0,0,-38941,0,-37190,2500,0
2011_274/75.evt,12490,3388416,3388414,2,384,7379,2698,0,2500,-36441,2500,-34690,2500,2500
2011_274/75.evt,18438,3388416,3388414,2,728,10224,3274,0,5000,-33941,5000,-32190,2500,5000
2011_274/75.evt,27440,3388416,3388414,2,1217,13237,3844,0,7500,-31441,7500,-29690,2500,7500
2011_274/75.evt,44169,3388416,3388414,2,1758,16102,4339,0,10000,-28941,10000,-27190,2500,10000
2011_274/79.evt,20247,3354368,3354366,3,843,10707,3481,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_274/79.evt,212,3354368,3354366,0,1,125,60,0,-10000,-48941,-10000,-47190,2500,-10000
2011_274/79.evt,794,3354368,3354366,0,1,434,257,0,-7500,-46441,-7500,-44690,2500,-7500
2011_274/79.evt,2275,3354368,3354366,0,16,1199,771,0,-5000,-43941,-5000,-42190,2500,-5000
2011_274/79.evt,4687,3354368,3354366,2,51,2649,1368,0,-2500,-41441,-2500,-39690,2500,-2500
2011_274/79.evt,8233,3354368,3354366,3,145,4825,2132,0,0,-38941,0,-37190,2500,0
2011_274/79.evt,12679,3354368,3354366,3,372,7399,2792,0,2500,-36441,2500,-34690,2500,2500
2011_274/79.evt,18701,3354368,3354366,3,739,10140,3361,0,5000,-33941,5000,-32190,2500,5000
2011_274/79.evt,27900,3354368,3354366,3,1220,13016,3903,0,7500,-31441,7500,-29690,2500,7500
2011_274/79.evt,44844,3354368,3354366,3,1812,15722,4419,0,10000,-28941,10000,-27190,2500,10000
2011_275/11.evt,101779,2109056,2108160,2,11002,2213,1685,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_275/11.evt,1201,2109056,2108160,0,363,510,53,0,-10000,-48941,-10000,-47190,2500,-10000
2011_275/11.evt,2759,2109056,2108160,0,1273,776,208,0,-7500,-46441,-7500,-44690,2500,-7500
2011_275/11.evt,5160,2109056,2108160,0,2684,1037,612,0,-5000,-43941,-5000,-42190,2500,-5000
2011_275/11.evt,7901,2109056,2108160,0,4329,1335,995,0,-2500,-41441,-2500,-39690,2500,-2500
2011_275/11.evt,11049,2109056,2108160,1,6207,1591,1333,0,0,-38941,0,-37190,2500,0
2011_275/11.evt,53742,2109056,2108160,1,8238,1834,1538,0,2500,-36441,2500,-34690,2500,2500
2011_275/11.evt,94723,2109056,2108160,2,10541,2153,1664,0,5000,-33941,5000,-32190,2500,5000
2011_275/11.evt,128422,2109056,2108160,2,12783,2474,1763,0,7500,-31441,7500,-29690,2500,7500
2011_275/11.evt,166853,2109056,2108160,2,15056,2782,1848,0,10000,-28941,10000,-27190,2500,10000
2011_275/18.evt,106058,2154779,2153869,1,11951,2350,1635,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_275/18.evt,1271,2154779,2153869,0,460,496,59,0,-10000,-48941,-10000,-47190,2500,-10000
2011_275/18.evt,2911,2154779,2153869,0,1450,796,210,0,-7500,-46441,-7500,-44690,2500,-7500
2011_275/18.evt,5319,2154779,2153869,1,2890,1114,570,0,-5000,-43941,-5000,-42190,2500,-5000
2011_275/18.evt,8070,2154779,2153869,1,4709,1391,938,0,-2500,-41441,-2500,-39690,2500,-2500
2011_275/18.evt,11231,2154779,2153869,1,6743,1728,1282,0,0,-38941,0,-37190,2500,0
2011_275/18.evt,56427,2154779,2153869,1,8987,2009,1468,0,2500,-36441,2500,-34690,2500,2500
2011_275/18.evt,98880,2154779,2153869,1,11468,2297,1612,0,5000,-33941,5000,-32190,2500,5000
2011_275/18.evt,133508,2154779,2153869,1,13963,2604,1702,0,7500,-31441,7500,-29690,2500,7500
2011_275/18.evt,172595,2154779,2153869,1,16474,2916,1796,0,10000,-28941,10000,-27190,2500,10000
2011_275/30.evt,75821,2175488,2175111,2,10407,2142,1646,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_275/30.evt,973,2175488,2175111,0,303,396,28,0,-10000,-48941,-10000,-47190,2500,-10000
2011_275/30.evt,2380,2175488,2175111,0,1031,652,186,0,-7500,-46441,-7500,-44690,2500,-7500
2011_275/30.evt,4439,2175488,2175111,0,2161,896,536,0,-5000,-43941,-5000,-42190,2500,-5000
2011_275/30.evt,7077,2175488,2175111,0,3732,1185,928,0,-2500,-41441,-2500,-39690,2500,-2500
2011_275/30.evt,10066,2175488,2175111,1,5491,1473,1277,0,0,-38941,0,-37190,2500,0
2011_275/30.evt,36469,2175488,2175111,2,7562,1788,1488,0,2500,-36441,2500,-34690,2500,2500
2011_275/30.evt,69770,2175488,2175111,2,9899,2079,1623,0,5000,-33941,5000,-32190,2500,5000
2011_275/30.evt,99977,2175488,2175111,2,12287,2397,1734,0,7500,-31441,7500,-29690,2500,7500
2011_275/30.evt,136406,2175488,2175111,2,14777,2730,1827,0,10000,-28941,10000,-27190,2500,10000
2011_275/333.evt,59457,2446848,2446619,3,3385,4498,3884,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_275/333.evt,758,2446848,2446619,0,23,397,231,0,-10000,-48941,-10000,-47190,2500,-10000
2011_275/333.evt,2044,2446848,2446619,0,107,779,885,0,-7500,-46441,-7500,-44690,2500,-7500
2011_275/333.evt,3979,2446848,2446619,0,388,1298,1742,0,-5000,-43941,-5000,-42190,2500,-5000
2011_275/333.evt,6360,2446848,2446619,3,799,1981,2465,0,-2500,-41441,-2500,-39690,2500,-2500
2011_275/333.evt,9091,2446848,2446619,3,1412,2775,3040,0,0,-38941,0,-37190,2500,0
2011_275/333.evt,26973,2446848,2446619,3,2207,3580,3469,0,2500,-36441,2500,-34690,2500,2500
2011_275/333.evt,53710,2446848,2446619,3,3168,4347,3826,0,5000,-33941,5000,-32190,2500,5000
2011_275/333.evt,84821,2446848,2446619,3,4278,5066,4126,0,7500,-31441,7500,-29690,2500,7500
2011_275/333.evt,128464,2446848,2446619,3,5433,5798,4418,0,10000,-28941,10000,-27190,2500,10000
2011_275/450.evt,414920,3011456,3003613,0,2115,362,425,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_275/450.evt,813,3011456,3003613,0,70,117,8,0,-10000,-48941,-10000,-47190,2500,-10000
2011_275/450.evt,2256,3011456,3003613,0,319,176,41,0,-7500,-46441,-7500,-44690,2500,-7500
2011_275/450.evt,5509,3011456,3003613,0,770,221,157,0,-5000,-43941,-5000,-42190,2500,-5000
2011_275/450.evt,9975,3011456,3003613,0,1227,255,266,0,-2500,-41441,-2500,-39690,2500,-2500
2011_275/450.evt,14813,3011456,3003613,0,1531,281,354,0,0,-38941,0,-37190,2500,0
2011_275/450.evt,265894,3011456,3003613,0,1785,321,404,0,2500,-36441,2500,-34690,2500,2500
2011_275/450.evt,397487,3011456,3003613,0,2063,354,423,0,5000,-33941,5000,-32190,2500,5000
2011_275/450.evt,474251,3011456,3003613,0,2330,384,437,0,7500,-31441,7500,-29690,2500,7500
2011_275/450.evt,548090,3011456,3003613,0,2571,412,445,0,10000,-28941,10000,-27190,2500,10000
2011_275/460.evt,411356,3029376,3022849,5,19481,432,796,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_275/460.evt,852,3029376,3022849,0,198,140,33,0,-10000,-48941,-10000,-47190,2500,-10000
2011_275/460.evt,2429,3029376,3022849,0,1295,203,115,0,-7500,-46441,-7500,-44690,2500,-7500
2011_275/460.evt,5996,3029376,3022849,2,4326,257,323,0,-5000,-43941,-5000,-42190,2500,-5000
2011_275/460.evt,10472,3029376,3022849,4,8306,294,533,0,-2500,-41441,-2500,-39690,2500,-2500
2011_275/460.evt,15120,3029376,3022849,5,12428,338,661,0,0,-38941,0,-37190,2500,0
2011_275/460.evt,261865,3029376,3022849,5,15907,376,736,0,2500,-36441,2500,-34690,2500,2500
2011_275/460.evt,394264,3029376,3022849,5,18881,419,788,0,5000,-33941,5000,-32190,2500,5000
2011_275/460.evt,469299,3029376,3022849,5,21922,466,820,0,7500,-31441,7500,-29690,2500,7500
2011_275/460.evt,539584,3029376,3022849,5,24885,499,849,0,10000,-28941,10000,-27190,2500,10000
2011_275/470.evt,408180,3008000,3001531,2,20067,377,795,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_275/470.evt,822,3008000,3001531,0,166,125,52,0,-10000,-48941,-10000,-47190,2500,-10000
2011_275/470.evt,2272,3008000,3001531,0,1210,170,161,0,-7500,-46441,-7500,-44690,2500,-7500
2011_275/470.evt,5688,3008000,3001531,0,4133,215,366,0,-5000,-43941,-5000,-42190,2500,-5000
2011_275/470.evt,10190,3008000,3001531,0,8165,252,555,0,-2500,-41441,-2500,-39690,2500,-2500
2011_275/470.evt,14796,3008000,3001531,0,12382,288,685,0,0,-38941,0,-37190,2500,0
2011_275/470.evt,259393,3008000,3001531,2,16342,332,743,0,2500,-36441,2500,-34690,2500,2500
2011_275/470.evt,391008,3008000,3001531,2,19435,368,792,0,5000,-33941,5000,-32190,2500,5000
2011_275/470.evt,465373,3008000,3001531,2,22547,401,823,0,7500,-31441,7500,-29690,2500,7500
2011_275/470.evt,534943,3008000,3001531,2,25642,439,859,0,10000,-28941,10000,-27190,2500,10000
2011_276/191.evt,342507,2780928,2774350,2,18209,343,779,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/191.evt,714,2780928,2774350,0,110,115,44,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/191.evt,2121,2780928,2774350,0,952,165,168,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/191.evt,5549,2780928,2774350,0,3831,205,355,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/191.evt,10025,2780928,2774350,0,7778,232,531,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/191.evt,14734,2780928,2774350,1,11612,271,648,0,0,-38941,0,-37190,2500,0
2011_276/191.evt,212934,2780928,2774350,1,14643,301,719,0,2500,-36441,2500,-34690,2500,2500
2011_276/191.evt,326841,2780928,2774350,2,17600,330,773,0,5000,-33941,5000,-32190,2500,5000
2011_276/191.evt,396217,2780928,2774350,2,20566,362,806,0,7500,-31441,7500,-29690,2500,7500
2011_276/191.evt,464110,2780928,2774350,2,23361,391,833,0,10000,-28941,10000,-27190,2500,10000
2011_276/207.evt,340655,2777472,2770380,2,18530,271,800,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/207.evt,679,2777472,2770380,0,57,87,35,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/207.evt,1907,2777472,2770380,0,728,118,131,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/207.evt,5267,2777472,2770380,0,3449,148,350,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/207.evt,9738,2777472,2770380,1,7323,179,515,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/207.evt,14647,2777472,2770380,1,11477,210,669,0,0,-38941,0,-37190,2500,0
2011_276/207.evt,212416,2777472,2770380,1,14792,242,744,0,2500,-36441,2500,-34690,2500,2500
2011_276/207.evt,325259,2777472,2770380,2,17896,264,793,0,5000,-33941,5000,-32190,2500,5000
2011_276/207.evt,395011,2777472,2770380,2,21013,297,827,0,7500,-31441,7500,-29690,2500,7500
2011_276/207.evt,464238,2777472,2770380,2,24092,317,856,0,10000,-28941,10000,-27190,2500,10000
2011_276/224.evt,336220,2752882,2745368,2,26387,336,769,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/224.evt,677,2752882,2745368,0,32,104,32,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/224.evt,1775,2752882,2745368,0,544,148,128,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/224.evt,4732,2752882,2745368,0,2843,194,328,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/224.evt,9204,2752882,2745368,0,6709,221,498,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/224.evt,14099,2752882,2745368,2,11021,264,642,0,0,-38941,0,-37190,2500,0
2011_276/224.evt,210038,2752882,2745368,2,19403,292,712,0,2500,-36441,2500,-34690,2500,2500
2011_276/224.evt,320866,2752882,2745368,2,25316,332,763,0,5000,-33941,5000,-32190,2500,5000
2011_276/224.evt,390264,2752882,2745368,2,30279,371,798,0,7500,-31441,7500,-29690,2500,7500
2011_276/224.evt,460650,2752882,2745368,2,35392,397,820,0,10000,-28941,10000,-27190,2500,10000
2011_276/322.evt,400958,2675072,2665081,5,20157,261,828,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/322.evt,696,2675072,2665081,0,28,93,69,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/322.evt,1823,2675072,2665081,1,608,124,194,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/322.evt,4837,2675072,2665081,3,2996,156,409,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/322.evt,9357,2675072,2665081,3,6995,187,578,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/322.evt,14526,2675072,2665081,4,11700,214,697,0,0,-38941,0,-37190,2500,0
2011_276/322.evt,257861,2675072,2665081,5,16076,228,758,0,2500,-36441,2500,-34690,2500,2500
2011_276/322.evt,384173,2675072,2665081,5,19481,256,821,0,5000,-33941,5000,-32190,2500,5000
2011_276/322.evt,458709,2675072,2665081,6,22658,280,859,0,7500,-31441,7500,-29690,2500,7500
2011_276/322.evt,530732,2675072,2665081,6,25700,299,891,0,10000,-28941,10000,-27190,2500,10000
2011_276/330.evt,397212,2679552,2670137,1,312173,250,809,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/330.evt,662,2679552,2670137,0,46,94,60,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/330.evt,1860,2679552,2670137,1,680,129,201,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/330.evt,4934,2679552,2670137,1,3176,156,397,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/330.evt,9668,2679552,2670137,1,7393,177,574,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/330.evt,14980,2679552,2670137,1,12239,207,705,0,0,-38941,0,-37190,2500,0
2011_276/330.evt,253807,2679552,2670137,1,199493,220,756,0,2500,-36441,2500,-34690,2500,2500
2011_276/330.evt,380459,2679552,2670137,1,298973,244,797,0,5000,-33941,5000,-32190,2500,5000
2011_276/330.evt,454250,2679552,2670137,1,357098,266,843,0,7500,-31441,7500,-29690,2500,7500
2011_276/330.evt,524859,2679552,2670137,1,412872,277,878,0,10000,-28941,10000,-27190,2500,10000
2011_276/340.evt,401188,2696820,2687993,1,20023,263,716,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/340.evt,793,2696820,2687993,0,65,82,55,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/340.evt,2128,2696820,2687993,0,849,123,161,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/340.evt,5489,2696820,2687993,1,3664,159,348,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/340.evt,10214,2696820,2687993,1,7892,174,492,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/340.evt,15227,2696820,2687993,1,12407,205,597,0,0,-38941,0,-37190,2500,0
2011_276/340.evt,257265,2696820,2687993,1,16310,232,665,0,2500,-36441,2500,-34690,2500,2500
2011_276/340.evt,384890,2696820,2687993,1,19415,259,708,0,5000,-33941,5000,-32190,2500,5000
2011_276/340.evt,456884,2696820,2687993,1,22406,279,747,0,7500,-31441,7500,-29690,2500,7500
2011_276/340.evt,525779,2696820,2687993,1,25413,294,770,0,10000,-28941,10000,-27190,2500,10000
2011_276/455.evt,591864,3175424,3158292,1,3177,235,304,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/455.evt,774,3175424,3158292,0,100,59,6,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/455.evt,2040,3175424,3158292,0,408,104,38,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/455.evt,5335,3175424,3158292,0,1249,132,114,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/455.evt,10123,3175424,3158292,1,1991,169,199,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/455.evt,15538,3175424,3158292,1,2441,195,258,0,0,-38941,0,-37190,2500,0
2011_276/455.evt,397251,3175424,3158292,1,2774,211,284,0,2500,-36441,2500,-34690,2500,2500
2011_276/455.evt,570442,3175424,3158292,1,3120,231,301,0,5000,-33941,5000,-32190,2500,5000
2011_276/455.evt,664143,3175424,3158292,1,3440,254,314,0,7500,-31441,7500,-29690,2500,7500
2011_276/455.evt,751819,3175424,3158292,1,3707,273,323,0,10000,-28941,10000,-27190,2500,10000
2011_276/468.evt,573541,3201107,3184309,1,21128,324,521,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/468.evt,992,3201107,3184309,0,65,87,32,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/468.evt,2485,3201107,3184309,0,971,136,95,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/468.evt,6037,3201107,3184309,0,3956,177,220,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/468.evt,10884,3201107,3184309,0,8283,223,354,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/468.evt,16100,3201107,3184309,0,13021,256,447,0,0,-38941,0,-37190,2500,0
2011_276/468.evt,384992,3201107,3184309,1,17491,296,492,0,2500,-36441,2500,-34690,2500,2500
2011_276/468.evt,552785,3201107,3184309,1,20607,316,519,0,5000,-33941,5000,-32190,2500,5000
2011_276/468.evt,643741,3201107,3184309,1,23466,347,537,0,7500,-31441,7500,-29690,2500,7500
2011_276/468.evt,729687,3201107,3184309,1,26188,369,556,0,10000,-28941,10000,-27190,2500,10000
2011_276/478.evt,661826,3597438,3577537,2,22495,347,406,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_276/478.evt,945,3597438,3577537,0,109,84,27,0,-10000,-48941,-10000,-47190,2500,-10000
2011_276/478.evt,2456,3597438,3577537,0,1106,147,62,0,-7500,-46441,-7500,-44690,2500,-7500
2011_276/478.evt,6065,3597438,3577537,1,4196,202,155,0,-5000,-43941,-5000,-42190,2500,-5000
2011_276/478.evt,11094,3597438,3577537,1,8776,239,259,0,-2500,-41441,-2500,-39690,2500,-2500
2011_276/478.evt,16669,3597438,3577537,2,13874,281,338,0,0,-38941,0,-37190,2500,0
2011_276/478.evt,445431,3597438,3577537,2,18577,306,386,0,2500,-36441,2500,-34690,2500,2500
2011_276/478.evt,637897,3597438,3577537,2,21894,343,403,0,5000,-33941,5000,-32190,2500,5000
2011_276/478.evt,742666,3597438,3577537,3,24932,365,420,0,7500,-31441,7500,-29690,2500,7500
2011_276/478.evt,841786,3597438,3577537,3,27864,394,432,0,10000,-28941,10000,-27190,2500,10000
2011_277/273.evt,676090,3477632,3463199,4,22630,255,388,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_277/273.evt,595,3477632,3463199,0,3,44,16,0,-10000,-48941,-10000,-47190,2500,-10000
2011_277/273.evt,1522,3477632,3463199,0,218,96,72,0,-7500,-46441,-7500,-44690,2500,-7500
2011_277/273.evt,3998,3477632,3463199,0,1986,126,195,0,-5000,-43941,-5000,-42190,2500,-5000
2011_277/273.evt,8598,3477632,3463199,0,6021,162,284,0,-2500,-41441,-2500,-39690,2500,-2500
2011_277/273.evt,14755,3477632,3463199,1,11718,196,338,0,0,-38941,0,-37190,2500,0
2011_277/273.evt,450400,3477632,3463199,4,18063,224,366,0,2500,-36441,2500,-34690,2500,2500
2011_277/273.evt,650975,3477632,3463199,4,21964,253,383,0,5000,-33941,5000,-32190,2500,5000
2011_277/273.evt,760622,3477632,3463199,4,25295,270,399,0,7500,-31441,7500,-29690,2500,7500
2011_277/273.evt,861467,3477632,3463199,4,28494,285,415,0,10000,-28941,10000,-27190,2500,10000
2011_277/274.evt,678177,3483008,3468753,7,297595,280,449,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_277/274.evt,592,3483008,3468753,0,6,42,23,0,-10000,-48941,-10000,-47190,2500,-10000
2011_277/274.evt,1501,3483008,3468753,0,305,97,74,0,-7500,-46441,-7500,-44690,2500,-7500
2011_277/274.evt,4024,3483008,3468753,5,2222,146,204,0,-5000,-43941,-5000,-42190,2500,-5000
2011_277/274.evt,8639,3483008,3468753,6,6345,192,306,0,-2500,-41441,-2500,-39690,2500,-2500
2011_277/274.evt,14812,3483008,3468753,7,12087,218,384,0,0,-38941,0,-37190,2500,0
2011_277/274.evt,451586,3483008,3468753,7,199729,254,428,0,2500,-36441,2500,-34690,2500,2500
2011_277/274.evt,653285,3483008,3468753,7,286692,276,446,0,5000,-33941,5000,-32190,2500,5000
2011_277/274.evt,762908,3483008,3468753,7,334689,300,462,0,7500,-31441,7500,-29690,2500,7500
2011_277/274.evt,863900,3483008,3468753,7,378987,317,476,0,10000,-28941,10000,-27190,2500,10000
2011_277/275.evt,679101,3495680,3481385,4,59310,323,426,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_277/275.evt,588,3495680,3481385,0,1,59,20,0,-10000,-48941,-10000,-47190,2500,-10000
2011_277/275.evt,1475,3495680,3481385,0,207,125,78,0,-7500,-46441,-7500,-44690,2500,-7500
2011_277/275.evt,3904,3495680,3481385,0,1983,174,190,0,-5000,-43941,-5000,-42190,2500,-5000
2011_277/275.evt,8693,3495680,3481385,0,6249,218,296,0,-2500,-41441,-2500,-39690,2500,-2500
2011_277/275.evt,15115,3495680,3481385,3,12108,264,361,0,0,-38941,0,-37190,2500,0
2011_277/275.evt,451411,3495680,3481385,4,42255,294,398,0,2500,-36441,2500,-34690,2500,2500
2011_277/275.evt,653880,3495680,3481385,4,57328,319,420,0,5000,-33941,5000,-32190,2500,5000
2011_277/275.evt,763687,3495680,3481385,4,66560,344,437,0,7500,-31441,7500,-29690,2500,7500
2011_277/275.evt,864782,3495680,3481385,4,75311,368,454,0,10000,-28941,10000,-27190,2500,10000
2011_280/102.evt,354577,3384704,3374219,4,10892,1491,1177,0,5507.5,-33433.5,5507.5,-31682.5,2500,5507.5
2011_280/102.evt,1428,3384704,3374219,0,530,386,103,0,-10000,-48941,-10000,-47190,2500,-10000
2011_280/102.evt,3845,3384704,3374219,0,2029,614,285,0,-7500,-46441,-7500,-44690,2500,-7500
2011_280/102.evt,7165,3384704,3374219,0,3993,798,577,0,-5000,-43941,-5000,-42190,2500,-5000
2011_280/102.evt,10797,3384704,3374219,3,5807,1007,812,0,-2500,-41441,-2500,-39690,2500,-2500
2011_280/102.evt,14578,3384704,3374219,3,7395,1156,969,0,0,-38941,0,-37190,2500,0
