V1,V2
25527.4899900809,33766.5665585419
17918.080848409,22336.2147344947
16197.5651634222,14073.014215681
21446.1921278519,7074.45230632325
31485.1307437153,6899.93958459379
39241.2007855459,11816.3841933171
41031.8387134211,24859.9371718132
37820.4233152584,31621.0321680483
