file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2016_068/2016-03-08T12-55-56+00-00.gz,217599,43135,2162176,1827078,17,213643,299,427,5000,10000,3243,3507,-48699,-46843,0.656,0.683,1.635,1.632
2016_068/2016-03-08T12-55-56+00-00.gz,37435,36362,2162176,1827078,17,36097,254,364,5000,1,0,0,-58698,-56842,0.656,0.683,1.635,1.632
2016_068/2016-03-08T12-55-56+00-00.gz,34589,34589,2162176,1827078,9,33637,202,208,5000,2,0,0,-58697,-56841,0.528648974668275,0.560615199034982,1.635,1.632
2016_068/2016-03-08T12-55-56+00-00.gz,35557,35557,2162176,1827078,14,34427,219,302,5000,3,0,0,-56199,-54343,0.575768998793727,0.575768998793727,1.635,1.632
2016_068/2016-03-08T12-55-56+00-00.gz,33313,33313,2162176,1827078,1,32570,180,102,5000,4,0,0,-61199,-59343,0.481528950542823,0.51349517490953,1.635,1.632
2016_106/2016-04-15T13-08-38+00-00.gz,6156,6156,1728128,1728128,9,5719,69,158,5000,0,-4967,-229,-73683,-76152,0.642,0.639,1.91,2.04
2016_106/2016-04-15T13-08-38+00-00.gz,8874,8874,1728128,1728128,11,7988,91,197,5000,2500,-2467,2271,-71183,-73652,0.642,0.639,1.91,2.04
2016_106/2016-04-15T13-08-38+00-00.gz,58265,12542,1728128,1728128,12,10487,104,223,5000,5000,33,4771,-68683,-71152,0.642,0.639,1.91,2.04
2016_106/2016-04-15T13-08-38+00-00.gz,199358,16288,1728128,1728128,12,13252,122,242,5000,7500,2533,7271,-66183,-68652,0.642,0.639,1.91,2.04
2016_106/2016-04-15T13-08-38+00-00.gz,272311,20598,1728128,1728128,12,16531,136,270,5000,10000,5033,9771,-63683,-66152,0.642,0.639,1.91,2.04
2016_106/2016-04-15T13-08-38+00-00.gz,9804,9804,1728128,1728128,12,9033,95,196,5000,1,0,0,-73682,-76151,0.642,0.639,1.91,2.04
2016_106/2016-04-15T13-08-38+00-00.gz,8788,8788,1728128,1728128,9,8142,81,160,5000,2,0,0,-73681,-76150,0.550339533510481,0.634780041334514,1.91,2.04
2016_106/2016-04-15T13-08-38+00-00.gz,8935,8935,1728128,1728128,11,8265,82,192,5000,3,0,0,-71183,-73652,0.596471803956304,0.596471803956304,1.91,2.04
