V1,V2
28562.1879171733,31532.0073420529
22545.8412620673,28071.8732431749
18821.6643799805,22146.6103865929
20103.5223889338,15146.0803068371
22169.4701799992,11784.7610878081
31795.5848948975,12376.8437148221
36465.5813078895,14248.6798673915
38172.5289899053,19078.9125248298
37725.6756839805,28419.9436158677
35419.3295996472,32477.2019172622
