V1,V2
17418.6088926106,33369.3591181852
6979.25310754614,30365.7900968139
2252.1521165852,21912.4796202567
4063.9246357818,7654.90409917758
13833.7991273852,3516.98058974305
22145.510217215,15174.3131296511
24204.4696858017,30827.5984128432
