V1,V2
34557.7692711997,39602.7630694802
23548.965037298,33627.0844578731
20518.0297451,25021.5184011404
25861.5007786838,19558.8705126681
33338.2071654852,18317.0296348915
41463.6295446681,22763.9008911194
44152.536368122,29478.4728083733
41451.0505642064,36988.6053399222
