V1,V2
9174.98403035912,67387.8939788759
16609.7604822882,33673.6686155163
25849.5207972917,31092.7852842748
62644.4363122342,44634.8604100386
65566.7531064772,55845.3076974048
65869.0479702709,66315.0467119432
