V1,V2
24109.4285000911,34678.9587707154
14391.2675948303,48726.6030878703
13902.8836867462,66411.441635551
66609.4108203019,66902.4910894949
67276.0967847715,57129.4978094024
52085.2807132489,34037.8720298171
28716.1306780616,31262.383884179
