V1,V2
30604.1757454545,31689.304497731
23382.2436295914,29247.7703133788
19113.7762595909,21625.9164686944
23331.9277077447,15470.9594322184
31298.814999839,14933.1241576113
35734.6027766157,19094.2389143574
37661.3831171763,25614.2060172146
36482.3532818384,31146.0243215813
