V1,V2
36655.3857896227,35066.3841166323
27475.7883856267,33674.4484289917
16245.6882712868,24934.9253885344
25303.3738020258,13698.99092026
34901.8714021002,11350.7070016033
39890.1752687481,15812.1224181248
42770.2286956147,27297.0962611749
