V1,V2
17332.352543609,30367.9660202455
10968.1861073471,28750.1358811354
5961.54962817931,23970.7092183853
4248.82530351342,17888.6862719569
5725.05892667339,10477.2189308149
7996.01130256834,3474.490935262
18351.187484399,1459.4939122159
21808.7182056405,5667.24096930046
25199.3348911846,15234.889365657
24683.7301640641,28624.2274983491
