V1,V2
13557.2093104613,28486.2824206524
9099.17626094962,67415.5805233758
67487.1721906955,67600.7399098262
66918.8612025805,49289.8652852833
39271.9065767254,22819.9422968051
31365.0507969192,23121.7520967192
