V1,V2
15626.502948638,66337.4913305598
16656.7957722529,27879.8867648187
34844.5806531845,24249.8369934592
64987.5204736155,46053.2805449221
67866.6572698561,54501.6404501862
67036.6482380204,66946.6657119815
