cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
SCOPE_6,2015_206/2015-07-25T00-19-45+00-00,2015-07-25T00:19:45+0000,180.081,2118.8735,15811.4839,NA,35.08,27.19,0.088553,21.6245,11.03,2810.3208,9082.57
SCOPE_6,2015_206/2015-07-25T00-22-45+00-00,2015-07-25T00:22:45+0000,180.062,2119.4159,15811.8634,NA,35.1,27.21,0.080632,21.6245,12,2910.8764,13698.27
SCOPE_6,2015_206/2015-07-25T00-25-45+00-00,2015-07-25T00:25:45+0000,180.066,2119.9597,15812.239,NA,35.1,27.22,0.088833,21.6245,12,2910.8586,13495.99
SCOPE_6,2015_206/2015-07-25T00-28-46+00-00,2015-07-25T00:28:46+0000,180.1,2120.3804,15812.519,NA,35.08,27.17,0.119934,21.6245,12,2910.8221,12974.52
SCOPE_6,2015_206/2015-07-25T00-31-46+00-00,2015-07-25T00:31:46+0000,180.073,2120.9089,15812.8615,NA,35.08,27.19,0.244311,21.6245,12,2910.8438,12566.15
SCOPE_6,2015_206/2015-07-25T00-34-46+00-00,2015-07-25T00:34:46+0000,180.078,2121.4366,15813.2032,NA,35.08,27.19,0.214153,21.6245,12,2910.8631,12665.77
SCOPE_6,2015_206/2015-07-25T00-37-46+00-00,2015-07-25T00:37:46+0000,180.089,2122.0042,15813.558,NA,35.07,27.18,0.204957,21.6245,12,2910.8463,12457.58
SCOPE_6,2015_206/2015-07-25T00-40-47+00-00,2015-07-25T00:40:47+0000,180.091,2122.4058,15813.8055,NA,35.08,27.18,0.209772,21.6245,12,2910.7782,12509
SCOPE_6,2015_206/2015-07-25T00-43-47+00-00,2015-07-25T00:43:47+0000,180.112,2122.976,15814.1586,NA,35.09,27.24,0.197749,21.6245,12,2910.757,12255.46
SCOPE_6,2015_206/2015-07-25T00-46-47+00-00,2015-07-25T00:46:47+0000,180.064,2123.5335,15814.5159,NA,35.1,27.18,0.196144,21.6245,12,2910.8011,12091.68
SCOPE_6,2015_206/2015-07-25T00-49-47+00-00,2015-07-25T00:49:47+0000,180.074,2123.9767,15814.7954,NA,35.11,27.22,0.19617,21.6245,12,2910.8492,11818.09
SCOPE_6,2015_206/2015-07-25T00-52-48+00-00,2015-07-25T00:52:48+0000,180.082,2124.557,15815.1581,NA,35.13,27.25,0.198819,21.6245,12,2910.7776,11382.05
SCOPE_6,2015_206/2015-07-25T00-55-48+00-00,2015-07-25T00:55:48+0000,180.059,2125.1295,15815.5284,NA,35.12,27.32,0.152309,21.6245,12,2910.8285,10910.36
SCOPE_6,2015_206/2015-07-25T00-58-48+00-00,2015-07-25T00:58:48+0000,180.061,2125.5736,15815.8137,NA,35.12,27.3,0.202487,21.6245,12,2910.8246,10954.07
SCOPE_6,2015_206/2015-07-25T01-01-48+00-00,2015-07-25T01:01:48+0000,180.123,2126.1459,15816.1786,NA,35.11,27.38,0.193878,21.6245,12,2910.8325,10862.82
SCOPE_6,2015_206/2015-07-25T01-04-49+00-00,2015-07-25T01:04:49+0000,180.098,2126.7256,15816.5435,NA,35.12,27.32,0.192299,21.6245,12,2910.8511,10780.2
SCOPE_6,2015_206/2015-07-25T01-07-49+00-00,2015-07-25T01:07:49+0000,180.088,2127.1871,15816.8315,NA,35.12,27.25,0.191305,21.6245,12,2910.8207,10836.61
SCOPE_6,2015_206/2015-07-25T01-10-49+00-00,2015-07-25T01:10:49+0000,180.093,2127.8034,15817.1623,NA,35.11,27.25,0.189546,21.6245,12,2910.792,10655.94
SCOPE_6,2015_206/2015-07-25T01-13-49+00-00,2015-07-25T01:13:49+0000,180.074,2128.3965,15817.4969,NA,35.11,27.22,0.188554,25.1026,11.99,2910.2399,10882.17
SCOPE_6,2015_206/2015-07-25T01-16-49+00-00,2015-07-25T01:16:49+0000,180.138,2128.8718,15817.7812,NA,35.11,27.22,0.188351,21.9914,12,2910.8245,10986.7
SCOPE_6,2015_206/2015-07-25T01-19-50+00-00,2015-07-25T01:19:50+0000,180.07,2129.4684,15818.1277,NA,35.11,27.22,0.187612,23.0348,12,2910.8224,10806.71
SCOPE_6,2015_206/2015-07-25T01-22-50+00-00,2015-07-25T01:22:50+0000,180.057,2130.0808,15818.488,NA,35.11,27.23,0.186975,23.0348,12,2910.7996,10525.36
SCOPE_6,2015_206/2015-07-25T01-25-50+00-00,2015-07-25T01:25:50+0000,180.071,2130.6564,15818.8267,NA,35.12,27.23,0.186772,23.0348,12,2910.8588,10661.41
SCOPE_6,2015_206/2015-07-25T01-28-50+00-00,2015-07-25T01:28:50+0000,180.091,2131.2296,15819.1736,NA,35.12,27.26,0.186364,23.0348,12,2910.8374,10608.29
SCOPE_6,2015_206/2015-07-25T01-31-51+00-00,2015-07-25T01:31:51+0000,180.063,2131.6958,15819.4584,NA,35.13,27.35,0.18588,23.0348,12,2910.8372,11024.78
SCOPE_6,2015_206/2015-07-25T01-34-51+00-00,2015-07-25T01:34:51+0000,180.115,2132.272,15819.7957,NA,35.12,27.31,0.185523,23.0348,12,2910.8536,10402.45
SCOPE_6,2015_206/2015-07-25T01-37-51+00-00,2015-07-25T01:37:51+0000,180.069,2132.9482,15819.9302,NA,35.12,27.31,0.185879,23.0348,12,2910.8101,10518.57
SCOPE_6,2015_206/2015-07-25T01-40-51+00-00,2015-07-25T01:40:51+0000,180.054,2133.4695,15819.9419,NA,35.12,27.27,0.185574,23.0348,12,2910.8913,10589.37
SCOPE_6,2015_206/2015-07-25T01-43-52+00-00,2015-07-25T01:43:52+0000,180.078,2134.1339,15819.9643,NA,35.12,27.3,0.185854,23.0348,12,2910.841,9940.17
SCOPE_6,2015_206/2015-07-25T01-46-52+00-00,2015-07-25T01:46:52+0000,180.08,2134.8304,15819.9877,NA,35.12,27.3,0.185447,23.0348,12,2910.9273,10012.43
SCOPE_6,2015_206/2015-07-25T01-49-52+00-00,2015-07-25T01:49:52+0000,180.084,2135.2367,15819.7841,NA,35.12,27.24,0.185549,23.0348,12,2910.8527,10071.28
SCOPE_6,2015_206/2015-07-25T01-52-52+00-00,2015-07-25T01:52:52+0000,180.063,2135.6391,15819.2186,NA,35.12,27.17,0.185269,23.0348,12,2910.9031,9923.13
SCOPE_6,2015_206/2015-07-25T01-55-52+00-00,2015-07-25T01:55:52+0000,180.088,2135.9943,15818.6349,NA,35.12,27.12,0.184683,20.2542,12,2910.7914,10268.7
SCOPE_6,2015_206/2015-07-25T01-58-53+00-00,2015-07-25T01:58:53+0000,180.066,2136.2524,15818.1792,NA,35.12,27.12,0.184199,20.2542,12,2910.729,10801.4
SCOPE_6,2015_206/2015-07-25T02-01-53+00-00,2015-07-25T02:01:53+0000,180.09,2136.5361,15817.5411,NA,35.13,27.03,0.183511,20.2542,11.88,2898.5757,11101.3
SCOPE_6,2015_206/2015-07-25T02-04-53+00-00,2015-07-25T02:04:53+0000,11.43,2136.5442,15817.513,NA,35.13,27.02,0.183256,20.2542,10.27,2727.321,11450.91
SCOPE_6,2015_206/2015-07-25T02-34-15+00-00,2015-07-25T02:34:15+0000,180.075,2137.3714,15810.9845,NA,35.19,26.71,0.178649,21.7238,2.43,1261.3752,3010.96
SCOPE_6,2015_206/2015-07-25T02-37-15+00-00,2015-07-25T02:37:15+0000,94.768,2137.3927,15810.6473,NA,35.19,26.69,0.178418,21.7238,11.8,2890.4519,12905.57
SCOPE_6,2015_206/2015-07-25T03-40-40+00-00,2015-07-25T03:40:40+0000,180.1,2137.6433,15813.4755,NA,35.18,26.74,0.153634,21.1293,4.81,1881.3775,3597.85
SCOPE_6,2015_206/2015-07-25T03-43-40+00-00,2015-07-25T03:43:40+0000,180.106,2137.5672,15812.8424,NA,35.19,26.72,0.152742,19.7034,11.99,2909.7419,12925.58
SCOPE_6,2015_206/2015-07-25T03-46-40+00-00,2015-07-25T03:46:40+0000,180.067,2137.5043,15812.3393,NA,35.19,26.69,0.150348,19.6154,11.99,2909.4628,12714.6
SCOPE_6,2015_206/2015-07-25T03-49-41+00-00,2015-07-25T03:49:41+0000,180.084,2137.4185,15811.6866,NA,35.19,26.64,0.148081,20.3726,11.99,2909.6523,12660.81
SCOPE_6,2015_206/2015-07-25T03-52-41+00-00,2015-07-25T03:52:41+0000,180,2137.3377,15811.0447,NA,35.19,26.66,0.144235,20.0259,11.99,2910.2447,13264.01
SCOPE_6,2015_206/2015-07-25T03-55-41+00-00,2015-07-25T03:55:41+0000,180.13,2137.2735,15810.5524,NA,35.19,26.68,0.135524,19.8309,11.99,2910.2498,12976.99
SCOPE_6,2015_206/2015-07-25T03-58-41+00-00,2015-07-25T03:58:41+0000,180.085,2137.1855,15809.9131,NA,35.19,26.69,0.106995,19.3485,12,2910.9121,12421.62
SCOPE_6,2015_206/2015-07-25T04-01-42+00-00,2015-07-25T04:01:42+0000,180.132,2137.0835,15809.2526,NA,35.19,26.72,0.085141,19.3486,12,2911.1596,12338.57
SCOPE_6,2015_206/2015-07-25T04-04-42+00-00,2015-07-25T04:04:42+0000,180.077,2136.9932,15808.7704,NA,35.19,26.72,0.085777,19.089,12,2910.9989,12216.61
SCOPE_6,2015_206/2015-07-25T04-07-42+00-00,2015-07-25T04:07:42+0000,180.062,2136.8746,15808.2483,NA,35.17,26.7,0.132543,19.5294,12,2910.9371,12086.16
SCOPE_6,2015_206/2015-07-25T04-10-42+00-00,2015-07-25T04:10:42+0000,180.058,2136.8085,15808.0027,NA,35.17,26.68,0.130861,19.3722,12,2910.9966,13312.15
SCOPE_6,2015_206/2015-07-25T04-13-43+00-00,2015-07-25T04:13:43+0000,180.109,2136.7343,15807.8292,NA,35.17,26.67,0.127728,19.3722,12,2910.8519,13798.82
SCOPE_6,2015_206/2015-07-25T04-16-43+00-00,2015-07-25T04:16:43+0000,180.106,2136.6435,15807.6179,NA,35.17,26.65,0.085523,19.3722,12,2910.9036,13943.84
SCOPE_6,2015_206/2015-07-25T04-19-43+00-00,2015-07-25T04:19:43+0000,180.106,2136.538,15807.3942,NA,35.18,26.62,0.123374,20.4744,12,2910.8862,14039.87
SCOPE_6,2015_206/2015-07-25T04-22-43+00-00,2015-07-25T04:22:43+0000,180.115,2136.491,15807.2616,NA,35.18,26.63,0.11805,20.4744,12,2910.8071,13975.01
SCOPE_6,2015_206/2015-07-25T04-25-44+00-00,2015-07-25T04:25:44+0000,180.133,2136.4941,15807.2675,NA,35.18,26.62,0.031701,20.4744,12,2910.8016,14766.91
SCOPE_6,2015_206/2015-07-25T04-28-44+00-00,2015-07-25T04:28:44+0000,180.116,2136.4889,15807.295,NA,35.18,26.57,0.105518,20.4744,12,2910.7073,14058.27
SCOPE_6,2015_206/2015-07-25T04-31-44+00-00,2015-07-25T04:31:44+0000,180.111,2136.4709,15807.3215,NA,35.19,26.56,0.101494,20.4744,12,2910.8052,13943
SCOPE_6,2015_206/2015-07-25T04-34-44+00-00,2015-07-25T04:34:44+0000,180.099,2136.4659,15807.3441,NA,35.19,26.54,0.09398,20.4744,12,2910.6448,13924.87
SCOPE_6,2015_206/2015-07-25T04-37-45+00-00,2015-07-25T04:37:45+0000,180.106,2136.4604,15807.3598,NA,35.19,26.53,0.093063,20.4744,12,2910.6926,14763.29
SCOPE_6,2015_206/2015-07-25T04-40-45+00-00,2015-07-25T04:40:45+0000,180.086,2136.5226,15807.3204,NA,35.18,26.61,0.08858,20.4744,12,2910.6378,13639.7
SCOPE_6,2015_206/2015-07-25T04-43-45+00-00,2015-07-25T04:43:45+0000,180.115,2136.5695,15807.2899,NA,35.18,26.6,0.080149,20.4744,12,2910.6304,13658.05
SCOPE_6,2015_206/2015-07-25T04-46-45+00-00,2015-07-25T04:46:45+0000,180.081,2136.5783,15807.3099,NA,35.18,26.61,0.071642,20.4744,12,2910.672,14341.53
SCOPE_6,2015_206/2015-07-25T04-49-46+00-00,2015-07-25T04:49:46+0000,180.135,2136.5712,15807.341,NA,35.18,26.6,0.062726,20.4744,12,2910.8673,13919.94
SCOPE_6,2015_206/2015-07-25T04-52-46+00-00,2015-07-25T04:52:46+0000,180.124,2136.5609,15807.3552,NA,35.18,26.61,0.054015,20.4744,12,2910.8489,13836.26
SCOPE_6,2015_206/2015-07-25T04-55-46+00-00,2015-07-25T04:55:46+0000,180.103,2136.5546,15807.3661,NA,35.18,26.6,0.017437,20.4744,12,2910.8385,13693.86
SCOPE_6,2015_206/2015-07-25T04-58-46+00-00,2015-07-25T04:58:46+0000,180.085,2136.6217,15807.3829,NA,35.18,26.63,0.040107,20.4744,12,2910.8371,14523.75
SCOPE_6,2015_206/2015-07-25T05-01-47+00-00,2015-07-25T05:01:47+0000,180.092,2136.8033,15807.303,NA,35.17,26.64,0.021997,20.4744,12,2910.8336,13762.7
SCOPE_6,2015_206/2015-07-25T05-04-47+00-00,2015-07-25T05:04:47+0000,180.107,2137.0987,15807.1656,NA,35.18,26.68,0.009287,20.4744,12,2910.8547,13757.91
SCOPE_6,2015_206/2015-07-25T05-07-47+00-00,2015-07-25T05:07:47+0000,180.08,2137.4117,15807.0022,NA,35.17,26.69,0.008446,20.4744,12,2910.8828,13715.69
SCOPE_6,2015_206/2015-07-25T05-10-47+00-00,2015-07-25T05:10:47+0000,180.081,2137.6929,15806.8594,NA,35.18,26.7,0.006459,20.4744,12,2910.8561,13865.23
SCOPE_6,2015_206/2015-07-25T05-13-48+00-00,2015-07-25T05:13:48+0000,180.082,2138.1481,15806.6289,NA,35.18,26.7,0.005389,20.4744,12,2910.9087,13652.71
SCOPE_6,2015_206/2015-07-25T05-16-48+00-00,2015-07-25T05:16:48+0000,180.09,2138.722,15806.3582,NA,35.19,26.71,0.003199,20.4744,11.53,2862.927,14477.68
SCOPE_6,2015_206/2015-07-25T05-19-48+00-00,2015-07-25T05:19:48+0000,180.106,2139.162,15806.1295,NA,35.19,26.71,0.002307,20.4744,12,2910.8401,13054.84
SCOPE_6,2015_206/2015-07-25T05-22-48+00-00,2015-07-25T05:22:48+0000,180.079,2139.6975,15805.8383,NA,35.19,26.73,0.001492,18.9057,12,2910.8559,12227.55
SCOPE_6,2015_206/2015-07-25T05-25-49+00-00,2015-07-25T05:25:49+0000,180.072,2140.2529,15805.5291,NA,35.19,26.74,0.000855,19.8001,12,2910.8463,12388.09
SCOPE_6,2015_206/2015-07-25T05-28-49+00-00,2015-07-25T05:28:49+0000,180.091,2140.8244,15805.2201,NA,35.19,26.75,0.000499,19.8001,12,2910.8882,12396.51
SCOPE_6,2015_206/2015-07-25T05-31-49+00-00,2015-07-25T05:31:49+0000,180.109,2141.2654,15804.9811,NA,35.19,26.77,0.000142,19.8001,12,2910.89,12219.54
SCOPE_6,2015_206/2015-07-25T05-34-49+00-00,2015-07-25T05:34:49+0000,180.077,2141.8182,15804.6876,NA,35.18,26.76,-1.1e-05,19.8001,12,2910.8344,12156.78
SCOPE_6,2015_206/2015-07-25T05-37-50+00-00,2015-07-25T05:37:50+0000,180.067,2142.3756,15804.3932,NA,35.19,26.76,-0.000113,19.8001,12,2910.8243,12544.68
SCOPE_6,2015_206/2015-07-25T05-40-50+00-00,2015-07-25T05:40:50+0000,180.121,2142.8159,15804.1685,NA,35.19,26.78,-0.000138,19.8001,12,2910.7521,12675.99
SCOPE_6,2015_206/2015-07-25T05-43-50+00-00,2015-07-25T05:43:50+0000,180.125,2143.4039,15803.8625,NA,35.21,26.82,-0.000163,19.8001,12,2910.8298,12487.82
SCOPE_6,2015_206/2015-07-25T05-46-50+00-00,2015-07-25T05:46:50+0000,180,2143.9675,15803.5546,NA,35.25,26.81,-0.000189,19.7059,12,2910.8395,11956.62
SCOPE_6,2015_206/2015-07-25T05-49-50+00-00,2015-07-25T05:49:50+0000,180.146,2144.4065,15803.3165,NA,35.26,26.82,-0.000189,19.7059,12,2910.8847,11490.71
SCOPE_6,2015_206/2015-07-25T05-52-51+00-00,2015-07-25T05:52:51+0000,180.108,2144.9883,15803.0044,NA,35.26,26.82,-0.000189,19.7059,12,2910.834,11365.5
SCOPE_6,2015_206/2015-07-25T05-55-51+00-00,2015-07-25T05:55:51+0000,180.095,2145.5508,15802.6917,NA,35.27,26.83,-0.000189,19.7059,12,2910.8788,11558.86
SCOPE_6,2015_206/2015-07-25T05-58-51+00-00,2015-07-25T05:58:51+0000,180.111,2145.9996,15802.462,NA,35.28,26.84,-0.000189,19.7059,12,2910.7761,11317.44
SCOPE_6,2015_206/2015-07-25T06-01-51+00-00,2015-07-25T06:01:51+0000,180.085,2146.5712,15802.1786,NA,35.27,26.84,-0.000189,19.7059,12,2910.9069,11371.34
SCOPE_6,2015_206/2015-07-25T06-04-52+00-00,2015-07-25T06:04:52+0000,180.092,2147.1586,15801.8947,NA,35.28,26.81,-0.000189,19.7059,12,2910.8574,11573.87
SCOPE_6,2015_206/2015-07-25T06-07-52+00-00,2015-07-25T06:07:52+0000,180.102,2147.718,15801.6244,NA,35.27,26.79,-0.000189,19.7059,12,2910.8945,11323.68
SCOPE_6,2015_206/2015-07-25T06-10-52+00-00,2015-07-25T06:10:52+0000,180.007,2148.175,15801.416,NA,35.27,26.79,-0.00024,19.7059,12,2910.8241,11660.66
SCOPE_6,2015_206/2015-07-25T06-13-52+00-00,2015-07-25T06:13:52+0000,180.119,2148.754,15801.1332,NA,35.26,26.8,-0.000265,19.7059,12,2910.84,11576.13
SCOPE_6,2015_206/2015-07-25T06-16-53+00-00,2015-07-25T06:16:53+0000,180.065,2149.3418,15800.8517,NA,35.25,26.77,-0.000189,19.7059,12,2910.8977,11636.98
SCOPE_6,2015_206/2015-07-25T06-19-53+00-00,2015-07-25T06:19:53+0000,180.103,2149.789,15800.6397,NA,35.25,26.79,-0.000189,19.7059,12,2910.8928,11748.57
SCOPE_6,2015_206/2015-07-25T06-22-53+00-00,2015-07-25T06:22:53+0000,180.079,2150.3473,15800.3761,NA,35.24,26.79,-0.000189,19.7059,12,2910.8993,11917.94
SCOPE_6,2015_206/2015-07-25T06-25-53+00-00,2015-07-25T06:25:53+0000,180.084,2150.9427,15800.0898,NA,35.29,26.77,-0.000189,19.7059,12,2910.8424,12732.6
SCOPE_6,2015_206/2015-07-25T06-28-54+00-00,2015-07-25T06:28:54+0000,180.096,2151.5266,15759.8154,NA,35.3,26.8,-0.000189,19.7059,12,2910.8645,12216.67
SCOPE_6,2015_206/2015-07-25T06-31-54+00-00,2015-07-25T06:31:54+0000,180.091,2151.9799,15759.6007,NA,35.31,26.81,-0.000189,19.7059,12,2910.8572,11880.23
SCOPE_6,2015_206/2015-07-25T06-34-54+00-00,2015-07-25T06:34:54+0000,180.069,2152.5752,15759.3214,NA,35.35,26.83,-0.000189,19.7059,12,2910.8597,11798.4
SCOPE_6,2015_206/2015-07-25T06-37-54+00-00,2015-07-25T06:37:54+0000,180.084,2153.034,15759.1034,NA,35.37,26.84,-0.000189,19.7059,12,2910.9277,11648.75
SCOPE_6,2015_206/2015-07-25T06-40-55+00-00,2015-07-25T06:40:55+0000,180.11,2153.6,15758.8181,NA,35.38,26.86,-0.000189,19.7059,12,2910.8413,11467.93
SCOPE_6,2015_206/2015-07-25T06-43-55+00-00,2015-07-25T06:43:55+0000,180.089,2154.1808,15758.5237,NA,35.43,26.86,-0.000189,19.7059,12,2910.8259,11976.64
SCOPE_6,2015_206/2015-07-25T06-46-55+00-00,2015-07-25T06:46:55+0000,180.103,2154.6315,15758.2898,NA,35.44,26.85,-0.000189,19.7059,12,2910.9205,11743.3
SCOPE_6,2015_206/2015-07-25T06-49-55+00-00,2015-07-25T06:49:55+0000,180.076,2155.1859,15757.9994,NA,35.44,26.83,-0.000189,19.7059,12,2910.8744,11394.95
SCOPE_6,2015_206/2015-07-25T06-52-56+00-00,2015-07-25T06:52:56+0000,180.028,2155.7476,15757.7265,NA,35.36,26.75,-0.000189,19.7059,12,2910.9092,11427.6
SCOPE_6,2015_206/2015-07-25T06-55-56+00-00,2015-07-25T06:55:56+0000,180.068,2156.2946,15757.4483,NA,35.32,26.69,-0.000189,19.7059,12,2910.9292,11321.83
SCOPE_6,2015_206/2015-07-25T06-58-56+00-00,2015-07-25T06:58:56+0000,180.093,2156.7305,15757.2313,NA,35.3,26.67,-0.000189,19.7059,12,2910.9038,11463.46
SCOPE_6,2015_206/2015-07-25T07-01-56+00-00,2015-07-25T07:01:56+0000,180.078,2157.2952,15756.9492,NA,35.27,26.65,-0.000189,19.7059,12,2910.8997,11363.64
SCOPE_6,2015_206/2015-07-25T07-04-56+00-00,2015-07-25T07:04:56+0000,180.082,2157.8642,15756.6549,NA,35.25,26.66,-0.000189,19.7059,12,2910.8945,11772.92
SCOPE_6,2015_206/2015-07-25T07-07-57+00-00,2015-07-25T07:07:57+0000,180.065,2158.4348,15756.3583,NA,35.24,26.66,-0.000189,19.7059,12,2910.9065,11387.09
SCOPE_6,2015_206/2015-07-25T07-10-57+00-00,2015-07-25T07:10:57+0000,180.078,2158.874,15756.128,NA,35.23,26.66,-0.000189,19.7059,12,2910.9004,11431.35
SCOPE_6,2015_206/2015-07-25T07-13-57+00-00,2015-07-25T07:13:57+0000,180.101,2159.4426,15755.8235,NA,35.22,26.69,-0.000189,19.7059,12,2910.8935,11136.5
SCOPE_6,2015_206/2015-07-25T07-16-57+00-00,2015-07-25T07:16:57+0000,180.07,2159.9926,15755.5296,NA,35.23,26.74,-0.000189,19.7059,12,2910.9017,11094.07
SCOPE_6,2015_206/2015-07-25T07-19-58+00-00,2015-07-25T07:19:58+0000,180.066,2200.4236,15755.2976,NA,35.24,26.74,-0.000189,19.7059,12,2910.9431,11035.86
SCOPE_6,2015_206/2015-07-25T07-22-58+00-00,2015-07-25T07:22:58+0000,180.121,2200.9827,15755.0073,NA,35.22,26.72,-0.000189,19.7059,12,2910.8651,11017.38
SCOPE_6,2015_206/2015-07-25T07-25-58+00-00,2015-07-25T07:25:58+0000,180.08,2201.526,15754.7151,NA,35.23,26.75,-0.000189,19.7059,12,2910.9102,10860
SCOPE_6,2015_206/2015-07-25T07-28-58+00-00,2015-07-25T07:28:58+0000,180.089,2202.0891,15754.4077,NA,35.23,26.76,-0.000189,19.7059,12,2910.8172,10837.62
SCOPE_6,2015_206/2015-07-25T07-31-58+00-00,2015-07-25T07:31:58+0000,180.11,2202.5204,15754.1741,NA,35.23,26.79,-0.000189,19.7059,12,2910.8134,11287.51
SCOPE_6,2015_206/2015-07-25T07-34-59+00-00,2015-07-25T07:34:59+0000,180.075,2203.0796,15753.8772,NA,35.23,26.79,-0.000189,19.7059,12,2910.8223,11470.63
SCOPE_6,2015_206/2015-07-25T07-37-59+00-00,2015-07-25T07:37:59+0000,180.053,2203.6422,15753.5663,NA,35.23,26.8,-0.000189,19.7059,12,2910.9108,11057.74
SCOPE_6,2015_206/2015-07-25T07-40-59+00-00,2015-07-25T07:40:59+0000,180.111,2204.1619,15753.2795,NA,35.24,26.81,-0.000189,19.7059,12,2910.8763,10951.99
SCOPE_6,2015_206/2015-07-25T07-43-59+00-00,2015-07-25T07:43:59+0000,180.054,2204.5962,15753.0414,NA,35.24,26.82,-0.000189,19.7059,12,2910.9143,10888.57
SCOPE_6,2015_206/2015-07-25T07-47-00+00-00,2015-07-25T07:47:00+0000,180.041,2205.1621,15752.7274,NA,35.25,26.81,-0.000189,19.7059,12,2910.8711,11166.98
SCOPE_6,2015_206/2015-07-25T07-50-00+00-00,2015-07-25T07:50:00+0000,180.081,2205.5966,15752.4913,NA,35.25,26.82,-0.000189,19.7059,12,2910.8613,10919.21
SCOPE_6,2015_206/2015-07-25T07-53-00+00-00,2015-07-25T07:53:00+0000,180.109,2206.1559,15752.1891,NA,35.25,26.83,-0.000189,19.7059,12,2910.8476,10851.05
SCOPE_6,2015_206/2015-07-25T07-56-00+00-00,2015-07-25T07:56:00+0000,180.073,2206.7415,15751.9066,NA,35.25,26.84,-0.000189,19.7059,12,2910.8372,10926.97
SCOPE_6,2015_206/2015-07-25T07-59-01+00-00,2015-07-25T07:59:01+0000,180.075,2207.1655,15751.7192,NA,35.25,26.84,-0.000265,19.7059,12,2910.8742,11094.38
SCOPE_6,2015_206/2015-07-25T08-02-01+00-00,2015-07-25T08:02:01+0000,180.109,2207.7571,15751.4648,NA,35.25,26.85,-0.000189,19.7059,12,2910.8251,10855.89
SCOPE_6,2015_206/2015-07-25T08-05-01+00-00,2015-07-25T08:05:01+0000,180.092,2208.3477,15751.2003,NA,35.24,26.85,-0.000189,19.7059,12,2910.8493,10940.73
SCOPE_6,2015_206/2015-07-25T08-08-01+00-00,2015-07-25T08:08:01+0000,180.074,2208.8016,15751.0057,NA,35.24,26.85,-0.000189,19.7059,12,2910.8093,10766.68
SCOPE_6,2015_206/2015-07-25T08-11-02+00-00,2015-07-25T08:11:02+0000,180.061,2209.397,15750.7522,NA,35.24,26.84,-0.000189,19.7059,12,2910.8438,11194.91
SCOPE_6,2015_206/2015-07-25T08-14-02+00-00,2015-07-25T08:14:02+0000,180.059,2209.9834,15750.4741,NA,35.24,26.84,-0.000189,19.7059,12,2910.9161,10979.48
SCOPE_6,2015_206/2015-07-25T08-17-02+00-00,2015-07-25T08:17:02+0000,180.097,2210.4149,15750.2597,NA,35.24,26.85,-0.000418,19.7059,12,2910.7296,11029.1
SCOPE_6,2015_206/2015-07-25T08-20-02+00-00,2015-07-25T08:20:02+0000,180.065,2210.951,15749.997,NA,35.23,26.86,-0.000189,19.7059,12,2910.877,11063.83
SCOPE_6,2015_206/2015-07-25T08-23-02+00-00,2015-07-25T08:23:02+0000,180.061,2211.5261,15749.7061,NA,35.23,26.87,-0.000189,19.7059,12,2910.7937,11091.38
SCOPE_6,2015_206/2015-07-25T08-26-03+00-00,2015-07-25T08:26:03+0000,180.083,2211.9559,15749.4858,NA,35.23,26.88,-0.000189,19.7059,12,2910.8157,11180.6
SCOPE_6,2015_206/2015-07-25T08-29-03+00-00,2015-07-25T08:29:03+0000,180.088,2212.5173,15749.1957,NA,35.24,26.89,-0.000189,19.7059,12,2910.9169,11209.69
SCOPE_6,2015_206/2015-07-25T08-32-03+00-00,2015-07-25T08:32:03+0000,180.065,2213.0861,15748.8999,NA,35.24,26.89,-0.000189,19.7059,12,2910.8376,11408.37
SCOPE_6,2015_206/2015-07-25T08-35-03+00-00,2015-07-25T08:35:03+0000,180.079,2213.5299,15748.6693,NA,35.25,26.89,-0.000189,19.7059,12,2910.9044,11333.64
SCOPE_6,2015_206/2015-07-25T08-38-04+00-00,2015-07-25T08:38:04+0000,180.075,2214.1065,15748.3744,NA,35.26,26.89,-0.000189,19.7059,12,2910.8461,11041.45
SCOPE_6,2015_206/2015-07-25T08-41-04+00-00,2015-07-25T08:41:04+0000,180.121,2214.6833,15748.0785,NA,35.27,26.88,-0.000189,19.7059,12,2910.8999,11322.84
SCOPE_6,2015_206/2015-07-25T08-44-04+00-00,2015-07-25T08:44:04+0000,180.072,2215.222,15747.8063,NA,35.28,26.9,-0.000189,19.7059,12,2910.8002,11182.04
SCOPE_6,2015_206/2015-07-25T08-47-04+00-00,2015-07-25T08:47:04+0000,180.084,2215.6473,15747.5859,NA,35.31,26.9,-0.000189,19.7059,12,2910.8421,11368.7
SCOPE_6,2015_206/2015-07-25T08-50-04+00-00,2015-07-25T08:50:04+0000,180.081,2216.1859,15747.3177,NA,35.28,26.87,-0.000189,19.7059,12,2910.8515,11873.33
SCOPE_6,2015_206/2015-07-25T08-53-05+00-00,2015-07-25T08:53:05+0000,180.11,2216.7612,15747.0284,NA,35.27,26.88,-0.000189,19.7059,12,2910.8609,11410
SCOPE_6,2015_206/2015-07-25T08-56-05+00-00,2015-07-25T08:56:05+0000,180.081,2217.289,15746.7708,NA,35.29,26.9,-0.000189,19.7059,12,2910.7971,11617.52
