V1,V2
11552.538131417,32818.5504999161
6105.00232114703,24648.8554712598
4247.45035757443,17380.4237561506
3997.21019667864,8866.33226869668
10008.9321572466,886.888509618144
20274.27853773,3771.67175051484
24381.7003727998,12685.2446142355
25166.3361886489,21480.3154706279
22778.5134079399,31178.5012344319
