file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2015-08-02T14-00-09+00-00,1658,2831402,2468979,0,1152,32,118,3584,-5840,-62622,-4686,-59728,2500,-10000
2015-08-02T14-00-09+00-00,666,2831402,2468979,0,262,22,102,3584,-8340,-65122,-7186,-62228,2500,-7500
2015-08-02T14-00-09+00-00,307,2831402,2468979,0,33,18,66,3584,-10840,-67622,-9686,-64728,2500,-5000
2015-08-02T14-00-09+00-00,164,2831402,2468979,0,0,9,37,3584,-13340,-70122,-12186,-67228,2500,-2500
2015-08-02T14-00-09+00-00,72,2831402,2468979,0,0,3,10,3584,-15840,-72622,-14686,-69728,2500,0
2015-08-02T14-00-09+00-00,28,2831402,2468979,0,0,0,5,3584,-18340,-75122,-17186,-72228,2500,2500
2015-08-02T18-00-28+00-00,17340,2847616,2476954,0,15051,54,159,2432,-577,-57359,577,-54465,2500,-15263
2015-08-02T18-00-28+00-00,141959,2847616,2476954,0,18028,68,181,2432,4160,-52622,5314,-49728,2500,-20000
2015-08-02T18-00-28+00-00,83964,2847616,2476954,0,16442,61,169,2432,1660,-55122,2814,-52228,2500,-17500
2015-08-02T18-00-28+00-00,16880,2847616,2476954,0,14879,54,156,2432,-840,-57622,314,-54728,2500,-15000
2015-08-02T18-00-28+00-00,12847,2847616,2476954,0,12002,44,146,2432,-3340,-60122,-2186,-57228,2500,-12500
2015-08-02T18-00-28+00-00,7986,2847616,2476954,0,7394,37,140,2432,-5840,-62622,-4686,-59728,2500,-10000
2015-08-02T18-00-28+00-00,3601,2847616,2476954,0,3126,31,122,2432,-8340,-65122,-7186,-62228,2500,-7500
2015-08-02T18-00-28+00-00,1057,2847616,2476954,0,676,23,89,2432,-10840,-67622,-9686,-64728,2500,-5000
2015-08-02T18-00-28+00-00,345,2847616,2476954,0,67,19,55,2432,-13340,-70122,-12186,-67228,2500,-2500
2015-08-02T18-00-28+00-00,164,2847616,2476954,0,0,12,21,2432,-15840,-72622,-14686,-69728,2500,0
2015-08-02T18-00-28+00-00,80,2847616,2476954,0,0,4,10,2432,-18340,-75122,-17186,-72228,2500,2500
2015-08-02T18-00-28+00-00,27,2847616,2476954,0,0,0,6,2432,-20840,-77622,-19686,-74728,2500,5000
2015-08-02T22-09-46+00-00,5432,2318208,2019068,0,4896,55,113,2544,-577,-57359,577,-54465,2500,-15263
2015-08-02T22-09-46+00-00,95547,2318208,2019068,0,7219,66,124,2544,4160,-52622,5314,-49728,2500,-20000
2015-08-02T22-09-46+00-00,50456,2318208,2019068,0,5948,60,116,2544,1660,-55122,2814,-52228,2500,-17500
2015-08-02T22-09-46+00-00,5302,2318208,2019068,0,4797,54,111,2544,-840,-57622,314,-54728,2500,-15000
2015-08-02T22-09-46+00-00,3846,2318208,2019068,0,3514,48,98,2544,-3340,-60122,-2186,-57228,2500,-12500
2015-08-02T22-09-46+00-00,2549,2318208,2019068,0,2289,42,82,2544,-5840,-62622,-4686,-59728,2500,-10000
2015-08-02T22-09-46+00-00,1446,2318208,2019068,0,1231,34,71,2544,-8340,-65122,-7186,-62228,2500,-7500
2015-08-02T22-09-46+00-00,679,2318208,2019068,0,506,31,47,2544,-10840,-67622,-9686,-64728,2500,-5000
2015-08-02T22-09-46+00-00,205,2318208,2019068,0,87,24,20,2544,-13340,-70122,-12186,-67228,2500,-2500
2015-08-02T22-09-46+00-00,78,2318208,2019068,0,6,17,10,2544,-15840,-72622,-14686,-69728,2500,0
2015-08-02T22-09-46+00-00,38,2318208,2019068,0,0,9,5,2544,-18340,-75122,-17186,-72228,2500,2500
2015-08-02T22-09-46+00-00,21,2318208,2019068,0,0,5,3,2544,-20840,-77622,-19686,-74728,2500,5000
2015-08-03T02-00-11+00-00,6374,2828928,2508589,1,5146,40,166,2768,-577,-57359,577,-54465,2500,-15263
2015-08-03T02-00-11+00-00,106029,2828928,2508589,1,7117,51,184,2768,4160,-52622,5314,-49728,2500,-20000
2015-08-03T02-00-11+00-00,54223,2828928,2508589,1,6028,45,174,2768,1660,-55122,2814,-52228,2500,-17500
2015-08-03T02-00-11+00-00,6199,2828928,2508589,1,5033,40,166,2768,-840,-57622,314,-54728,2500,-15000
2015-08-03T02-00-11+00-00,4736,2828928,2508589,1,4099,32,153,2768,-3340,-60122,-2186,-57228,2500,-12500
2015-08-03T02-00-11+00-00,3547,2828928,2508589,1,3176,25,132,2768,-5840,-62622,-4686,-59728,2500,-10000
2015-08-03T02-00-11+00-00,2377,2828928,2508589,1,2120,21,121,2768,-8340,-65122,-7186,-62228,2500,-7500
2015-08-03T02-00-11+00-00,1328,2828928,2508589,1,1130,18,96,2768,-10840,-67622,-9686,-64728,2500,-5000
2015-08-03T02-00-11+00-00,506,2828928,2508589,0,387,11,48,2768,-13340,-70122,-12186,-67228,2500,-2500
2015-08-03T02-00-11+00-00,109,2828928,2508589,0,50,10,11,2768,-15840,-72622,-14686,-69728,2500,0
2015-08-03T02-00-11+00-00,37,2828928,2508589,0,6,5,5,2768,-18340,-75122,-17186,-72228,2500,2500
2015-08-03T02-00-11+00-00,14,2828928,2508589,0,0,2,3,2768,-20840,-77622,-19686,-74728,2500,5000
2015-08-03T06-00-31+00-00,6512,2930304,2595469,1,5725,55,117,2912,-577,-57359,577,-54465,2500,-15263
2015-08-03T06-00-31+00-00,109612,2930304,2595469,1,8038,67,139,2912,4160,-52622,5314,-49728,2500,-20000
2015-08-03T06-00-31+00-00,54969,2930304,2595469,1,6795,60,126,2912,1660,-55122,2814,-52228,2500,-17500
2015-08-03T06-00-31+00-00,6349,2930304,2595469,1,5615,55,117,2912,-840,-57622,314,-54728,2500,-15000
2015-08-03T06-00-31+00-00,4854,2930304,2595469,1,4465,47,111,2912,-3340,-60122,-2186,-57228,2500,-12500
2015-08-03T06-00-31+00-00,3527,2930304,2595469,1,3237,38,103,2912,-5840,-62622,-4686,-59728,2500,-10000
2015-08-03T06-00-31+00-00,2335,2930304,2595469,1,2095,30,85,2912,-8340,-65122,-7186,-62228,2500,-7500
2015-08-03T06-00-31+00-00,1168,2930304,2595469,1,987,22,65,2912,-10840,-67622,-9686,-64728,2500,-5000
2015-08-03T06-00-31+00-00,378,2930304,2595469,0,265,15,31,2912,-13340,-70122,-12186,-67228,2500,-2500
2015-08-03T06-00-31+00-00,94,2930304,2595469,0,33,12,7,2912,-15840,-72622,-14686,-69728,2500,0
2015-08-03T06-00-31+00-00,32,2930304,2595469,0,3,4,2,2912,-18340,-75122,-17186,-72228,2500,2500
2015-08-03T06-00-31+00-00,10,2930304,2595469,0,0,0,1,2912,-20840,-77622,-19686,-74728,2500,5000
2015-08-03T10-00-50+00-00,16571,3109203,2747121,2,13816,43,124,2464,-577,-57359,577,-54465,2500,-15263
2015-08-03T10-00-50+00-00,141906,3109203,2747121,2,16584,55,148,2464,4160,-52622,5314,-49728,2500,-20000
2015-08-03T10-00-50+00-00,82138,3109203,2747121,2,15067,47,137,2464,1660,-55122,2814,-52228,2500,-17500
2015-08-03T10-00-50+00-00,16108,3109203,2747121,2,13664,43,123,2464,-840,-57622,314,-54728,2500,-15000
2015-08-03T10-00-50+00-00,12805,3109203,2747121,2,12065,34,111,2464,-3340,-60122,-2186,-57228,2500,-12500
2015-08-03T10-00-50+00-00,9450,3109203,2747121,2,9011,27,102,2464,-5840,-62622,-4686,-59728,2500,-10000
2015-08-03T10-00-50+00-00,5145,3109203,2747121,2,4787,21,91,2464,-8340,-65122,-7186,-62228,2500,-7500
2015-08-03T10-00-50+00-00,1764,3109203,2747121,1,1490,17,69,2464,-10840,-67622,-9686,-64728,2500,-5000
2015-08-03T10-00-50+00-00,433,3109203,2747121,0,231,14,31,2464,-13340,-70122,-12186,-67228,2500,-2500
2015-08-03T10-00-50+00-00,167,3109203,2747121,0,23,10,8,2464,-15840,-72622,-14686,-69728,2500,0
2015-08-03T10-00-50+00-00,67,3109203,2747121,0,0,5,3,2464,-18340,-75122,-17186,-72228,2500,2500
2015-08-03T10-00-50+00-00,29,3109203,2747121,0,0,2,1,2464,-20840,-77622,-19686,-74728,2500,5000
2015-08-03T14-01-19+00-00,21539,3063168,2663785,1,18815,75,143,896,-577,-57359,577,-54465,2500,-15263
2015-08-03T14-01-19+00-00,219070,3063168,2663785,1,22184,86,162,896,4160,-52622,5314,-49728,2500,-20000
2015-08-03T14-01-19+00-00,171313,3063168,2663785,1,20425,80,150,896,1660,-55122,2814,-52228,2500,-17500
2015-08-03T14-01-19+00-00,20990,3063168,2663785,1,18586,75,140,896,-840,-57622,314,-54728,2500,-15000
2015-08-03T14-01-19+00-00,15986,3063168,2663785,1,14844,61,128,896,-3340,-60122,-2186,-57228,2500,-12500
2015-08-03T14-01-19+00-00,9786,3063168,2663785,1,8886,49,118,896,-5840,-62622,-4686,-59728,2500,-10000
2015-08-03T14-01-19+00-00,4198,3063168,2663785,1,3442,42,100,896,-8340,-65122,-7186,-62228,2500,-7500
2015-08-03T14-01-19+00-00,1199,3063168,2663785,1,584,31,67,896,-10840,-67622,-9686,-64728,2500,-5000
2015-08-03T14-01-19+00-00,426,3063168,2663785,0,24,19,35,896,-13340,-70122,-12186,-67228,2500,-2500
2015-08-03T14-01-19+00-00,196,3063168,2663785,0,0,12,16,896,-15840,-72622,-14686,-69728,2500,0
2015-08-03T14-01-19+00-00,81,3063168,2663785,0,0,7,5,896,-18340,-75122,-17186,-72228,2500,2500
2015-08-03T14-01-19+00-00,33,3063168,2663785,0,0,1,3,896,-20840,-77622,-19686,-74728,2500,5000
2015-08-03T18-01-39+00-00,20084,2939776,2518508,1,17879,63,125,1152,-577,-57359,577,-54465,2500,-15263
2015-08-03T18-01-39+00-00,195058,2939776,2518508,1,20976,81,147,1152,4160,-52622,5314,-49728,2500,-20000
2015-08-03T18-01-39+00-00,149283,2939776,2518508,1,19287,68,134,1152,1660,-55122,2814,-52228,2500,-17500
2015-08-03T18-01-39+00-00,19589,2939776,2518508,1,17711,63,123,1152,-840,-57622,314,-54728,2500,-15000
2015-08-03T18-01-39+00-00,15470,2939776,2518508,1,14663,53,108,1152,-3340,-60122,-2186,-57228,2500,-12500
2015-08-03T18-01-39+00-00,10288,2939776,2518508,1,9671,47,98,1152,-5840,-62622,-4686,-59728,2500,-10000
2015-08-03T18-01-39+00-00,5167,2939776,2518508,1,4654,39,78,1152,-8340,-65122,-7186,-62228,2500,-7500
2015-08-03T18-01-39+00-00,1784,2939776,2518508,0,1372,31,57,1152,-10840,-67622,-9686,-64728,2500,-5000
2015-08-03T18-01-39+00-00,442,2939776,2518508,0,115,25,38,1152,-13340,-70122,-12186,-67228,2500,-2500
2015-08-03T18-01-39+00-00,165,2939776,2518508,0,0,14,15,1152,-15840,-72622,-14686,-69728,2500,0
2015-08-03T18-01-39+00-00,71,2939776,2518508,0,0,9,7,1152,-18340,-75122,-17186,-72228,2500,2500
2015-08-03T18-01-39+00-00,27,2939776,2518508,0,0,2,3,1152,-20840,-77622,-19686,-74728,2500,5000
2015-08-03T22-01-58+00-00,16045,2896512,2516638,1,13138,39,116,1584,-577,-57359,577,-54465,2500,-15263
2015-08-03T22-01-58+00-00,160834,2896512,2516638,1,15710,47,136,1584,4160,-52622,5314,-49728,2500,-20000
2015-08-03T22-01-58+00-00,115604,2896512,2516638,1,14278,41,125,1584,1660,-55122,2814,-52228,2500,-17500
2015-08-03T22-01-58+00-00,15675,2896512,2516638,1,13014,36,116,1584,-840,-57622,314,-54728,2500,-15000
2015-08-03T22-01-58+00-00,12532,2896512,2516638,1,11734,29,109,1584,-3340,-60122,-2186,-57228,2500,-12500
2015-08-03T22-01-58+00-00,9839,2896512,2516638,1,9499,23,99,1584,-5840,-62622,-4686,-59728,2500,-10000
2015-08-03T22-01-58+00-00,6637,2896512,2516638,0,6377,20,80,1584,-8340,-65122,-7186,-62228,2500,-7500
2015-08-03T22-01-58+00-00,3795,2896512,2516638,0,3595,16,51,1584,-10840,-67622,-9686,-64728,2500,-5000
2015-08-03T22-01-58+00-00,1252,2896512,2516638,0,1103,14,30,1584,-13340,-70122,-12186,-67228,2500,-2500
2015-08-03T22-01-58+00-00,180,2896512,2516638,0,86,9,9,1584,-15840,-72622,-14686,-69728,2500,0
2015-08-03T22-01-58+00-00,60,2896512,2516638,0,7,6,2,1584,-18340,-75122,-17186,-72228,2500,2500
2015-08-03T22-01-58+00-00,19,2896512,2516638,0,0,1,1,1584,-20840,-77622,-19686,-74728,2500,5000
2015-08-04T02-03-11+00-00,11688,3142450,2781122,0,6466,43,116,2048,-577,-57359,577,-54465,2500,-15263
2015-08-04T02-03-11+00-00,123356,3142450,2781122,0,8007,54,146,2048,4160,-52622,5314,-49728,2500,-20000
2015-08-04T02-03-11+00-00,80996,3142450,2781122,0,7125,49,132,2048,1660,-55122,2814,-52228,2500,-17500
2015-08-04T02-03-11+00-00,11321,3142450,2781122,0,6387,42,113,2048,-840,-57622,314,-54728,2500,-15000
2015-08-04T02-03-11+00-00,8558,3142450,2781122,0,5668,35,101,2048,-3340,-60122,-2186,-57228,2500,-12500
2015-08-04T02-03-11+00-00,6742,3142450,2781122,0,5059,29,93,2048,-5840,-62622,-4686,-59728,2500,-10000
2015-08-04T02-03-11+00-00,5239,3142450,2781122,0,4447,27,85,2048,-8340,-65122,-7186,-62228,2500,-7500
2015-08-04T02-03-11+00-00,3877,3142450,2781122,0,3543,22,64,2048,-10840,-67622,-9686,-64728,2500,-5000
2015-08-04T02-03-11+00-00,2307,3142450,2781122,0,2142,17,41,2048,-13340,-70122,-12186,-67228,2500,-2500
2015-08-04T02-03-11+00-00,842,3142450,2781122,0,762,10,15,2048,-15840,-72622,-14686,-69728,2500,0
2015-08-04T02-03-11+00-00,145,3142450,2781122,0,113,3,3,2048,-18340,-75122,-17186,-72228,2500,2500
2015-08-04T02-03-11+00-00,18,3142450,2781122,0,3,1,2,2048,-20840,-77622,-19686,-74728,2500,5000
2015-08-04T05-58-44+00-00,6192,3228485,2830858,2,4735,32,143,2672,-577,-57359,577,-54465,2500,-15263
2015-08-04T05-58-44+00-00,106594,3228485,2830858,2,6456,39,174,2672,4160,-52622,5314,-49728,2500,-20000
2015-08-04T05-58-44+00-00,55744,3228485,2830858,2,5471,37,157,2672,1660,-55122,2814,-52228,2500,-17500
2015-08-04T05-58-44+00-00,6022,3228485,2830858,2,4652,32,143,2672,-840,-57622,314,-54728,2500,-15000
2015-08-04T05-58-44+00-00,4706,3228485,2830858,1,3884,24,125,2672,-3340,-60122,-2186,-57228,2500,-12500
2015-08-04T05-58-44+00-00,3593,3228485,2830858,1,3120,18,113,2672,-5840,-62622,-4686,-59728,2500,-10000
2015-08-04T05-58-44+00-00,2559,3228485,2830858,1,2271,14,94,2672,-8340,-65122,-7186,-62228,2500,-7500
2015-08-04T05-58-44+00-00,1562,3228485,2830858,0,1365,13,70,2672,-10840,-67622,-9686,-64728,2500,-5000
2015-08-04T05-58-44+00-00,668,3228485,2830858,0,545,8,43,2672,-13340,-70122,-12186,-67228,2500,-2500
2015-08-04T05-58-44+00-00,167,3228485,2830858,0,100,3,19,2672,-15840,-72622,-14686,-69728,2500,0
2015-08-04T05-58-44+00-00,40,3228485,2830858,0,9,1,6,2672,-18340,-75122,-17186,-72228,2500,2500
2015-08-04T10-02-04+00-00,18416,3262848,2869331,1,14777,60,142,1696,-577,-57359,577,-54465,2500,-15263
2015-08-04T10-02-04+00-00,180362,3262848,2869331,1,17705,76,166,1696,4160,-52622,5314,-49728,2500,-20000
2015-08-04T10-02-04+00-00,124597,3262848,2869331,1,16086,70,152,1696,1660,-55122,2814,-52228,2500,-17500
2015-08-04T10-02-04+00-00,17932,3262848,2869331,1,14641,60,139,1696,-840,-57622,314,-54728,2500,-15000
2015-08-04T10-02-04+00-00,14347,3262848,2869331,1,13153,49,124,1696,-3340,-60122,-2186,-57228,2500,-12500
2015-08-04T10-02-04+00-00,10483,3262848,2869331,1,9881,38,106,1696,-5840,-62622,-4686,-59728,2500,-10000
2015-08-04T10-02-04+00-00,5639,3262848,2869331,1,5154,32,90,1696,-8340,-65122,-7186,-62228,2500,-7500
2015-08-04T10-02-04+00-00,1832,3262848,2869331,0,1436,26,68,1696,-10840,-67622,-9686,-64728,2500,-5000
2015-08-04T10-02-04+00-00,452,3262848,2869331,0,161,21,36,1696,-13340,-70122,-12186,-67228,2500,-2500
2015-08-04T10-02-04+00-00,147,3262848,2869331,0,2,10,13,1696,-15840,-72622,-14686,-69728,2500,0
2015-08-04T10-02-04+00-00,61,3262848,2869331,0,0,4,8,1696,-18340,-75122,-17186,-72228,2500,2500
2015-08-04T10-02-04+00-00,22,3262848,2869331,0,0,0,4,1696,-20840,-77622,-19686,-74728,2500,5000
2015-08-04T13-59-24+00-00,19259,3094199,2648366,1,16960,54,128,1920,-577,-57359,577,-54465,2500,-15263
2015-08-04T13-59-24+00-00,163190,3094199,2648366,1,19800,67,150,1920,4160,-52622,5314,-49728,2500,-20000
2015-08-04T13-59-24+00-00,110973,3094199,2648366,1,18293,61,141,1920,1660,-55122,2814,-52228,2500,-17500
2015-08-04T13-59-24+00-00,18832,3094199,2648366,1,16785,53,126,1920,-840,-57622,314,-54728,2500,-15000
2015-08-04T13-59-24+00-00,14901,3094199,2648366,1,14163,47,120,1920,-3340,-60122,-2186,-57228,2500,-12500
2015-08-04T13-59-24+00-00,9710,3094199,2648366,0,9150,43,105,1920,-5840,-62622,-4686,-59728,2500,-10000
2015-08-04T13-59-24+00-00,4605,3094199,2648366,0,4134,33,86,1920,-8340,-65122,-7186,-62228,2500,-7500
2015-08-04T13-59-24+00-00,1317,3094199,2648366,0,930,23,66,1920,-10840,-67622,-9686,-64728,2500,-5000
2015-08-04T13-59-24+00-00,370,3094199,2648366,0,77,17,39,1920,-13340,-70122,-12186,-67228,2500,-2500
2015-08-04T13-59-24+00-00,159,3094199,2648366,0,0,9,18,1920,-15840,-72622,-14686,-69728,2500,0
2015-08-04T13-59-24+00-00,65,3094199,2648366,0,0,3,5,1920,-18340,-75122,-17186,-72228,2500,2500
2015-08-04T13-59-24+00-00,20,3094199,2648366,0,0,1,4,1920,-20840,-77622,-19686,-74728,2500,5000
2015-08-04T18-01-07+00-00,18930,3201408,2724689,2,15921,44,135,2224,-577,-57359,577,-54465,2500,-15263
2015-08-04T18-01-07+00-00,158309,3201408,2724689,2,18702,57,159,2224,4160,-52622,5314,-49728,2500,-20000
2015-08-04T18-01-07+00-00,100715,3201408,2724689,2,17176,52,149,2224,1660,-55122,2814,-52228,2500,-17500
2015-08-04T18-01-07+00-00,18473,3201408,2724689,2,15752,43,135,2224,-840,-57622,314,-54728,2500,-15000
2015-08-04T18-01-07+00-00,14556,3201408,2724689,1,13500,38,121,2224,-3340,-60122,-2186,-57228,2500,-12500
2015-08-04T18-01-07+00-00,9900,3201408,2724689,1,9148,33,103,2224,-5840,-62622,-4686,-59728,2500,-10000
2015-08-04T18-01-07+00-00,5040,3201408,2724689,0,4443,27,84,2224,-8340,-65122,-7186,-62228,2500,-7500
2015-08-04T18-01-07+00-00,1766,3201408,2724689,0,1287,21,65,2224,-10840,-67622,-9686,-64728,2500,-5000
2015-08-04T18-01-07+00-00,436,3201408,2724689,0,103,15,32,2224,-13340,-70122,-12186,-67228,2500,-2500
2015-08-04T18-01-07+00-00,178,3201408,2724689,0,1,5,13,2224,-15840,-72622,-14686,-69728,2500,0
2015-08-04T18-01-07+00-00,81,3201408,2724689,0,0,3,5,2224,-18340,-75122,-17186,-72228,2500,2500
2015-08-04T18-01-07+00-00,34,3201408,2724689,0,0,0,1,2224,-20840,-77622,-19686,-74728,2500,5000
2015-08-04T21-58-26+00-00,16182,3565440,3193574,1,13068,62,258,2352,-577,-57359,577,-54465,2500,-15263
2015-08-04T21-58-26+00-00,168886,3565440,3193574,1,16006,70,310,2352,4160,-52622,5314,-49728,2500,-20000
2015-08-04T21-58-26+00-00,97906,3565440,3193574,1,14432,65,285,2352,1660,-55122,2814,-52228,2500,-17500
2015-08-04T21-58-26+00-00,15750,3565440,3193574,1,12909,61,257,2352,-840,-57622,314,-54728,2500,-15000
2015-08-04T21-58-26+00-00,12104,3565440,3193574,1,11004,50,225,2352,-3340,-60122,-2186,-57228,2500,-12500
2015-08-04T21-58-26+00-00,8423,3565440,3193574,1,7638,42,200,2352,-5840,-62622,-4686,-59728,2500,-10000
2015-08-04T21-58-26+00-00,4701,3565440,3193574,0,4077,36,161,2352,-8340,-65122,-7186,-62228,2500,-7500
2015-08-04T21-58-26+00-00,2047,3565440,3193574,0,1562,31,117,2352,-10840,-67622,-9686,-64728,2500,-5000
2015-08-04T21-58-26+00-00,503,3565440,3193574,0,168,20,60,2352,-13340,-70122,-12186,-67228,2500,-2500
2015-08-04T21-58-26+00-00,188,3565440,3193574,0,1,14,28,2352,-15840,-72622,-14686,-69728,2500,0
2015-08-04T21-58-26+00-00,84,3565440,3193574,0,0,6,11,2352,-18340,-75122,-17186,-72228,2500,2500
2015-08-04T21-58-26+00-00,27,3565440,3193574,0,0,1,4,2352,-20840,-77622,-19686,-74728,2500,5000
