V1,V2
14409.2174773208,31588.6292754195
8696.31710082616,44952.9708909408
6553.69301257008,66455.5304394219
67844.6581348323,67317.9102818145
66235.9713862165,46962.4131323934
46014.1831462089,25813.5080120326
24718.5621278518,26822.6266681871
