V1,V2
22175.8287713502,30223.5416988142
12770.2819180472,37560.48238691
8713.27476740702,66899.9129669028
67516.9626860402,67432.7091014137
67053.1475892883,51100.262521093
48160.932072282,28770.0405151788
33704.7504697635,28207.1559803697
