V1,V2
35902.8320456833,42079.7587769061
22797.305670564,34952.9739924315
19305.8596161608,26307.8822390639
24115.8788260533,15161.2871747518
29948.8578145529,10248.5457537575
46139.304561448,13187.951013657
49127.5204021817,23958.2096250087
47880.4444355196,38102.0722574861
