file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2016-04-28T03-42-14-00-00,4318,3017856,3017856,141,24,224,425,256,7859,-57676,5998,-66410,2500,0
2016-04-28T03-42-14-00-00,1319,3017856,3017856,109,16,151,321,256,5359,-60176,3498,-68910,2500,2500
2016-04-28T03-42-14-00-00,680,3017856,3017856,57,11,94,187,256,2859,-62676,998,-71410,2500,5000
2016-04-28T03-42-14-00-00,286,3017856,3017856,12,5,52,90,256,359,-65176,-1502,-73910,2500,7500
2016-04-28T03-42-14-00-00,91,3017856,3017856,0,1,26,25,256,-2141,-67676,-4002,-76410,2500,10000
2016-04-28T03-42-14-00-00,18,3017856,3017856,0,0,6,3,256,-4641,-70176,-6502,-78910,2500,12500
2016-04-28T15-07-06-00-00,199,3415040,3415040,4,27,14,57,304,931,-64604,-930,-73339,2500,6928.5
2016-04-28T15-07-06-00-00,284049,3415040,3415040,288,10917,676,1472,304,27859,-37676,25998,-46410,2500,-20000
2016-04-28T15-07-06-00-00,204012,3415040,3415040,271,7938,596,1242,304,25359,-40176,23498,-48910,2500,-17500
2016-04-28T15-07-06-00-00,139858,3415040,3415040,262,5567,496,1076,304,22859,-42676,20998,-51410,2500,-15000
2016-04-28T15-07-06-00-00,83500,3415040,3415040,250,3829,405,906,304,20359,-45176,18498,-53910,2500,-12500
2016-04-28T15-07-06-00-00,41250,3415040,3415040,245,2602,315,760,304,17859,-47676,15998,-56410,2500,-10000
2016-04-28T15-07-06-00-00,18295,3415040,3415040,234,1730,235,622,304,15359,-50176,13498,-58910,2500,-7500
2016-04-28T15-07-06-00-00,8782,3415040,3415040,215,1126,160,492,304,12859,-52676,10998,-61410,2500,-5000
2016-04-28T15-07-06-00-00,4554,3415040,3415040,179,696,112,368,304,10359,-55176,8498,-63910,2500,-2500
2016-04-28T15-07-06-00-00,2064,3415040,3415040,143,378,68,269,304,7859,-57676,5998,-66410,2500,0
2016-04-28T15-07-06-00-00,990,3415040,3415040,85,179,40,186,304,5359,-60176,3498,-68910,2500,2500
2016-04-28T15-07-06-00-00,424,3415040,3415040,30,63,27,103,304,2859,-62676,998,-71410,2500,5000
2016-04-28T15-07-06-00-00,164,3415040,3415040,3,24,12,44,304,359,-65176,-1502,-73910,2500,7500
2016-04-28T15-07-06-00-00,34,3415040,3415040,1,4,2,8,304,-2141,-67676,-4002,-76410,2500,10000
2016-04-29T06-50-43-00-00,818,2653568,2653568,4,95,179,280,-592,931,-64604,-930,-73339,2500,6928.5
2016-04-29T06-50-43-00-00,472242,2653568,2653568,39,5341,1141,1779,-592,27859,-37676,25998,-46410,2500,-20000
2016-04-29T06-50-43-00-00,409586,2653568,2653568,35,4492,974,1512,-592,25359,-40176,23498,-48910,2500,-17500
2016-04-29T06-50-43-00-00,340374,2653568,2653568,32,3760,842,1306,-592,22859,-42676,20998,-51410,2500,-15000
2016-04-29T06-50-43-00-00,265728,2653568,2653568,31,3083,751,1147,-592,20359,-45176,18498,-53910,2500,-12500
2016-04-29T06-50-43-00-00,192766,2653568,2653568,29,2421,673,1022,-592,17859,-47676,15998,-56410,2500,-10000
2016-04-29T06-50-43-00-00,136024,2653568,2653568,28,1860,616,955,-592,15359,-50176,13498,-58910,2500,-7500
2016-04-29T06-50-43-00-00,95718,2653568,2653568,25,1371,547,869,-592,12859,-52676,10998,-61410,2500,-5000
2016-04-29T06-50-43-00-00,62316,2653568,2653568,25,915,483,782,-592,10359,-55176,8498,-63910,2500,-2500
2016-04-29T06-50-43-00-00,27654,2653568,2653568,22,600,399,698,-592,7859,-57676,5998,-66410,2500,0
2016-04-29T06-50-43-00-00,2773,2653568,2653568,22,367,315,579,-592,5359,-60176,3498,-68910,2500,2500
2016-04-29T06-50-43-00-00,1397,2653568,2653568,15,191,239,432,-592,2859,-62676,998,-71410,2500,5000
2016-04-29T06-50-43-00-00,685,2653568,2653568,3,71,166,237,-592,359,-65176,-1502,-73910,2500,7500
2016-04-29T06-50-43-00-00,272,2653568,2653568,0,15,91,85,-592,-2141,-67676,-4002,-76410,2500,10000
2016-04-29T06-50-43-00-00,87,2653568,2653568,0,3,39,17,-592,-4641,-70176,-6502,-78910,2500,12500
2016-04-29T06-50-43-00-00,19,2653568,2653568,0,0,10,1,-592,-7141,-72676,-9002,-81410,2500,15000
2016-04-30T15-01-40-00-00,717,3082624,3082624,10,349,121,104,-1440,931,-64604,-930,-73339,2500,6928.5
2016-04-30T15-01-40-00-00,335359,3082624,3082624,40,25377,1753,1222,-1440,27859,-37676,25998,-46410,2500,-20000
2016-04-30T15-01-40-00-00,254887,3082624,3082624,38,21058,1501,1055,-1440,25359,-40176,23498,-48910,2500,-17500
2016-04-30T15-01-40-00-00,193820,3082624,3082624,37,16703,1245,903,-1440,22859,-42676,20998,-51410,2500,-15000
2016-04-30T15-01-40-00-00,139735,3082624,3082624,34,12697,1082,787,-1440,20359,-45176,18498,-53910,2500,-12500
2016-04-30T15-01-40-00-00,91066,3082624,3082624,33,9361,910,682,-1440,17859,-47676,15998,-56410,2500,-10000
2016-04-30T15-01-40-00-00,56757,3082624,3082624,33,6573,754,599,-1440,15359,-50176,13498,-58910,2500,-7500
2016-04-30T15-01-40-00-00,35501,3082624,3082624,33,4468,629,528,-1440,12859,-52676,10998,-61410,2500,-5000
2016-04-30T15-01-40-00-00,20505,3082624,3082624,30,3020,465,439,-1440,10359,-55176,8498,-63910,2500,-2500
2016-04-30T15-01-40-00-00,8689,3082624,3082624,28,1964,349,349,-1440,7859,-57676,5998,-66410,2500,0
2016-04-30T15-01-40-00-00,2344,3082624,3082624,25,1130,228,267,-1440,5359,-60176,3498,-68910,2500,2500
2016-04-30T15-01-40-00-00,1195,3082624,3082624,17,602,159,178,-1440,2859,-62676,998,-71410,2500,5000
2016-04-30T15-01-40-00-00,596,3082624,3082624,8,290,111,80,-1440,359,-65176,-1502,-73910,2500,7500
2016-04-30T15-01-40-00-00,253,3082624,3082624,1,130,66,10,-1440,-2141,-67676,-4002,-76410,2500,10000
2016-04-30T15-01-40-00-00,92,3082624,3082624,0,38,31,5,-1440,-4641,-70176,-6502,-78910,2500,12500
2016-04-30T15-01-40-00-00,20,3082624,3082624,0,4,9,1,-1440,-7141,-72676,-9002,-81410,2500,15000
2016-05-01T15-01-42-00-00,1221,2156032,2156032,9,934,96,21,-1520,931,-64604,-930,-73339,2500,6928.5
2016-05-01T15-01-42-00-00,376420,2156032,2156032,216,23476,603,447,-1520,27859,-37676,25998,-46410,2500,-20000
2016-05-01T15-01-42-00-00,317562,2156032,2156032,203,20040,538,369,-1520,25359,-40176,23498,-48910,2500,-17500
2016-05-01T15-01-42-00-00,268865,2156032,2156032,186,16195,483,303,-1520,22859,-42676,20998,-51410,2500,-15000
2016-05-01T15-01-42-00-00,222258,2156032,2156032,174,12565,439,268,-1520,20359,-45176,18498,-53910,2500,-12500
2016-05-01T15-01-42-00-00,177837,2156032,2156032,166,9695,396,231,-1520,17859,-47676,15998,-56410,2500,-10000
2016-05-01T15-01-42-00-00,142335,2156032,2156032,163,7418,354,206,-1520,15359,-50176,13498,-58910,2500,-7500
2016-05-01T15-01-42-00-00,114338,2156032,2156032,157,5570,317,167,-1520,12859,-52676,10998,-61410,2500,-5000
2016-05-01T15-01-42-00-00,86264,2156032,2156032,147,4069,262,149,-1520,10359,-55176,8498,-63910,2500,-2500
2016-05-01T15-01-42-00-00,47143,2156032,2156032,131,2915,213,126,-1520,7859,-57676,5998,-66410,2500,0
2016-05-01T15-01-42-00-00,4360,2156032,2156032,114,2062,169,108,-1520,5359,-60176,3498,-68910,2500,2500
2016-05-01T15-01-42-00-00,1948,2156032,2156032,72,1376,120,68,-1520,2859,-62676,998,-71410,2500,5000
2016-05-01T15-01-42-00-00,1022,2156032,2156032,4,780,88,14,-1520,359,-65176,-1502,-73910,2500,7500
2016-05-01T15-01-42-00-00,421,2156032,2156032,3,306,54,1,-1520,-2141,-67676,-4002,-76410,2500,10000
2016-05-01T15-01-42-00-00,90,2156032,2156032,0,48,18,0,-1520,-4641,-70176,-6502,-78910,2500,12500
2016-05-01T15-01-42-00-00,15,2156032,2156032,0,5,4,0,-1520,-7141,-72676,-9002,-81410,2500,15000
2016-05-02T19-27-11-00-00,1442,1913984,1913984,2,1231,90,6,-464,931,-64604,-930,-73339,2500,6928.5
2016-05-02T19-27-11-00-00,365232,1913984,1913984,110,20308,476,435,-464,27859,-37676,25998,-46410,2500,-20000
2016-05-02T19-27-11-00-00,320159,1913984,1913984,100,17015,428,343,-464,25359,-40176,23498,-48910,2500,-17500
2016-05-02T19-27-11-00-00,282173,1913984,1913984,95,13727,379,293,-464,22859,-42676,20998,-51410,2500,-15000
2016-05-02T19-27-11-00-00,246826,1913984,1913984,91,10864,344,256,-464,20359,-45176,18498,-53910,2500,-12500
2016-05-02T19-27-11-00-00,211971,1913984,1913984,87,8511,319,223,-464,17859,-47676,15998,-56410,2500,-10000
2016-05-02T19-27-11-00-00,181959,1913984,1913984,82,6750,286,185,-464,15359,-50176,13498,-58910,2500,-7500
2016-05-02T19-27-11-00-00,155974,1913984,1913984,77,5280,250,161,-464,12859,-52676,10998,-61410,2500,-5000
2016-05-02T19-27-11-00-00,128763,1913984,1913984,73,4084,215,137,-464,10359,-55176,8498,-63910,2500,-2500
2016-05-02T19-27-11-00-00,83680,1913984,1913984,67,3138,169,108,-464,7859,-57676,5998,-66410,2500,0
2016-05-02T19-27-11-00-00,5517,1913984,1913984,40,2326,129,73,-464,5359,-60176,3498,-68910,2500,2500
2016-05-02T19-27-11-00-00,2034,1913984,1913984,7,1686,100,24,-464,2859,-62676,998,-71410,2500,5000
2016-05-02T19-27-11-00-00,1248,1913984,1913984,1,1078,79,3,-464,359,-65176,-1502,-73910,2500,7500
2016-05-02T19-27-11-00-00,527,1913984,1913984,0,443,50,1,-464,-2141,-67676,-4002,-76410,2500,10000
2016-05-02T19-27-11-00-00,111,1913984,1913984,0,82,16,1,-464,-4641,-70176,-6502,-78910,2500,12500
