V1,V2
31995.6940023928,45164.9770536353
25739.689979998,43872.5645362117
20702.8046901724,24860.3987354881
28373.1697684728,20480.9163474708
36498.1836372651,22534.7968416715
43784.9387985878,37410.0390506278
