V1,V2
36115.0320356004,45936.1672329923
27740.2363212253,42457.0223615899
20931.0457160444,26962.4220049571
26804.3564520876,14976.1291230926
39772.3882333082,16921.2284777537
47014.6868092703,30415.6445622564
