cruise,file,i,n.opp,n.opp2,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,time,fr,vc,pro.seaflow,pro.seaflow2,syn.seaflow,syn.seaflow2,pico.seaflow,pico.seaflow2,pro.influx,syn.influx,pico.influx
MBARI1,2011_280/22.evt,mean,12688,12688,3831680,3829568,2,3839,2663,1796,0,0,-38941,0,-37190,2500,2011-10-07 01:03:26,4637.537814,46.0948178363972,83.2848502325279,84.6755986304062,57.7722209349367,58.7369416912664,38.9631651517635,39.613799202972,104.458,39.004,13.942
MBARI1,2011_280/26.evt,mean,12818,12818,3865729,3863756,2,3719,2755,2023,0,0,-38941,0,-37190,2500,2011-10-07 01:15:27,4639.13909521,46.1709939155592,80.5484067941351,82.0287969019226,59.6694973696806,60.7661563497705,43.8153877237256,44.6206658060203,104.458,39.004,13.942
MBARI1,2011_280/61.evt,mean,11868,11868,4012288,4011016,1,3024,2557,2129,0,0,-38941,0,-37190,2500,2011-10-07 03:00:47,4637.537814,41.1653546955824,73.4598310244736,66.6994035577881,62.1153399238025,56.3989334977725,51.7182474375345,46.9586739995141,88.153,39.997,15.955
MBARI1,2011_280/66.evt,mean,10996,10996,4032896,4032248,5,2543,2306,2044,0,0,-38941,0,-37190,2500,2011-10-07 03:15:48,4637.537814,37.9399028552391,67.0270561762612,56.0901399627828,60.7803348574354,50.8627065490275,53.8746766906322,45.0838561085049,88.153,39.997,15.955
MBARI1,2011_280/71.evt,mean,11745,11745,4029568,4028231,1,2900,2614,2067,0,0,-38941,0,-37190,2500,2011-10-07 03:30:49,4637.537814,40.5646162983925,71.4908771395163,63.9643751050216,64.440397531964,57.6561643188022,50.9557389818552,45.5911597731309,88.153,39.997,15.955
MBARI1,2011_280/93.evt,mean,14827,14827,3462272,3452757,3,8244,1335,974,0,0,-38941,0,-37190,2500,2011-10-07 05:23:53,4637.537814,59.7442332329017,137.98821332031,181.835278746827,22.3452528848391,29.4456692293806,16.3028286965044,21.483207362859,143.825,15.169,6.313
MBARI1,2011_280/98.evt,mean,15041,15041,3432192,3421957,4,9321,1232,988,0,0,-38941,0,-37190,2500,2011-10-07 05:38:55,4635.93580399,61.1309058773797,152.476065358767,205.590324259968,20.153472001073,27.1738310790988,16.1620376112501,21.7920008978487,143.825,15.169,6.313
MBARI1,2011_280/102.evt,mean,14578,14578,3384704,3374219,3,7395,1156,969,0,0,-38941,0,-37190,2500,2011-10-07 05:50:56,4637.537814,60.1081550300902,123.028231299032,163.109156517805,19.2319993754808,25.4975233177259,16.1209406529766,21.3729239575055,143.825,15.169,6.313
MBARI1,2011_280/412.evt,mean,10464,10464,4669056,4669011,1,665,4718,2460,0,0,-38941,0,-37190,2500,2011-10-07 21:22:23,4637.537814,31.1803906774021,21.327506986048,14.6676929120136,151.313049564172,104.063421291549,78.8957401288392,54.2594354339149,37.992,94.627,37.189
MBARI1,2011_280/418.evt,mean,10729,10729,4697856,4697820,1,630,4931,2620,0,0,-38941,0,-37190,2500,2011-10-07 21:40:24,4637.537814,31.7739780619985,19.8275456340632,13.8957090745392,155.189884954866,108.761494359607,82.4574120019772,57.7885044052264,37.992,94.627,37.189
MBARI1,2011_280/422.evt,mean,10708,10708,4699776,4699733,2,780,4662,2710,0,0,-38941,0,-37190,2500,2011-10-07 21:52:25,4635.93580399,31.6879281796167,24.6150520027287,17.2042112351437,147.122272354771,102.82824715159,85.5215268299935,59.7736057015892,37.992,94.627,37.189
MBARI1,2011_281/353.evt,mean,7563,7563,3755776,3755761,1,195,2644,2438,0,0,-38941,0,-37190,2500,2011-10-08 17:39:52,4637.537814,28.0159188675334,6.9603285518498,4.30105280878594,94.3749163645685,58.3178647509232,87.0219538944093,53.7741884503596,30.022,80.293,35.585
MBARI1,2011_281/355.evt,mean,7499,7499,3751808,3751803,6,234,2651,2307,0,0,-38941,0,-37190,2500,2011-10-08 17:45:52,4637.537814,27.808146696817,8.41480025804037,5.16126337054312,95.3317755729275,58.472261518418,82.9612999799108,50.8847632300982,30.022,80.293,35.585
MBARI1,2011_281/357.evt,mean,7588,7588,3770880,3770867,2,219,2672,2392,0,0,-38941,0,-37190,2500,2011-10-08 17:51:52,4637.537814,27.9959252866505,7.82256695421412,4.83041315448267,95.4424607381742,58.9354518209027,85.441005271599,52.7595811211075,30.022,80.293,35.585
MBARI1,2011_282/353.evt,mean,5476,5476,3683840,3683838,2,197,1943,1713,0,0,-38941,0,-37190,2500,2011-10-09 17:39:25,4637.537814,20.6810047587304,9.52564937237089,4.34516617092733,93.9509478706429,42.8561313203645,82.8296313445246,37.7830946741041,81.52,124.319,30.02
MBARI1,2011_282/354.evt,mean,5554,5554,3669888,3669878,2,201,1990,1740,0,0,-38941,0,-37190,2500,2011-10-09 17:42:25,4635.93580399,21.0481008813049,9.54955514198101,4.43339289521012,94.5453469280707,43.8927953306872,82.6677907813281,38.378625063013,81.52,124.319,30.02
MBARI1,2011_282/356.evt,mean,5629,5629,3691651,3691645,2,195,1968,1840,0,0,-38941,0,-37190,2500,2011-10-09 17:48:25,4635.93580399,21.206548279149,9.19527296159415,4.30105280878594,92.8015240431656,43.4075483471319,86.7656525606832,40.5842931700827,81.52,124.319,30.02
MBARI1,2011_282/430.evt,mean,6300,6300,3686144,3686136,1,280,2416,1879,0,0,-38941,0,-37190,2500,2011-10-09 21:30:42,4639.13909521,23.7863521311935,11.7714561045621,6.17587069979519,101.570849816507,53.2889414668042,78.9948786445432,41.4445037318399,77.076,113.497,27.557
MBARI1,2011_282/431.evt,mean,6407,6407,3681024,3681021,5,371,2481,1934,0,0,-38941,0,-37190,2500,2011-10-09 21:33:42,4639.13909521,24.2239564916993,15.3154172039208,8.18302867722863,102.419272460721,54.7226257363995,79.8383204107353,42.6576211907282,77.076,113.497,27.557
MBARI1,2011_282/432.evt,mean,6358,6358,3691776,3691772,3,374,2370,1952,0,0,-38941,0,-37190,2500,2011-10-09 21:36:42,4637.537814,23.9604169120509,15.609077311668,8.24919872044072,98.9131369750084,52.2743341375522,81.4676976266736,43.0546414500008,77.076,113.497,27.557
MBARI1,2011_282/446.evt,mean,6650,6650,3673344,3673335,4,354,2553,1888,0,0,-38941,0,-37190,2500,2011-10-09 22:19:29,4637.537814,25.1866163552467,14.055083660583,7.80806509902678,101.363357586069,56.3107067734897,74.960446189776,41.6430138614761,82.941,108.167,28.521
MBARI1,2011_282/450.evt,mean,6471,6471,3665024,3665011,2,381,2484,1980,0,0,-38941,0,-37190,2500,2011-10-09 22:31:30,4637.537814,24.5643250683782,15.510297919419,8.4035954879356,101.122257301409,54.7887957796116,80.6046978489493,43.6722285199803,82.941,108.167,28.521
MBARI1,2011_282/455.evt,mean,6794,6794,3710976,3710968,2,575,2658,1980,0,0,-38941,0,-37190,2500,2011-10-09 22:46:31,4637.537814,25.4710619237213,22.5746379056344,12.6825916156508,104.353717483785,58.6266582859129,77.7352748750543,43.6722285199803,82.941,108.167,28.521
Gradient1,2016-04-21T01-15-37-00-00,mean,1828,1828,1837824,1837824,25,1687,15,7,0,0,-65535,0,-72408,2500,2016-04-21 01:15:37,2910.8866,8.68597978609486,194.221036836935,344.770586499821,1.72692089659397,3.06553574244061,0.805896418410517,1.43058334647229,180.456,2.104,2.36
Gradient1,2016-04-21T15-10-38-00-00,mean,2173,2173,2188800,2188800,40,1886,21,13,0,0,-65535,0,-72408,2500,2016-04-21 15:10:38,2910.7315,8.6691605667489,217.55278212678,385.440027349533,2.4223798646142,4.29175003941686,1.49956848761832,2.65679764344853,268.8976378,2.007874016,2.181102362
Gradient1,2016-04-23T01-54-41-00-00,mean,1253,1253,1683584,1683584,50,1019,72,20,0,0,-65535,0,-72408,2500,2016-04-23 01:54:41,2910.732,6.49889853312932,156.795800827704,208.252061436466,11.0788004510252,14.7145715637149,3.07744456972922,4.08738098992082,127.944,3.904,2.168
