cruise,file,i,n.opp,n.opp2,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,time,fr,vc,pro.seaflow,pro.seaflow2,syn.seaflow,syn.seaflow2,pico.seaflow,pico.seaflow2,pro.influx,syn.influx,pico.influx
DeepDOM,2013_103/16.evt,mean,25837,25837,1954432,1849875,61,24153,48,399,0,0,-35003,0,-33092,2500,2013-04-13 00:45:24,2494.59889778,104.525362614136,231.073104134187,205.950042365267,0.459218689125201,0.409290855526552,3.81725535335323,3.40223023656446,233.016174964118,1.96204646537555,1.43574644783919
DeepDOM,2013_104/346.evt,mean,25473,25473,2195328,2131473,174,23447,222,361,0,0,-35003,0,-33092,2500,2013-04-14 17:18:58,2494.59889778,89.4380333081629,262.159163531831,199.930056031897,2.48216549256052,1.8929702068103,4.03631415682138,3.07820830927261,230.163838640357,2.54332876898383,1.33469148226556
DeepDOM,2013_105/309.evt,mean,24741,24741,1939712,1869810,118,22434,195,271,0,0,-35003,0,-33092,2500,2013-04-15 15:35:16,2494.59889778,99.0242933720137,226.55046793134,191.292313601722,1.96921374906888,1.66274410057662,2.73670218460342,2.31078795516032,254.172694746273,3.14284031309348,1.56539938966342
DeepDOM,2013_106/364.evt,mean,23705,23705,1883264,1814930,95,21011,212,279,0,0,-35003,0,-33092,2500,2013-04-16 18:10:43,2494.59889778,97.7466902941847,214.953569647872,179.158545113925,2.16887138952686,1.8077012785756,2.85431659282073,2.37900309774808,201.12768001432,2.76879200019714,1.17488800008365
DeepDOM,2013_107/258.evt,mean,23197,23197,3237383,3172742,156,19478,1497,426,0,0,-35003,0,-33092,2500,2013-04-17 12:53:53,2494.59889778,54.7165927438815,355.979768169649,166.086818415545,27.3591597160881,12.7647585567343,7.78557250437777,3.63245634279815,202.700714884237,14.0420009190742,1.88252177162341
DeepDOM,2013_108/70.evt,mean,29050,29050,2741632,2695092,133,26055,1236,344,0,0,-35003,0,-33092,2500,2013-04-18 03:27:37,2494.59889778,80.6667430802091,322.995561802871,222.168192515506,15.3222995351506,10.5392395298087,4.26445877030081,2.93325113127362,331.927254142234,13.3841005735384,1.85630299329961
DeepDOM,2013_112/319.evt,mean,40781,40781,1843456,1756672,30,37614,315,149,0,0,-35003,0,-33092,2500,2013-04-22 16:14:43,2495.46094,173.795778484783,216.426430652879,320.730546661994,1.81247210229322,2.685971239393,0.85732807378314,1.270507030697,247.036949962944,5.07574999923864,1.53259999977011
DeepDOM,2013_114/163.evt,mean,56156,56156,1841920,1728426,57,51751,420,201,0,0,-35003,0,-33092,2500,2013-04-24 08:06:57,2495.46094,243.230149072,212.765564620367,441.275230507387,1.7267596208876,3.58129498585733,0.826377818567636,1.71390545751744,228.524522138006,3.42031796632503,1.54047765707393
DeepDOM,2013_115/295.evt,mean,40308,40308,2052992,1959771,104,37049,1944,181,0,0,-35003,0,-33092,2500,2013-04-25 14:44:42,2495.46094,153.977744700049,240.612694205724,315.912852216734,12.6252011534975,16.5762796488254,1.17549455184313,1.54336760104804,264.574649975694,19.7659784964746,2.23126863572032
DeepDOM,2013_116/407.evt,mean,33067,33067,2300160,2256632,1022,30448,717,370,0,0,-35003,0,-33092,2500,2013-04-26 20:58:29,2495.46094,109.69986276404,277.557320791664,259.626832689009,6.53601546924668,6.11378215442787,3.37283922401851,3.15495034468384,345.057092766617,9.23882440515609,2.2699337576717
DeepDOM,2013_117/392.evt,mean,41787,41787,2528640,2459344,93,39954,599,187,0,0,-35003,0,-33092,2500,2013-04-27 19:35:35,2495.46094,127.202001387093,314.098831498841,340.683475868914,4.70904540390964,5.10760880125843,1.47010265531069,1.59452895798886,297.579410203736,7.87961117453728,2.20256847792184
DeepDOM,2013_118/393.evt,mean,35869,35869,2128128,2019140,201,32937,159,116,0,0,-35003,0,-33092,2500,2013-04-28 19:49:51,2495.46094,132.991801148301,247.661883782381,280.850268926626,1.19556242284964,1.3557759589317,0.872234220443763,0.989119567522501,180.78242963425,2.83375925933168,1.32749259262652
DeepDOM,2013_120/231.evt,mean,33103,33103,1989632,1908106,339,30580,643,512,0,0,-35003,0,-33092,2500,2013-04-30 11:31:36,2495.46094,129.878387516448,235.451029110808,260.752382541707,4.95078520988389,5.4827920854911,3.94214934286244,4.36576912561655,289.122507091331,5.87590714180997,2.13102499962022
DeepDOM,2013_121/286.evt,mean,44108,44108,2904514,2798552,56,40623,507,171,0,0,-35003,0,-33092,2500,2013-05-01 14:16:25,2495.46094,117.992938285428,344.283315512764,346.387967167815,4.29686731568253,4.32313466149921,1.44923927215328,1.45809867281334,313.109008348309,7.06824798562354,1.93900810600668
