file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2,cruise,time,fr,pro.influx,syn.influx,pico.influx,vc1,vc2,vc3,vc4,pro.seaflow.each1,pro.seaflow.median1,pro.seaflow.each2,pro.seaflow.median2,pro.seaflow.each3,pro.seaflow.median3,pro.seaflow.each4,pro.seaflow.median4,syn.seaflow.each1,syn.seaflow.median1,syn.seaflow.each2,syn.seaflow.median2,syn.seaflow.each3,syn.seaflow.median3,syn.seaflow.each4,syn.seaflow.median4,pico.seaflow.each1,pico.seaflow.median1,pico.seaflow.each2,pico.seaflow.median2,pico.seaflow.each3,pico.seaflow.median3,pico.seaflow.each4,pico.seaflow.median4
2015_082/2015-03-23T03-00-15+00-00,22127,21255,2651154,1996950,1,17383,350,459,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 03:00:15,3.62837073977879,106.37,3.04,3.39,90.8490710374636,120.611371379982,87.2688120803222,115.858213887175,191.339325779476,353.932402400363,144.124055643438,290.236311675135,199.189144272993,353.932402400363,150.036837413426,290.236311675135,3.85254352084316,7.1262924029297,2.90188226860746,5.8437961851405,4.01059658836493,7.1262924029297,3.02093384885802,5.8437961851405,5.05233564590574,9.34562346555637,3.80561131797378,7.66372128279855,5.25961095445572,9.34562346555637,3.96173896178809,7.66372128279855
2015_082/2015-03-23T03-00-15+00-00,18263,18263,2651154,1996950,0,14812,195,75,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632,SCOPE_2,2015-03-23 03:00:15,3.62837073977879,106.37,3.04,3.39,74.9842538237085,99.5492147834147,74.9842538237085,99.5492147834147,197.53480557163,301.584694491985,148.790726599159,247.309454555146,197.53480557163,301.584694491985,148.790726599159,247.309454555146,2.60054598207317,3.97036291020369,1.95883011658358,3.25582930314971,2.60054598207317,3.97036291020369,1.95883011658358,3.25582930314971,1.00020999310507,1.52706265777065,0.753396198685992,1.25224203967297,1.00020999310507,1.52706265777065,0.753396198685992,1.25224203967297
2015_082/2015-03-23T03-00-15+00-00,19007,19007,2651154,1996950,0,15372,235,104,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632,SCOPE_2,2015-03-23 03:00:15,3.62837073977879,106.37,3.04,3.39,78.0389701816365,103.604661084617,78.0389701816365,103.604661084617,196.978509124627,312.986762336672,148.371702962719,256.659528451371,196.978509124627,312.986762336672,148.371702962719,256.659528451371,3.0113160060036,4.78479632768137,2.26823771768403,3.92369172430862,3.0113160060036,4.78479632768137,2.26823771768403,3.92369172430862,1.33266750903989,2.11752688544197,1.00381584101762,1.73644229501318,1.33266750903989,2.11752688544197,1.00381584101762,1.73644229501318
2015_082/2015-03-23T03-00-15+00-00,17465,17465,2651154,1996950,0,14176,153,60,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632,SCOPE_2,2015-03-23 03:00:15,3.62837073977879,106.37,3.04,3.39,71.7078241817373,95.1994215732541,71.7078241817373,95.1994215732541,197.691118950592,288.63520315409,148.908467779837,236.690442058719,197.691118950592,288.63520315409,148.908467779837,236.690442058719,2.13365838032172,3.11520782185212,1.60715262205947,2.55457376093285,2.13365838032172,3.11520782185212,1.60715262205947,2.55457376093285,0.836728776596751,1.22165012621652,0.630255930219399,1.00179363173837,0.836728776596751,1.22165012621652,0.630255930219399,1.00179363173837
2015_082/2015-03-23T15-16-45+00-00,26,26,2590592,1851912,0,7,1,2,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,0.0710546033652352,0.0993964546053761,0.0710546033652352,0.0993964546053761,98.5157846004512,0.142525848058594,70.4250471286064,0.11687592370281,98.5157846004512,0.142525848058594,70.4250471286064,0.11687592370281,14.0736835143502,0.020360835436942,10.0607210183723,0.0166965605289729,14.0736835143502,0.020360835436942,10.0607210183723,0.0166965605289729,28.1473670287003,0.040721670873884,20.1214420367447,0.0333931210579457,28.1473670287003,0.040721670873884,20.1214420367447,0.0333931210579457
2015_082/2015-03-23T15-16-45+00-00,168,168,2590592,1851912,0,80,11,6,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,0.459122052513827,0.642254014373199,0.459122052513827,0.642254014373199,174.245605415764,1.62886683495536,124.561307846515,1.33572484231783,174.245605415764,1.62886683495536,124.561307846515,1.33572484231783,23.9587707446676,0.223969189806362,17.1271798288958,0.183662165818702,23.9587707446676,0.223969189806362,17.1271798288958,0.183662165818702,13.0684204061823,0.122165012621652,9.34209808848861,0.100179363173837,13.0684204061823,0.122165012621652,9.34209808848861,0.100179363173837
2015_082/2015-03-23T15-16-45+00-00,1013,1013,2590592,1851912,0,774,60,22,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,2.76839666188397,3.87263878904792,2.76839666188397,3.87263878904792,279.584212283102,15.7592866281931,199.863721395583,12.923137849425,279.584212283102,15.7592866281931,199.863721395583,12.923137849425,21.6731947506281,1.22165012621652,15.4933117360917,1.00179363173837,21.6731947506281,1.22165012621652,15.4933117360917,1.00179363173837,7.9468380752303,0.447938379612724,5.68088096990028,0.367324331637403,7.9468380752303,0.447938379612724,5.68088096990028,0.367324331637403
2015_082/2015-03-23T15-16-45+00-00,3920,3920,2590592,1851912,0,3473,116,71,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,10.7128478919893,14.9859270020413,10.7128478919893,14.9859270020413,324.190171933365,70.7131814724995,231.750761866578,57.9871547171228,324.190171933365,70.7131814724995,231.750761866578,57.9871547171228,10.8281197651225,2.36185691068527,7.74059555903342,1.93680102136085,10.8281197651225,2.36185691068527,7.74059555903342,1.93680102136085,6.62755606313531,1.44561931602288,4.73777831630494,1.18545579755707,6.62755606313531,1.44561931602288,4.73777831630494,1.18545579755707
2015_082/2015-03-23T15-16-45+00-00,9858,9858,2590592,1851912,1,9151,165,152,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,26.9406261528649,37.6865480576845,26.9406261528649,37.6865480576845,339.672877240341,186.322005083456,242.818736966652,152.790225400631,339.672877240341,186.322005083456,242.818736966652,152.790225400631,6.12457925304953,3.35953784709543,4.37822004147062,2.75493248728052,6.12457925304953,3.35953784709543,4.37822004147062,2.75493248728052,5.6420366452335,3.09484698641518,4.03326937153657,2.53787720040388,5.6420366452335,3.09484698641518,4.03326937153657,2.53787720040388
2015_082/2015-03-23T15-16-45+00-00,24791,23892,2590592,1851912,4,23570,208,336,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,67.7505643087517,94.7745194662261,65.2937147539307,91.3376959012171,347.893781261912,479.904891248723,248.695536867369,393.537931667891,360.984209411689,479.904891248723,258.053367423361,393.537931667891,3.07008512950691,4.23505377088393,2.19468271821861,3.47288459002636,3.18560524215661,4.23505377088393,2.27726348850484,3.47288459002636,4.95936828612654,6.84124070681251,3.54525669866084,5.61004433773488,5.14597769886837,6.84124070681251,3.67865640450782,5.61004433773488
2015_082/2015-03-23T15-16-45+00-00,20321,20321,2590592,1851912,0,19915,93,32,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,55.5346382686517,77.6859751552249,55.5346382686517,77.6859751552249,358.605018793139,405.4860377267,256.352577929384,332.512002934495,358.605018793139,405.4860377267,256.352577929384,332.512002934495,1.67463051708571,1.8935576956356,1.19712727830443,1.55278012919448,1.67463051708571,1.8935576956356,1.19712727830443,1.55278012919448,0.576216952115513,0.651546733982144,0.411914762427331,0.534289936927132,0.576216952115513,0.651546733982144,0.411914762427331,0.534289936927132
2015_082/2015-03-23T15-16-45+00-00,21317,21317,2590592,1851912,0,20801,126,50,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,58.2565761514122,81.4936239547232,58.2565761514122,81.4936239547232,357.058402229767,423.52573792383,255.246962775355,347.305155563165,357.058402229767,423.52573792383,255.246962775355,347.305155563165,2.16284595360563,2.56546526505469,1.54613322963774,2.10376662665058,2.16284595360563,2.56546526505469,1.54613322963774,2.10376662665058,0.858272203811757,1.0180417718471,0.61354493239593,0.834828026448644,0.858272203811757,1.0180417718471,0.61354493239593,0.834828026448644
2015_082/2015-03-23T15-16-45+00-00,19414,19414,2590592,1851912,0,19065,71,26,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632,SCOPE_2,2015-03-23 15:16:45,2.35991650052758,121.93,1.5,1.63,53.0559257589491,74.218568065722,53.0559257589491,74.218568065722,359.337806800671,388.179327605299,256.876419161275,318.319926484868,359.337806800671,388.179327605299,256.876419161275,318.319926484868,1.33821055771559,1.44561931602288,0.956633923968031,1.18545579755707,1.33821055771559,1.44561931602288,0.956633923968031,1.18545579755707,0.490048936628243,0.529381721360492,0.350316648213645,0.434110573753295,0.490048936628243,0.529381721360492,0.350316648213645,0.434110573753295
2015_082/2015-03-23T20-59-10+00-00,27,27,2313346,1559424,0,0,5,2,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,0.12704456225834,0.188465760384656,0.12704456225834,0.188465760384656,0,0,0,0,0,0,0,0,39.3562692579687,0.10180417718471,26.530017918348,0.0834828026448644,39.3562692579687,0.10180417718471,26.530017918348,0.0834828026448644,15.7425077031875,0.040721670873884,10.6120071673392,0.0333931210579457,15.7425077031875,0.040721670873884,10.6120071673392,0.0333931210579457
2015_082/2015-03-23T20-59-10+00-00,183,183,2313346,1559424,0,73,33,14,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,0.861079810862083,1.27737904260711,0.861079810862083,1.27737904260711,84.7772750901162,1.48634098689676,57.1482681060807,1.21884891861502,84.7772750901162,1.48634098689676,57.1482681060807,1.21884891861502,38.3239736708745,0.671907569419086,25.8341485958995,0.550986497456105,38.3239736708745,0.671907569419086,25.8341485958995,0.550986497456105,16.2586554967346,0.285051696117188,10.9599418285634,0.23375184740562,16.2586554967346,0.285051696117188,10.9599418285634,0.23375184740562
2015_082/2015-03-23T20-59-10+00-00,935,935,2313346,1559424,0,704,75,35,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,4.39950613746474,6.52649947998716,4.39950613746474,6.52649947998716,160.017960653576,14.3340281476072,107.867931677424,11.7543786123969,160.017960653576,14.3340281476072,107.867931677424,11.7543786123969,17.0473679673554,1.52706265777065,11.4916120394983,1.25224203967297,17.0473679673554,1.52706265777065,11.4916120394983,1.25224203967297,7.95543838476587,0.712629240292969,5.36275228509921,0.584379618514051,7.95543838476587,0.712629240292969,5.36275228509921,0.584379618514051
2015_082/2015-03-23T20-59-10+00-00,3520,3520,2313346,1559424,0,3107,123,100,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,16.5628466351614,24.5703509834811,16.5628466351614,24.5703509834811,187.58852680578,63.2611157025787,126.453220065471,51.8762135635187,187.58852680578,63.2611157025787,126.453220065471,51.8762135635187,7.42625967077921,2.50438275874386,5.00603349470645,2.05367694506366,7.42625967077921,2.50438275874386,5.00603349470645,2.05367694506366,6.03760948843838,2.0360835436942,4.06994593065565,1.66965605289729,6.03760948843838,2.0360835436942,4.06994593065565,1.66965605289729
2015_082/2015-03-23T20-59-10+00-00,8480,8480,2313346,1559424,0,7858,160,175,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,39.9014032574342,59.1922091874772,39.9014032574342,59.1922091874772,196.935429796844,159.99544486349,132.753957114722,131.201572636669,196.935429796844,159.99544486349,132.753957114722,131.201572636669,4.00988403760436,3.25773366991072,2.70305842941658,2.67144968463566,4.00988403760436,3.25773366991072,2.70305842941658,2.67144968463566,4.38581066612977,3.56314620146485,2.95647015717439,2.92189809257025,4.38581066612977,3.56314620146485,2.95647015717439,2.92189809257025
2015_082/2015-03-23T20-59-10+00-00,22498,21663,2313346,1559424,0,21423,211,315,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,105.861057840301,157.040839893852,101.932087118608,151.212361748622,202.369033873798,436.190177565608,136.416743660314,357.690416212186,210.169345154997,436.190177565608,141.674924935131,357.690416212186,1.99317864665879,4.29613627719476,1.34359953845523,3.52297427161328,2.07000568677143,4.29613627719476,1.39538856188735,3.52297427161328,2.97559845354275,6.41366316263673,2.00584765219619,5.25941656662645,3.09029284991944,6.41366316263673,2.08316301893135,5.25941656662645
2015_082/2015-03-23T20-59-10+00-00,18655,18655,2313346,1559424,0,18216,99,53,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,87.7783818121975,130.215879999102,87.7783818121975,130.215879999102,207.522622585744,370.892978319335,139.890772155636,304.14454659577,207.522622585744,370.892978319335,139.890772155636,304.14454659577,1.12784034013991,2.01572270825726,0.760275935628455,1.65295949236831,1.12784034013991,2.01572270825726,0.760275935628455,1.65295949236831,0.603793313408236,1.07912427815793,0.40701640998291,0.884917708035562,0.603793313408236,1.07912427815793,0.40701640998291,0.884917708035562
2015_082/2015-03-23T20-59-10+00-00,19479,19479,2313346,1559424,0,18948,131,75,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,91.6555936381558,135.967575797508,91.6555936381558,135.967575797508,206.730426893575,385.797109859177,139.356753908878,316.366428902978,206.730426893575,385.797109859177,139.356753908878,316.366428902978,1.4292635593761,2.6672694422394,0.963464996942315,2.18724942929545,1.4292635593761,2.6672694422394,0.963464996942315,2.18724942929545,0.818280663764943,1.52706265777065,0.551602097486058,1.25224203967297,0.818280663764943,1.52706265777065,0.551602097486058,1.25224203967297
2015_082/2015-03-23T20-59-10+00-00,17835,17835,2313346,1559424,0,17455,80,44,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632,SCOPE_2,2015-03-23 20:59:10,3.62837073977879,81.55,1.39,1.03,83.9199914028702,124.492105054087,83.9199914028702,124.492105054087,207.995731508178,355.398382551822,140.209694361072,291.438464033221,207.995731508178,355.398382551822,140.209694361072,291.438464033221,0.953288944179562,1.62886683495536,0.642611031159312,1.33572484231783,0.953288944179562,1.62886683495536,0.642611031159312,1.33572484231783,0.524308919298759,0.895876759225447,0.353436067137621,0.734648663274806,0.524308919298759,0.895876759225447,0.353436067137621,0.734648663274806
2015_083/2015-03-24T03-24-16+00-00,55,55,2376576,1652148,0,1,11,5,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,0.251909121384505,0.362365340189559,0.251909121384505,0.362365340189559,3.96968555367885,0.020360835436942,2.7596458300258,0.0166965605289729,3.96968555367885,0.020360835436942,2.7596458300258,0.0166965605289729,43.6665410904674,0.223969189806362,30.3561041302839,0.183662165818702,43.6665410904674,0.223969189806362,30.3561041302839,0.183662165818702,19.8484277683943,0.10180417718471,13.798229150129,0.0834828026448644,19.8484277683943,0.10180417718471,13.798229150129,0.0834828026448644
2015_083/2015-03-24T03-24-16+00-00,266,266,2376576,1652148,0,120,45,10,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,1.21832411433233,1.75253055437132,1.21832411433233,1.75253055437132,98.4959573469189,2.44330025243304,68.4724153314673,2.00358726347674,98.4959573469189,2.44330025243304,68.4724153314673,2.00358726347674,36.9359840050946,0.916237594662389,25.6771557493003,0.751345223803779,36.9359840050946,0.916237594662389,25.6771557493003,0.751345223803779,8.20799644557657,0.20360835436942,5.70603461095561,0.166965605289729,8.20799644557657,0.20360835436942,5.70603461095561,0.166965605289729
2015_083/2015-03-24T03-24-16+00-00,1439,1439,2376576,1652148,0,1175,104,22,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,6.59085864858731,9.48079499150502,6.59085864858731,9.48079499150502,178.277226481234,23.9239816384068,123.93475452774,19.6184586215431,178.277226481234,23.9239816384068,123.93475452774,19.6184586215431,15.7794311098284,2.11752688544197,10.9695442305404,1.73644229501318,15.7794311098284,2.11752688544197,10.9695442305404,1.73644229501318,3.33795658092523,0.447938379612724,2.32048051030662,0.367324331637403,3.33795658092523,0.447938379612724,2.32048051030662,0.367324331637403
2015_083/2015-03-24T03-24-16+00-00,4810,4810,2376576,1652148,0,4357,174,69,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,22.0305977065358,31.6904961147597,22.0305977065358,31.6904961147597,197.770394523042,88.7121599987562,137.486014236639,72.7469142247348,197.770394523042,88.7121599987562,137.486014236639,72.7469142247348,7.89810618476229,3.54278536602791,5.49060511296195,2.90520153204128,7.89810618476229,3.54278536602791,5.49060511296195,2.90520153204128,3.13200762499194,1.404897645149,2.1773089241056,1.15206267649913,3.13200762499194,1.404897645149,2.1773089241056,1.15206267649913
2015_083/2015-03-24T03-24-16+00-00,10069,10069,2376576,1652148,3,9432,212,147,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,46.1176898767377,66.3392110976123,46.1176898767377,66.3392110976123,204.520218276536,192.043399841237,142.178356419127,157.481958909272,204.520218276536,192.043399841237,142.178356419127,157.481958909272,4.59693450748787,4.3164971126317,3.19569673037053,3.53967083214225,4.59693450748787,4.3164971126317,3.19569673037053,3.53967083214225,3.18749704056942,2.99304280923047,2.21588405360598,2.45439439775901,3.18749704056942,2.99304280923047,2.21588405360598,2.45439439775901
2015_083/2015-03-24T03-24-16+00-00,22395,21558,2376576,1652148,5,21423,265,263,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,102.572814061927,147.548578064458,98.7392152510391,142.034036432846,208.856510332905,436.190177565608,145.192859741699,357.690416212186,216.965467525068,436.190177565608,150.830044248787,357.690416212186,2.58353056239648,5.39562139078963,1.79601866365823,4.42458854017781,2.68383741278733,5.39562139078963,1.86574997553698,4.42458854017781,2.56403221852934,5.35489971991574,1.7824638058193,4.39119541911986,2.66358203608705,5.35489971991574,1.85166884364613,4.39119541911986
2015_083/2015-03-24T03-24-16+00-00,18573,18573,2376576,1652148,0,18214,131,30,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,85.0674202086255,122.367481151649,85.0674202086255,122.367481151649,214.112523400036,370.852256648461,148.846734676409,304.111153474712,214.112523400036,370.852256648461,148.846734676409,304.111153474712,1.53995501072827,2.6672694422394,1.07054585717633,2.18724942929545,1.53995501072827,2.6672694422394,1.07054585717633,2.18724942929545,0.352661452838535,0.61082506310826,0.245163173399159,0.500896815869186,0.352661452838535,0.61082506310826,0.245163173399159,0.500896815869186
2015_083/2015-03-24T03-24-16+00-00,19396,19396,2376576,1652148,0,18942,173,48,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,88.8368966977064,127.789784333031,88.8368966977064,127.789784333031,213.222216265115,385.674944846555,148.227811001195,316.266249539804,213.222216265115,385.674944846555,148.227811001195,316.266249539804,1.94738905151857,3.52242453059096,1.3537858358783,2.88850497151231,1.94738905151857,3.52242453059096,1.3537858358783,2.88850497151231,0.540316037415558,0.977320100973215,0.375616879318835,0.801434905390698,0.540316037415558,0.977320100973215,0.375616879318835,0.801434905390698
2015_083/2015-03-24T03-24-16+00-00,17704,17704,2376576,1652148,0,17401,102,26,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632,SCOPE_2,2015-03-24 03:24:16,3.62837073977879,117.55,1.8,2.07,81.0872560907503,116.642108776654,81.0872560907503,116.642108776654,214.595990034801,354.298897438227,149.182830990474,290.536849764657,214.595990034801,354.298897438227,149.182830990474,290.536849764657,1.25790419996263,2.07680521456808,0.874469786852958,1.70304917395523,1.25790419996263,2.07680521456808,0.874469786852958,1.70304917395523,0.320642247049297,0.529381721360492,0.22290406331546,0.434110573753295,0.320642247049297,0.529381721360492,0.22290406331546,0.434110573753295
2015_083/2015-03-24T14-46-05+00-00,97,97,2148096,1515100,0,0,36,7,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,0.491531051347625,0.696888578493583,0.491531051347625,0.696888578493583,0,0,0,0,0,0,0,0,73.2405407579017,0.732990075729911,51.658186273936,0.601076179043023,73.2405407579017,0.732990075729911,51.658186273936,0.601076179043023,14.2412162584809,0.142525848058594,10.0446473310431,0.11687592370281,14.2412162584809,0.142525848058594,10.0446473310431,0.11687592370281
2015_083/2015-03-24T14-46-05+00-00,328,328,2148096,1515100,0,112,97,14,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,1.66208437981465,2.35648921387521,1.66208437981465,2.35648921387521,67.3852671742754,2.2804135689375,47.5283312737162,1.87001477924496,67.3852671742754,2.2804135689375,47.5283312737162,1.87001477924496,58.3604546062921,1.97500103738337,41.1629297638435,1.61956637131037,58.3604546062921,1.97500103738337,41.1629297638435,1.61956637131037,8.42315839678443,0.285051696117188,5.94104140921453,0.23375184740562,8.42315839678443,0.285051696117188,5.94104140921453,0.23375184740562
2015_083/2015-03-24T14-46-05+00-00,910,910,2148096,1515100,1,560,155,30,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,4.6112706879004,6.53782068483671,4.6112706879004,6.53782068483671,121.441580401991,11.4020678446875,85.6554541636204,9.35007389622481,121.441580401991,11.4020678446875,85.6554541636204,9.35007389622481,33.613294575551,3.15592949272601,23.7082060631449,2.5879668819908,33.613294575551,3.15592949272601,23.7082060631449,2.5879668819908,6.50579895010665,0.61082506310826,4.58868504447967,0.500896815869186,6.50579895010665,0.61082506310826,4.58868504447967,0.500896815869186
2015_083/2015-03-24T14-46-05+00-00,2761,2761,2148096,1515100,2,2234,205,89,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,13.9908993069154,19.8361790228947,13.9908993069154,19.8361790228947,159.67522537281,45.4861063661284,112.622496369968,37.3001162217254,159.67522537281,45.4861063661284,112.622496369968,37.3001162217254,14.6523819164843,4.17397126457311,10.3346516364564,3.42279490843944,14.6523819164843,4.17397126457311,10.3346516364564,3.42279490843944,6.36127800276636,1.81211435388784,4.48675119826643,1.48599388707859,6.36127800276636,1.81211435388784,4.48675119826643,1.48599388707859
2015_083/2015-03-24T14-46-05+00-00,7841,7841,2148096,1515100,4,7107,244,178,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,39.7329378723374,56.3330241646205,39.7329378723374,56.3330241646205,178.869229927948,144.704457450347,126.160455707675,118.66245567941,178.869229927948,144.704457450347,126.160455707675,118.66245567941,6.14100071794278,4.96804384661384,4.33138471825985,4.07396076906938,6.14100071794278,4.96804384661384,4.33138471825985,4.07396076906938,4.47991035981072,3.62422870777567,3.15978065512399,2.97198777415717,4.47991035981072,3.62422870777567,3.15978065512399,2.97198777415717
2015_083/2015-03-24T14-46-05+00-00,23935,22965,2148096,1515100,4,22869,316,284,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,121.286553752633,171.959052847875,116.371243239157,164.99016706294,188.553465264104,465.631945607426,132.990962797586,381.833642737081,196.517622081269,465.631945607426,138.608260159383,381.833642737081,2.60540010597127,6.43402399807367,1.83764678140878,5.27611312715543,2.71544748688971,6.43402399807367,1.91526565264616,5.27611312715543,2.34156212055646,5.78247726409152,1.65155596810156,4.7418231902283,2.44046546290088,5.78247726409152,1.72131470047946,4.7418231902283
2015_083/2015-03-24T14-46-05+00-00,19903,19903,2148096,1515100,0,19484,184,32,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,100.855077473936,142.991478121214,100.855077473936,142.991478121214,193.188092141769,396.710517653378,136.259868462115,325.315785346507,193.188092141769,396.710517653378,136.259868462115,325.315785346507,1.82439996684898,3.74639372039733,1.28678997110599,3.07216713733101,1.82439996684898,3.74639372039733,1.28678997110599,3.07216713733101,0.317286950756344,0.651546733982144,0.223789560192346,0.534289936927132,0.317286950756344,0.651546733982144,0.223789560192346,0.534289936927132
2015_083/2015-03-24T14-46-05+00-00,20752,20752,2148096,1515100,1,20233,223,46,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,105.157241005834,149.091049287617,105.157241005834,149.091049287617,192.407102035679,411.960783395647,135.709018728333,337.821509182708,192.407102035679,411.960783395647,135.709018728333,337.821509182708,2.12063380388259,4.54046630243806,1.4957303008164,3.72333299796095,2.12063380388259,4.54046630243806,1.4957303008164,3.72333299796095,0.437440156854704,0.936598430099331,0.30853629523567,0.768041784332752,0.437440156854704,0.936598430099331,0.30853629523567,0.768041784332752
2015_083/2015-03-24T14-46-05+00-00,19096,19096,2148096,1515100,0,18725,165,26,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632,SCOPE_2,2015-03-24 14:46:05,3.62837073977879,111.98,2.12,1.86,96.7657418199407,137.193652524881,96.7657418199407,137.193652524881,193.508566645859,381.256643556739,136.485906274739,312.643095905017,193.508566645859,381.256643556739,136.485906274739,312.643095905017,1.70514891837473,3.35953784709543,1.2026795479483,2.75493248728052,1.70514891837473,3.35953784709543,1.2026795479483,2.75493248728052,0.268690132592381,0.529381721360492,0.189513140888823,0.434110573753295,0.268690132592381,0.529381721360492,0.189513140888823,0.434110573753295
