V1,V2
24507.7370838737,33084.2528846811
8339.28947200233,28048.8433701634
8296.66614789371,9888.4107471115
17623.8410826744,5649.18659433036
28773.73601724,11100.7418298953
33976.5314503701,20886.4154037971
30389.2974955508,31222.9381523888
30389.2974955508,31222.9381523888
