cruise,file,date,file_duration,lat,lon,conductivity,salinity,ocean_tmp,par,bulk_red,stream_pressure,flow_rate,event_rate
KOK1606,2016_113/2016-04-22T01-15-44-00-00,2016-04-22T01:15:44-0000,180.019,26.133197,-158.000653,4.95666,35.04065,21.3237,1611.4,75.6955,12,2910.7742,10896.3
KOK1606,2016_113/2016-04-22T01-18-44-00-00,2016-04-22T01:18:44-0000,180.03,26.140755,-158.000533,4.78183,33.66774,21.47284,1611.4,75.6955,12,2910.7318,10832.43
KOK1606,2016_113/2016-04-22T01-21-44-00-00,2016-04-22T01:21:44-0000,180.017,26.148278,-158.000339,5.01515,35.28736,21.66931,1585.1,75.6955,12,2910.6254,10929.53
KOK1606,2016_113/2016-04-22T01-24-44-00-00,2016-04-22T01:24:44-0000,180.017,26.15583,-158.000131,5.01494,35.24158,21.87409,1585.1,75.6955,12,2910.7931,10951.03
KOK1606,2016_113/2016-04-22T01-27-44-00-00,2016-04-22T01:27:44-0000,180.018,26.163409,-157.999939,5.01473,35.2422,21.80007,1560.4,75.6955,12,2910.8083,10806.02
KOK1606,2016_113/2016-04-22T01-30-45-00-00,2016-04-22T01:30:45-0000,180.052,26.170987,-157.999762,5.03412,35.28778,21.91192,1529.8,75.6955,12,2910.6606,10621.04
KOK1606,2016_113/2016-04-22T01-33-45-00-00,2016-04-22T01:33:45-0000,180.023,26.178532,-157.999501,5.02893,35.27996,21.90739,1529.8,75.6955,12,2910.8359,10527.43
KOK1606,2016_113/2016-04-22T01-36-45-00-00,2016-04-22T01:36:45-0000,180.017,26.18613,-157.99917,5.00985,35.29882,21.62413,1503.1,75.6955,12,2910.6954,10641.67
KOK1606,2016_113/2016-04-22T01-39-45-00-00,2016-04-22T01:39:45-0000,180.012,26.193717,-157.998823,5.01589,35.2514,21.83478,1503.1,75.6955,12,2910.6984,10727.81
KOK1606,2016_113/2016-04-22T01-42-45-00-00,2016-04-22T01:42:45-0000,180.052,26.201356,-157.998529,5.05192,35.2753,22.10181,1471.7,75.6955,12,2910.5541,10664.6
KOK1606,2016_113/2016-04-22T01-45-45-00-00,2016-04-22T01:45:45-0000,180.024,26.208929,-157.998312,5.05023,35.27107,22.08633,1447.7,75.6955,12,2910.8235,10418.07
KOK1606,2016_113/2016-04-22T01-48-46-00-00,2016-04-22T01:48:46-0000,180.023,26.216424,-157.998142,5.04334,35.2931,21.98307,1447.7,75.6955,12,2910.6135,10304.23
KOK1606,2016_113/2016-04-22T01-51-46-00-00,2016-04-22T01:51:46-0000,180.017,26.223984,-157.998026,5.03582,35.2675,21.94252,1413.5,75.6955,12,2910.8446,10296.23
KOK1606,2016_113/2016-04-22T01-54-46-00-00,2016-04-22T01:54:46-0000,180.041,26.231547,-157.998317,5.04154,35.27154,21.99018,1413.5,75.6955,12,2910.8075,10432.79
KOK1606,2016_113/2016-04-22T01-57-46-00-00,2016-04-22T01:57:46-0000,180.014,26.239144,-157.998558,5.05171,35.2935,22.04968,1380.7,75.6955,12,2910.7652,10319.18
KOK1606,2016_113/2016-04-22T02-00-46-00-00,2016-04-22T02:00:46-0000,180.019,26.246655,-157.998865,5.05733,35.31772,22.09799,1348.3,75.6955,12,2910.7317,9985.38
KOK1606,2016_113/2016-04-22T02-03-47-00-00,2016-04-22T02:03:47-0000,180.021,26.254158,-157.999122,5.02246,35.06561,22.07037,1348.3,75.6955,12,2910.8862,9983.92
KOK1606,2016_113/2016-04-22T02-06-47-00-00,2016-04-22T02:06:47-0000,180.031,26.261648,-157.999341,5.05839,35.32661,22.17394,1316.1,75.6955,12,2910.7105,9979.35
KOK1606,2016_113/2016-04-22T02-09-47-00-00,2016-04-22T02:09:47-0000,180.013,26.269128,-157.999438,5.04313,35.32221,22.04305,1316.1,75.6955,12,2910.8072,10052.87
KOK1606,2016_113/2016-04-22T02-12-47-00-00,2016-04-22T02:12:47-0000,180.015,26.276598,-157.999476,5.05775,35.32844,21.9813,1284,75.6955,12,2910.8268,9948.54
KOK1606,2016_113/2016-04-22T02-15-47-00-00,2016-04-22T02:15:47-0000,180.017,26.284053,-157.999456,5.03804,35.32838,21.8879,1248.7,75.6955,12,2910.6437,9882.73
KOK1606,2016_113/2016-04-22T02-18-47-00-00,2016-04-22T02:18:47-0000,180.035,26.291673,-157.999412,5.04482,35.32586,21.99043,1248.7,75.6955,12,2910.8125,9822.16
KOK1606,2016_113/2016-04-22T02-21-48-00-00,2016-04-22T02:21:48-0000,180.024,26.299189,-157.999324,5.05426,35.3294,22.07067,1215.2,75.6955,12,2910.8197,9800.13
KOK1606,2016_113/2016-04-22T02-24-48-00-00,2016-04-22T02:24:48-0000,180.009,26.306703,-157.999294,5.05966,35.32978,22.11205,1215.2,75.6955,12,2910.8018,9814.54
KOK1606,2016_113/2016-04-22T02-27-48-00-00,2016-04-22T02:27:48-0000,180.074,26.314181,-157.999238,5.05701,35.33,22.11274,1183.7,75.6955,12,2910.7652,9954.9
KOK1606,2016_113/2016-04-22T02-30-48-00-00,2016-04-22T02:30:48-0000,180.111,26.321612,-157.999129,5.0603,35.32057,22.1375,1151,75.6955,12,2910.9709,9882.5
KOK1606,2016_113/2016-04-22T02-33-48-00-00,2016-04-22T02:33:48-0000,180.101,26.328996,-157.99895,5.06814,35.31798,22.25835,1151,75.6955,12,2910.839,9847.27
KOK1606,2016_113/2016-04-22T02-36-49-00-00,2016-04-22T02:36:49-0000,180.103,26.336471,-157.998721,5.07556,35.32286,22.26989,1114.3,75.6955,12,2910.7869,9762.85
KOK1606,2016_113/2016-04-22T02-39-49-00-00,2016-04-22T02:39:49-0000,180.077,26.34397,-157.998768,5.07121,35.32223,22.26461,1114.3,75.6955,12,2910.7922,9839.91
KOK1606,2016_113/2016-04-22T02-42-49-00-00,2016-04-22T02:42:49-0000,180.092,26.351455,-157.998796,5.07545,35.31977,22.32868,1077,75.6955,12,2910.7217,9940.03
KOK1606,2016_113/2016-04-22T02-45-49-00-00,2016-04-22T02:45:49-0000,180.086,26.358952,-157.998947,5.0869,35.32848,22.45451,1042.3,75.6955,12,2910.784,9907.92
KOK1606,2016_113/2016-04-22T02-48-50-00-00,2016-04-22T02:48:50-0000,168.684,26.366923,-157.999201,5.09749,35.32275,22.52744,1042.3,75.6955,12,2910.8204,9863.26
KOK1606,2016_113/2016-04-22T03-03-06-00-00,2016-04-22T03:03:06-0000,10.052,26.401985,-157.999879,5.0852,35.31806,22.39856,926.45,40.0068,10.99,2806.4582,10107.19
KOK1606,2016_113/2016-04-22T03-03-41-00-00,2016-04-22T03:03:41-0000,180.035,26.403648,-157.999894,5.08637,35.31814,22.37912,926.45,40.0068,12,2910.8388,9526.57
KOK1606,2016_113/2016-04-22T03-06-41-00-00,2016-04-22T03:06:41-0000,180.056,26.411119,-157.999985,5.08372,35.3155,22.41111,890.96,40.0068,12,2910.8561,9385.06
KOK1606,2016_113/2016-04-22T03-09-41-00-00,2016-04-22T03:09:41-0000,180.058,26.418561,-158.000094,5.08043,35.32256,22.33593,890.96,40.0068,12,2910.8137,9544.85
KOK1606,2016_113/2016-04-22T03-12-41-00-00,2016-04-22T03:12:41-0000,180.074,26.425993,-158.000196,5.07206,35.32491,22.23775,850.73,40.0068,12,2910.7526,9599.35
KOK1606,2016_113/2016-04-22T03-15-42-00-00,2016-04-22T03:15:42-0000,180.093,26.43347,-158.000425,5.08425,35.32246,22.38512,813.49,40.0068,12,2910.7736,9524.52
KOK1606,2016_113/2016-04-22T03-18-42-00-00,2016-04-22T03:18:42-0000,180.113,26.441079,-158.000557,5.10459,35.32469,22.57688,813.49,40.0068,12,2910.9264,9575.37
KOK1606,2016_113/2016-04-22T03-21-42-00-00,2016-04-22T03:21:42-0000,180.12,26.448726,-158.00081,5.07153,35.32302,22.30364,771,40.0068,12,2910.8545,9728.17
KOK1606,2016_113/2016-04-22T03-24-42-00-00,2016-04-22T03:24:42-0000,180.124,26.456303,-158.000848,5.10375,35.3237,22.58521,771,40.0068,12,2910.8932,9441.88
KOK1606,2016_113/2016-04-22T03-27-43-00-00,2016-04-22T03:27:43-0000,180.103,26.463919,-158.000856,5.08584,35.32867,22.43795,732.3,40.0068,12,2910.8071,9465.53
KOK1606,2016_113/2016-04-22T03-30-43-00-00,2016-04-22T03:30:43-0000,180.098,26.471393,-158.000736,5.08086,35.31797,22.31389,694.81,40.0068,12,2910.8248,9573.87
KOK1606,2016_113/2016-04-22T03-33-43-00-00,2016-04-22T03:33:43-0000,180.109,26.478692,-158.000674,5.04292,35.31769,21.99995,694.81,40.0068,12,2910.7223,9610.87
KOK1606,2016_113/2016-04-22T03-36-43-00-00,2016-04-22T03:36:43-0000,180.023,26.485851,-158.000631,5.05055,35.32131,22.04206,651.55,40.0068,12,2911.013,9631.31
KOK1606,2016_113/2016-04-22T03-39-44-00-00,2016-04-22T03:39:44-0000,180.13,26.492994,-158.000605,5.04864,35.32168,22.05484,651.55,40.0068,12,2910.8786,9797.8
KOK1606,2016_113/2016-04-22T03-42-44-00-00,2016-04-22T03:42:44-0000,180.134,26.500118,-158.000596,5.04376,35.32893,21.9633,609.7,40.0068,12,2910.8874,9478.18
KOK1606,2016_113/2016-04-22T03-45-44-00-00,2016-04-22T03:45:44-0000,180.035,26.50726,-158.000344,5.016,35.33312,21.67991,569.72,40.0068,12,2910.7992,9566.02
KOK1606,2016_113/2016-04-22T03-48-44-00-00,2016-04-22T03:48:44-0000,180.128,26.514393,-158.000101,5.01526,35.2945,21.73262,569.72,40.0068,12,2910.5147,9520.84
KOK1606,2016_113/2016-04-22T03-51-45-00-00,2016-04-22T03:51:45-0000,180.003,26.521545,-157.99988,5.03433,35.32772,21.87845,527.61,40.0068,12,2910.9489,9529.83
KOK1606,2016_113/2016-04-22T03-54-45-00-00,2016-04-22T03:54:45-0000,180.023,26.528759,-157.999752,5.03454,35.30368,21.93826,527.61,40.0068,12,2910.5244,9664.6
KOK1606,2016_113/2016-04-22T03-57-45-00-00,2016-04-22T03:57:45-0000,180.094,26.536034,-157.999881,5.04864,35.31485,21.94278,480.91,40.0068,12,2910.8128,9440.35
KOK1606,2016_113/2016-04-22T04-00-45-00-00,2016-04-22T04:00:45-0000,180.026,26.54328,-158.000062,5.02988,35.31492,21.90226,434.38,40.0068,12,2910.7683,9567.08
KOK1606,2016_113/2016-04-22T04-03-45-00-00,2016-04-22T04:03:45-0000,180.143,26.550513,-158.000227,5.02522,35.30788,21.97596,434.38,40.0068,12,2910.7276,9612.86
KOK1606,2016_113/2016-04-22T04-06-46-00-00,2016-04-22T04:06:46-0000,180.138,26.557691,-158.000187,5.02649,35.3122,21.66689,391.01,40.0068,12,2910.9593,9622.17
KOK1606,2016_113/2016-04-22T04-09-46-00-00,2016-04-22T04:09:46-0000,180.001,26.564921,-157.999951,5.03041,35.32425,21.86676,391.01,40.0068,12,2910.9439,9762.55
KOK1606,2016_113/2016-04-22T04-12-46-00-00,2016-04-22T04:12:46-0000,180.099,26.572108,-157.999687,5.03974,35.30007,21.99289,351.06,40.0068,12,2910.7986,9580.16
KOK1606,2016_113/2016-04-22T04-15-46-00-00,2016-04-22T04:15:46-0000,180.032,26.579341,-157.999472,5.04747,35.31593,22.01511,303.77,40.0068,12,2910.8959,9792.51
KOK1606,2016_113/2016-04-22T04-18-46-00-00,2016-04-22T04:18:46-0000,180.142,26.586593,-157.999303,5.05871,35.32513,22.14158,303.77,40.0068,12,2910.7142,9908.35
KOK1606,2016_113/2016-04-22T04-21-47-00-00,2016-04-22T04:21:47-0000,180.01,26.593794,-157.999057,5.048,35.2979,22.04739,259.14,40.0068,12,2910.8098,9898.3
KOK1606,2016_113/2016-04-22T04-24-47-00-00,2016-04-22T04:24:47-0000,180.01,26.60088,-157.998848,5.04207,35.31558,21.97764,259.14,40.0068,12,2910.623,9987.41
KOK1606,2016_113/2016-04-22T04-27-47-00-00,2016-04-22T04:27:47-0000,180.009,26.608041,-157.998666,5.04599,35.31793,22.01296,215.57,40.0068,12,2910.7151,9933.92
KOK1606,2016_113/2016-04-22T04-30-47-00-00,2016-04-22T04:30:47-0000,180.001,26.615318,-157.998748,5.04779,35.30249,22.05174,172.6,40.0068,12,2910.7345,10064.5
KOK1606,2016_113/2016-04-22T04-33-47-00-00,2016-04-22T04:33:47-0000,180.014,26.622543,-157.998888,5.05118,35.31037,22.07833,172.6,40.0068,12,2910.6289,10136.67
KOK1606,2016_113/2016-04-22T04-36-48-00-00,2016-04-22T04:36:48-0000,180.131,26.629536,-157.999105,5.06612,35.309,22.23706,133.67,40.0068,12,2910.7526,10161.06
KOK1606,2016_113/2016-04-22T04-39-48-00-00,2016-04-22T04:39:48-0000,180.14,26.636481,-157.999454,5.08679,35.3192,22.42952,133.67,40.0068,12,2910.656,10226.99
KOK1606,2016_113/2016-04-22T04-42-48-00-00,2016-04-22T04:42:48-0000,180.132,26.643486,-157.99991,5.09813,35.31591,22.5303,97.695,40.0068,12,2910.9527,10049.99
KOK1606,2016_113/2016-04-22T04-45-48-00-00,2016-04-22T04:45:48-0000,180.13,26.650632,-158.000255,5.11117,35.31469,22.67421,67.016,40.0068,12,2910.7899,10185.65
KOK1606,2016_113/2016-04-22T04-48-49-00-00,2016-04-22T04:48:49-0000,180.036,26.657801,-158.000398,5.11763,35.31456,22.72138,67.016,40.0068,12,2910.518,10253.44
KOK1606,2016_113/2016-04-22T04-51-49-00-00,2016-04-22T04:51:49-0000,180.009,26.664968,-158.000443,5.12664,35.31743,22.79884,43.225,40.0068,12,2910.802,10232.74
KOK1606,2016_113/2016-04-22T04-54-49-00-00,2016-04-22T04:54:49-0000,180.108,26.672194,-158.000318,5.12632,35.31552,22.77311,43.225,40.0068,12,2910.8484,10316.36
KOK1606,2016_113/2016-04-22T04-57-49-00-00,2016-04-22T04:57:49-0000,180.007,26.679396,-158.000108,5.12558,35.32037,22.74836,26.029,40.0068,12,2910.6462,10216.38
KOK1606,2016_113/2016-04-22T05-00-49-00-00,2016-04-22T05:00:49-0000,180.026,26.686559,-158.000261,5.12727,35.31176,22.81089,14.575,40.0068,12,2910.7307,10327.43
KOK1606,2016_113/2016-04-22T05-03-50-00-00,2016-04-22T05:03:50-0000,180.051,26.694156,-158.000453,5.12208,35.29104,22.81234,14.575,40.0068,12,2910.788,10569.55
KOK1606,2016_113/2016-04-22T05-06-50-00-00,2016-04-22T05:06:50-0000,180.053,26.701736,-158.000254,5.1135,35.27467,22.69712,7.5429,40.0068,12,2910.7704,10665.24
KOK1606,2016_113/2016-04-22T05-09-50-00-00,2016-04-22T05:09:50-0000,180.008,26.709204,-157.999798,5.10799,35.29615,22.68146,7.5429,40.0068,12,2910.7117,10698.84
KOK1606,2016_113/2016-04-22T05-12-50-00-00,2016-04-22T05:12:50-0000,180.026,26.716751,-157.999993,5.11795,35.3025,22.67071,3.3913,40.0068,12,2910.6611,10360.75
KOK1606,2016_113/2016-04-22T05-15-50-00-00,2016-04-22T05:15:50-0000,180.096,26.724299,-158.000238,5.13533,35.30953,22.91709,1.2463,40.0068,12,2911.0051,10402.63
KOK1606,2016_113/2016-04-22T05-18-51-00-00,2016-04-22T05:18:51-0000,180.136,26.731961,-158.000338,5.14042,35.30718,22.97136,1.2463,40.0068,12,2910.5719,10423.68
KOK1606,2016_113/2016-04-22T05-21-51-00-00,2016-04-22T05:21:51-0000,180.145,26.739636,-158.000282,5.14847,35.31889,22.91956,0.38803,40.0068,12,2910.7726,10418.83
KOK1606,2016_113/2016-04-22T05-24-51-00-00,2016-04-22T05:24:51-0000,180.114,26.747395,-158.000185,5.15483,35.30757,23.08819,0.38803,40.0068,12,2910.7879,10591.61
KOK1606,2016_113/2016-04-22T05-27-51-00-00,2016-04-22T05:27:51-0000,180.008,26.755216,-158.000025,5.15504,35.32525,23.07885,0.11249,40.0068,12,2910.8515,10498.26
KOK1606,2016_113/2016-04-22T05-30-52-00-00,2016-04-22T05:30:52-0000,180.082,26.762966,-157.999913,5.14741,35.30905,22.99923,0,40.0068,12,2910.6306,10409.51
KOK1606,2016_113/2016-04-22T05-33-52-00-00,2016-04-22T05:33:52-0000,180.128,26.770666,-157.999718,5.14815,35.32143,22.99621,0,40.0068,12,2910.699,10458.2
KOK1606,2016_113/2016-04-22T05-36-52-00-00,2016-04-22T05:36:52-0000,180.001,26.77829,-157.999512,5.14105,35.29878,22.96503,0.049493,40.0068,12,2910.8143,10376.58
KOK1606,2016_113/2016-04-22T05-39-52-00-00,2016-04-22T05:39:52-0000,180.008,26.785967,-157.999558,5.10502,35.3235,22.58367,0.049493,40.0068,12,2910.9963,10381.44
KOK1606,2016_113/2016-04-22T05-42-52-00-00,2016-04-22T05:42:52-0000,180.028,26.793544,-157.999506,5.10089,35.302,22.53795,0.0058339,40.0068,12,2910.6659,10376.89
KOK1606,2016_113/2016-04-22T05-45-53-00-00,2016-04-22T05:45:53-0000,180.002,26.801204,-157.99938,5.10301,35.32579,22.5412,0.0037504,40.0068,12,2910.6093,10198.66
KOK1606,2016_113/2016-04-22T05-48-53-00-00,2016-04-22T05:48:53-0000,180.043,26.808992,-157.99918,5.1365,35.33412,22.86597,0.0037504,40.0068,12,2910.6486,10370.69
KOK1606,2016_113/2016-04-22T05-51-53-00-00,2016-04-22T05:51:53-0000,180.141,26.81682,-157.999058,5.09866,35.29028,22.57086,0.040629,40.0068,12,2910.7453,10337.76
KOK1606,2016_113/2016-04-22T05-54-53-00-00,2016-04-22T05:54:53-0000,180.011,26.824688,-157.999002,5.1206,35.33982,22.71737,0.040629,40.0068,12,2910.8103,10250.9
KOK1606,2016_113/2016-04-22T05-57-53-00-00,2016-04-22T05:57:53-0000,180.074,26.832474,-157.999138,5.09251,35.29743,22.51234,0.022048,40.0068,12,2910.7141,10186.13
KOK1606,2016_113/2016-04-22T06-00-54-00-00,2016-04-22T06:00:54-0000,180.012,26.840271,-157.999263,5.10629,35.34406,22.57432,0.041576,40.0068,12,2910.8655,10355.9
KOK1606,2016_113/2016-04-22T06-03-54-00-00,2016-04-22T06:03:54-0000,180.001,26.848152,-157.99942,5.09071,35.33572,22.41719,0.041576,40.0068,12,2910.7216,10299.52
KOK1606,2016_113/2016-04-22T06-06-54-00-00,2016-04-22T06:06:54-0000,180.137,26.855922,-157.999449,5.06835,35.3253,22.25204,0.6426,40.0068,12,2910.6519,10522.05
KOK1606,2016_113/2016-04-22T06-09-54-00-00,2016-04-22T06:09:54-0000,180.003,26.863801,-157.999477,5.09273,35.31482,22.54338,0.6426,40.0068,12,2910.8244,10573.45
KOK1606,2016_113/2016-04-22T06-12-54-00-00,2016-04-22T06:12:54-0000,180.04,26.871878,-157.999461,5.11562,35.34424,22.64741,0.040648,40.0068,12,2910.8411,10438.72
KOK1606,2016_113/2016-04-22T06-15-55-00-00,2016-04-22T06:15:55-0000,180.029,26.879842,-157.999552,4.97171,35.31232,21.25693,0.0029548,40.0068,12,2910.7713,10388.78
KOK1606,2016_113/2016-04-22T06-18-55-00-00,2016-04-22T06:18:55-0000,180,26.887498,-157.999784,4.93515,35.25945,21.01928,0.0029548,40.0068,12,2910.5954,10459.34
KOK1606,2016_113/2016-04-22T06-21-55-00-00,2016-04-22T06:21:55-0000,180.023,26.895069,-157.999997,4.92636,35.24387,21.13611,0.62374,40.0068,12,2910.6634,10583.3
KOK1606,2016_113/2016-04-22T06-24-55-00-00,2016-04-22T06:24:55-0000,180.084,26.902699,-157.999898,4.91248,35.25256,20.80041,0.62374,40.0068,12,2910.7417,10689.59
KOK1606,2016_113/2016-04-22T06-27-55-00-00,2016-04-22T06:27:55-0000,180.058,26.910311,-157.999862,4.90294,35.21393,20.74704,0.0026139,40.0068,12,2910.7567,10593.42
KOK1606,2016_113/2016-04-22T06-30-56-00-00,2016-04-22T06:30:56-0000,180.143,26.917952,-157.999892,4.89605,35.08976,20.83321,0.022559,40.0068,12,2910.5434,10474.33
KOK1606,2016_113/2016-04-22T06-33-56-00-00,2016-04-22T06:33:56-0000,180.028,26.925599,-157.999963,4.92657,35.25495,20.959,0.022559,40.0068,12,2910.8074,10349.28
KOK1606,2016_113/2016-04-22T06-36-56-00-00,2016-04-22T06:36:56-0000,180.023,26.933307,-158.000029,4.94712,35.23864,21.18013,0.0029738,40.0068,12,2910.7542,10554.39
KOK1606,2016_113/2016-04-22T06-39-56-00-00,2016-04-22T06:39:56-0000,180.068,26.940991,-158.000114,4.98601,35.25655,21.53814,0.0029738,40.0068,12,2910.7005,10717.91
KOK1606,2016_113/2016-04-22T06-42-56-00-00,2016-04-22T06:42:56-0000,180.01,26.948654,-158.000218,4.87772,35.2536,20.50411,0.0034094,40.0068,12,2910.7672,10745.49
KOK1606,2016_113/2016-04-22T06-45-57-00-00,2016-04-22T06:45:57-0000,180.005,26.95624,-158.000344,4.86872,35.23398,20.37155,0.041841,40.0068,12,2910.6134,10793.32
KOK1606,2016_113/2016-04-22T06-48-57-00-00,2016-04-22T06:48:57-0000,180.063,26.963801,-158.000475,4.87889,35.21912,20.52064,0.041841,40.0068,12,2910.6335,10971.07
KOK1606,2016_113/2016-04-22T06-51-57-00-00,2016-04-22T06:51:57-0000,180.03,26.971324,-158.000598,4.88567,35.21424,20.55748,0,40.0068,12,2910.8415,11119.89
KOK1606,2016_113/2016-04-22T06-54-57-00-00,2016-04-22T06:54:57-0000,180.024,26.978846,-158.000603,4.84287,35.18809,20.37208,0,40.0068,12,2910.7516,11398.93
KOK1606,2016_113/2016-04-22T06-57-57-00-00,2016-04-22T06:57:57-0000,180.081,26.98631,-158.000459,4.90061,35.19866,20.79699,0.079288,40.0068,12,2910.7513,11299.53
KOK1606,2016_113/2016-04-22T07-03-58-00-00,2016-04-22T07:03:58-0000,180.073,27.001205,-158.000079,4.90591,35.22608,20.99985,0.0037314,40.0068,12,2910.4973,10899.14
KOK1606,2016_113/2016-04-22T07-06-58-00-00,2016-04-22T07:06:58-0000,180.048,27.008646,-157.999906,4.91364,35.21257,20.87063,0.022237,40.0068,12,2910.6883,10844.92
KOK1606,2016_113/2016-04-22T07-09-58-00-00,2016-04-22T07:09:58-0000,180.026,27.016117,-157.999778,4.87317,35.2184,20.42476,0.022237,40.0068,12,2910.6674,10990.7
KOK1606,2016_113/2016-04-22T07-12-58-00-00,2016-04-22T07:12:58-0000,180.017,27.023543,-157.999659,4.85738,35.20908,20.35714,0.003864,40.0068,12,2910.6102,11110.66
KOK1606,2016_113/2016-04-22T07-15-58-00-00,2016-04-22T07:15:58-0000,180.026,27.030943,-157.999503,4.87433,35.20768,20.57053,0.023014,40.0068,12,2910.6831,11220.23
KOK1606,2016_113/2016-04-22T07-18-59-00-00,2016-04-22T07:18:59-0000,180.039,27.038382,-157.999382,4.89552,35.20768,20.65248,0.023014,40.0068,12,2910.7645,10859.83
KOK1606,2016_113/2016-04-22T07-21-59-00-00,2016-04-22T07:21:59-0000,180.021,27.045873,-157.999273,4.86766,35.20991,20.40134,0.0041481,40.0068,12,2910.8328,10798.76
KOK1606,2016_113/2016-04-22T07-24-59-00-00,2016-04-22T07:24:59-0000,180.146,27.0534,-157.999327,4.86056,35.20337,20.35366,0.0041481,40.0068,12,2910.6978,10856.97
KOK1606,2016_113/2016-04-22T07-27-59-00-00,2016-04-22T07:27:59-0000,180.017,27.060809,-157.999383,4.87825,35.19324,20.59259,0.0042428,40.0068,12,2910.8078,11101.03
KOK1606,2016_113/2016-04-22T07-30-59-00-00,2016-04-22T07:30:59-0000,180.004,27.068302,-157.999437,4.89711,35.20931,20.70087,0,40.0068,12,2910.7076,11146.25
KOK1606,2016_113/2016-04-22T07-34-00-00-00,2016-04-22T07:34:00-0000,180.119,27.076303,-157.999526,4.91746,35.21452,20.87929,0,40.0068,12,2910.8071,11068.12
KOK1606,2016_113/2016-04-22T07-37-00-00-00,2016-04-22T07:37:00-0000,180.034,27.083771,-157.999573,4.85092,35.20417,20.27313,0.62504,40.0068,12,2910.6612,10849.75
KOK1606,2016_113/2016-04-22T07-40-00-00-00,2016-04-22T07:40:00-0000,180.141,27.091342,-157.999749,4.86035,35.19332,20.35212,0.023203,40.0068,12,2910.7334,10831.05
KOK1606,2016_113/2016-04-22T07-43-00-00-00,2016-04-22T07:43:00-0000,180.019,27.098914,-157.99999,4.86384,35.19854,20.40834,0.023203,40.0068,12,2910.4251,10872.48
KOK1606,2016_113/2016-04-22T07-46-01-00-00,2016-04-22T07:46:01-0000,180.125,27.106585,-158.000104,4.88821,35.19108,20.65819,0,40.0068,12,2910.6834,11132.05
KOK1606,2016_113/2016-04-22T07-49-01-00-00,2016-04-22T07:49:01-0000,180.037,27.114159,-158.000175,4.89393,35.1972,20.67183,0,40.0068,12,2910.4046,11138.7
KOK1606,2016_113/2016-04-22T07-52-01-00-00,2016-04-22T07:52:01-0000,180.127,27.121806,-158.000311,4.89923,35.19637,20.77728,0.022976,40.0068,12,2910.7324,11061.49
KOK1606,2016_113/2016-04-22T07-55-01-00-00,2016-04-22T07:55:01-0000,180.021,27.129373,-158.000402,4.92212,35.20279,20.91887,0.0042428,40.0068,12,2910.667,10907.02
KOK1606,2016_113/2016-04-22T07-58-01-00-00,2016-04-22T07:58:01-0000,180.013,27.136949,-158.0006,4.89669,35.18939,20.68815,0.0042428,40.0068,12,2910.6405,10848.63
KOK1606,2016_113/2016-04-22T08-01-02-00-00,2016-04-22T08:01:02-0000,180.026,27.14444,-158.000493,4.85918,35.19336,20.38041,0.0043944,40.0068,12,2910.8969,11045.21
KOK1606,2016_113/2016-04-22T08-04-02-00-00,2016-04-22T08:04:02-0000,180.069,27.15188,-158.000384,4.88895,35.19531,20.4976,0.0043944,40.0068,12,2910.698,11254.69
KOK1606,2016_113/2016-04-22T08-07-02-00-00,2016-04-22T08:07:02-0000,180.009,27.159337,-158.000219,4.8506,35.1968,20.21826,0.061332,40.0068,12,2910.4525,11215.72
KOK1606,2016_113/2016-04-22T08-10-02-00-00,2016-04-22T08:10:02-0000,180.065,27.166768,-158.000066,4.86681,35.19352,20.43436,0.023714,40.0068,12,2910.653,11165.38
KOK1606,2016_113/2016-04-22T08-13-02-00-00,2016-04-22T08:13:02-0000,180.024,27.17422,-157.99987,4.85134,35.18138,20.24184,0.023714,40.0068,12,2910.4384,11028.9
KOK1606,2016_113/2016-04-22T08-16-03-00-00,2016-04-22T08:16:03-0000,180.034,27.181694,-157.99974,4.86692,35.18547,20.45307,0.004849,40.0068,12,2910.861,10961.52
KOK1606,2016_113/2016-04-22T08-19-03-00-00,2016-04-22T08:19:03-0000,180.031,27.18917,-157.999655,4.85759,35.19829,20.35789,0.004849,40.0068,12,2910.7633,11019.13
KOK1606,2016_113/2016-04-22T08-22-03-00-00,2016-04-22T08:22:03-0000,180.049,27.196596,-157.999661,4.84583,35.20452,20.17325,0.023866,40.0068,12,2910.7594,11248.02
KOK1606,2016_113/2016-04-22T08-25-03-00-00,2016-04-22T08:25:03-0000,180.077,27.203958,-157.999649,4.84552,35.20612,20.21972,0.080159,40.0068,12,2910.6355,11215.64
KOK1606,2016_113/2016-04-22T08-28-03-00-00,2016-04-22T08:28:03-0000,180.004,27.211284,-157.999592,4.86734,35.22338,20.43348,0.080159,40.0068,12,2910.7114,11022.21
KOK1606,2016_113/2016-04-22T08-31-04-00-00,2016-04-22T08:31:04-0000,180.025,27.218588,-157.999663,4.8809,35.22833,20.50763,0.023582,40.0068,12,2910.7704,10842.83
KOK1606,2016_113/2016-04-22T08-34-04-00-00,2016-04-22T08:34:04-0000,180.021,27.225901,-157.999708,4.85908,35.22526,20.36644,0.023582,40.0068,12,2910.7534,10785.33
KOK1606,2016_113/2016-04-22T08-37-04-00-00,2016-04-22T08:37:04-0000,180.049,27.233252,-157.999795,4.87306,35.23834,20.42388,0.042315,40.0068,12,2910.6783,10950.56
