V1,V2
33622.2537134243,34437.7693344245
24789.1426860532,42561.1745164682
24090.2118337343,67208.6662438087
65326.6738052325,66533.297381731
65369.7554446542,49744.4329138102
48946.0262034441,29366.7166380151
