V1,V2
32285.3492802062,35504.2874003786
28102.7637338051,34859.0069385991
22642.3950947713,26963.3478018894
22819.3048055878,18592.2919404683
28066.0985087655,14959.9276767782
38378.6513664875,14940.9488396671
42046.5488163941,18564.9809309669
42758.3124974768,30904.9282409515
