V1,V2
40468.569193749,49153.3115725674
30767.8672788766,45589.9191803301
25218.5854691216,39517.1542032242
23545.7345766863,23777.6805580108
31701.9138867624,17706.3042763033
42748.6878759039,23882.7585098214
48616.9571435042,39599.0872317285
