V1,V2
22661.9478761382,28416.8021220461
14830.9550658837,26766.956067797
6407.54672388417,19305.77782119
3365.80082475936,10372.2805693395
2234.42860665502,3863.02546953028
3615.20609953545,-141.312464251573
9970.98439043051,-778.729111213488
19363.1002925903,-556.872822752128
25705.3578638353,6991.28317330844
28940.3460484205,23522.5179402318
