V1,V2
29703.7466809711,37313.9535993666
20544.3951678642,33782.3208256587
15182.9097989288,26596.9923013526
20676.0661761488,14510.0264038533
27332.0044432757,9760.70513779492
37614.8237537684,11343.9522872692
43369.2420368423,17623.5777248736
46327.3674852081,25670.9103699722
44245.592681239,35395.8211053777
