V1,V2
37810.3541610157,46693.2643399624
25572.646800193,38294.8693293156
19988.3815736386,30503.0075618391
21838.4320439126,20333.7539759641
29556.8908644641,14469.0586233135
45091.3656981193,24954.0792561179
49181.6954088757,40971.0108088808
