V1,V2
17409.4603086896,31494.0076685363
12395.5614402971,25014.5855166074
10568.3921878925,16903.5952432854
23057.7929452782,11789.5556848322
29597.2450123428,13318.809400467
28060.8752379507,25607.8830152957
