V1,V2
27193.0530474871,27373.4893109674
16122.9118312167,36972.9756105666
8108.45325586417,56533.9353167904
13764.0662799567,65068.8895959031
66588.0618753165,67048.3687151105
66148.11845901,40796.2149452446
34612.1839360931,18326.5428206991
