V1,V2
43270.2287667894,47109.0347896452
26112.4355308385,37392.1075191655
22111.3425697727,17165.3688563753
33298.1779971769,12725.3018105964
46880.8849465752,23293.3084603915
52277.3161755293,36382.6193884298
51542.205048708,42049.1987562139
