file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2011_301/469.evt.gz,479,479,138696,138696,20,110,73,63,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_301/469.evt.gz,939,939,138696,138696,30,410,93,101,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_301/469.evt.gz,1734,1734,138696,138696,34,1071,117,125,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_301/469.evt.gz,2993,2993,138696,138696,36,2118,137,152,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_301/469.evt.gz,2847,2847,138696,138696,36,2025,135,146,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_301/469.evt.gz,1041,1041,138696,138696,7,686,88,33,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_301/469.evt.gz,1370,1370,138696,138696,18,907,99,64,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_301/469.evt.gz,662,662,138696,138696,0,426,72,11,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/120.evt.gz,325,325,215188,215188,17,26,36,48,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/120.evt.gz,659,659,215188,215188,26,139,56,138,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/120.evt.gz,1383,1383,215188,215188,34,687,68,197,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/120.evt.gz,2652,2652,215188,215188,37,1800,86,229,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/120.evt.gz,4657,4657,215188,215188,37,3586,101,255,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/120.evt.gz,4409,4409,215188,215188,37,3391,100,226,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/120.evt.gz,1610,1610,215188,215188,17,1153,60,65,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/120.evt.gz,2135,2135,215188,215188,24,1521,69,137,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/120.evt.gz,1052,1052,215188,215188,0,732,54,32,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/140.evt.gz,307,307,213544,213544,3,15,31,31,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/140.evt.gz,638,638,213544,213544,6,120,44,94,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/140.evt.gz,1313,1313,213544,213544,7,576,71,148,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/140.evt.gz,2584,2584,213544,213544,8,1633,96,185,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/140.evt.gz,4618,4618,213544,213544,8,3343,109,206,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/140.evt.gz,4372,4372,213544,213544,8,3167,108,182,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/140.evt.gz,1561,1561,213544,213544,3,1045,62,46,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/140.evt.gz,2091,2091,213544,213544,5,1405,76,93,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/140.evt.gz,1043,1043,213544,213544,0,674,47,25,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/160.evt.gz,312,312,200840,200840,9,13,26,52,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/160.evt.gz,609,609,200840,200840,12,110,44,134,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/160.evt.gz,1224,1224,200840,200840,18,534,65,189,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/160.evt.gz,2448,2448,200840,200840,19,1568,90,233,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/160.evt.gz,4449,4449,200840,200840,19,3430,104,262,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/160.evt.gz,4222,4222,200840,200840,19,3249,103,230,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/160.evt.gz,1470,1470,200840,200840,9,1007,55,71,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/160.evt.gz,1990,1990,200840,200840,12,1377,68,137,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/160.evt.gz,959,959,200840,200840,0,630,46,29,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/200.evt.gz,365,365,191208,191208,41,2,37,50,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/200.evt.gz,695,695,191208,191208,70,64,60,113,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/200.evt.gz,1249,1249,191208,191208,84,394,79,187,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/200.evt.gz,2392,2392,191208,191208,85,1333,96,224,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/200.evt.gz,4349,4349,191208,191208,85,3081,107,248,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/200.evt.gz,4091,4091,191208,191208,85,2877,106,230,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/200.evt.gz,1461,1461,191208,191208,41,878,74,63,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/200.evt.gz,1952,1952,191208,191208,70,1183,81,119,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/200.evt.gz,919,919,191208,191208,0,516,63,35,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/240.evt.gz,393,393,165451,165451,61,4,29,50,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/240.evt.gz,710,710,165451,165451,116,37,55,123,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/240.evt.gz,1178,1178,165451,165451,139,253,77,182,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/240.evt.gz,2046,2046,165451,165451,144,945,97,211,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/240.evt.gz,3726,3726,165451,165451,145,2428,113,229,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/240.evt.gz,3521,3521,165451,165451,145,2279,114,215,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/240.evt.gz,1185,1185,165451,165451,61,590,67,58,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/240.evt.gz,1669,1669,165451,165451,116,846,84,119,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/240.evt.gz,736,736,165451,165451,0,342,59,29,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/280.evt.gz,506,506,152742,152742,2,2,30,98,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/280.evt.gz,846,846,152742,152742,4,32,54,185,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/280.evt.gz,1300,1300,152742,152742,14,241,85,235,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/280.evt.gz,2125,2125,152742,152742,21,936,97,258,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/280.evt.gz,3665,3665,152742,152742,22,2351,113,272,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/280.evt.gz,3465,3465,152742,152742,22,2196,112,255,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/280.evt.gz,1265,1265,152742,152742,2,586,69,115,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/280.evt.gz,1763,1763,152742,152742,4,833,89,183,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/280.evt.gz,698,698,152742,152742,0,337,53,58,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/320.evt.gz,410,410,143701,143701,79,2,23,90,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/320.evt.gz,662,662,143701,143701,117,31,38,162,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/320.evt.gz,1001,1001,143701,143701,136,198,56,197,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/320.evt.gz,1755,1755,143701,143701,141,828,79,218,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/320.evt.gz,3291,3291,143701,143701,141,2221,94,231,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
2011_302/320.evt.gz,3082,3082,143701,143701,141,2040,93,221,5000,1,0,0,-67746,-66560,0.656,0.683,1.635,1.632
2011_302/320.evt.gz,1065,1065,143701,143701,79,505,50,103,5000,2,0,0,-67745,-66559,0.496774193548387,0.513709677419355,1.635,1.632
2011_302/320.evt.gz,1453,1453,143701,143701,117,727,61,160,5000,3,0,0,-65247,-64061,0.53877688172043,0.53877688172043,1.635,1.632
2011_302/320.evt.gz,616,616,143701,143701,2,279,40,50,5000,4,0,0,-70247,-69061,0.454771505376344,0.471706989247312,1.635,1.632
2011_302/340.evt.gz,387,387,151553,151553,80,5,17,91,5000,0,-9477,-10076,-67747,-66561,0.656,0.683,1.635,1.632
2011_302/340.evt.gz,676,676,151553,151553,128,46,29,167,5000,2500,-6977,-7576,-65247,-64061,0.656,0.683,1.635,1.632
2011_302/340.evt.gz,1096,1096,151553,151553,148,267,47,225,5000,5000,-4477,-5076,-62747,-61561,0.656,0.683,1.635,1.632
2011_302/340.evt.gz,1981,1981,151553,151553,150,997,63,257,5000,7500,-1977,-2576,-60247,-59061,0.656,0.683,1.635,1.632
2011_302/340.evt.gz,3635,3635,151553,151553,151,2494,74,279,5000,10000,523,-76,-57747,-56561,0.656,0.683,1.635,1.632
