V1,V2
35305.2768264633,32739.0080145799
27108.8085635136,44033.9301549776
33367.6536950711,59338.4425087135
65654.0921641033,67133.4556439238
66635.696410699,51603.0952692637
50149.1549026067,26984.400441431
