V1,V2
44537.6402256807,43528.0305881074
36478.8752920902,39758.5745960867
26937.823462708,31990.4531322051
25513.7796669473,15220.9749646045
32658.3359411208,11549.4214635147
54751.6078714938,29662.6428328188
51704.869706652,41278.7943908845
