V1,V2
40343.906093823,39898.1196408458
22932.5073531066,35682.5033098371
16571.0908087227,26560.1632378937
18644.5092847164,12134.8583380118
35137.9024535019,11088.2449061011
43058.966008011,19026.0278032283
46385.4185497357,33055.0916161064
