V1,V2
36945.0397326449,37702.1293175445
16857.5378793452,30331.8599398877
14191.0593883347,20978.0706348813
21198.7005240429,11998.7661889708
34285.4359713294,13842.0278810841
40625.7700113155,23025.4705505562
42456.7396867343,32563.9563435468
