file,n.opp,n.opp.,n.evt,n.evt.,beads,pro,syn,pico,width,corr,offset.small.D1,offset.small.D2,offset.large.D1,offset.large.D2,notch.small.D1,notch.small.D2,notch.large.D1,notch.large.D2
2015_082/2015-03-23T03-00-15+00-00.gz,18263,18263,2651154,1996950,0,14812,195,75,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_082/2015-03-23T03-00-15+00-00.gz,19007,19007,2651154,1996950,0,15372,235,104,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_082/2015-03-23T03-00-15+00-00.gz,17465,17465,2651154,1996950,0,14176,153,60,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,26,26,2590592,1851912,0,7,1,2,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,168,168,2590592,1851912,0,80,11,6,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,1013,1013,2590592,1851912,0,774,60,22,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,3920,3920,2590592,1851912,0,3473,116,71,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,9858,9858,2590592,1851912,1,9151,165,152,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,24791,23892,2590592,1851912,4,23570,208,336,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,20321,20321,2590592,1851912,0,19915,93,32,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,21317,21317,2590592,1851912,0,20801,126,50,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_082/2015-03-23T15-16-45+00-00.gz,19414,19414,2590592,1851912,0,19065,71,26,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,27,27,2313346,1559424,0,0,5,2,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,183,183,2313346,1559424,0,73,33,14,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,935,935,2313346,1559424,0,704,75,35,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,3520,3520,2313346,1559424,0,3107,123,100,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,8480,8480,2313346,1559424,0,7858,160,175,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,22498,21663,2313346,1559424,0,21423,211,315,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,18655,18655,2313346,1559424,0,18216,99,53,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,19479,19479,2313346,1559424,0,18948,131,75,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_082/2015-03-23T20-59-10+00-00.gz,17835,17835,2313346,1559424,0,17455,80,44,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,55,55,2376576,1652148,0,1,11,5,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,266,266,2376576,1652148,0,120,45,10,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,1439,1439,2376576,1652148,0,1175,104,22,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,4810,4810,2376576,1652148,0,4357,174,69,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,10069,10069,2376576,1652148,3,9432,212,147,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,22395,21558,2376576,1652148,5,21423,265,263,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,18573,18573,2376576,1652148,0,18214,131,30,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,19396,19396,2376576,1652148,0,18942,173,48,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_083/2015-03-24T03-24-16+00-00.gz,17704,17704,2376576,1652148,0,17401,102,26,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,97,97,2148096,1515100,0,0,36,7,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,328,328,2148096,1515100,0,112,97,14,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,910,910,2148096,1515100,1,560,155,30,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,2761,2761,2148096,1515100,2,2234,205,89,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,7841,7841,2148096,1515100,4,7107,244,178,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,23935,22965,2148096,1515100,4,22869,316,284,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,19903,19903,2148096,1515100,0,19484,184,32,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,20752,20752,2148096,1515100,1,20233,223,46,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_083/2015-03-24T14-46-05+00-00.gz,19096,19096,2148096,1515100,0,18725,165,26,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,354,354,1954176,1320701,1,14,143,67,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,661,661,1954176,1320701,1,163,187,100,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,1437,1437,1954176,1320701,1,833,208,132,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,3939,3939,1954176,1320701,2,3259,233,155,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,8938,8938,1954176,1320701,3,8182,254,174,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,22927,21917,1954176,1320701,4,21969,313,211,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,19778,19778,1954176,1320701,1,19183,227,97,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,20496,20496,1954176,1320701,1,19824,239,132,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_083/2015-03-24T21-00-11+00-00.gz,19085,19085,1954176,1320701,0,18555,213,70,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,325,325,1871984,1309668,0,0,120,67,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,659,659,1871984,1309668,8,127,163,121,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,1830,1830,1871984,1309668,8,1148,187,159,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,4812,4812,1871984,1309668,8,4026,215,178,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,9421,9421,1871984,1309668,9,8539,243,195,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,20628,19784,1871984,1309668,12,19550,293,227,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,17669,17669,1871984,1309668,0,17011,199,106,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,18385,18385,1871984,1309668,8,17614,221,147,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_084/2015-03-25T03-30-55+00-00.gz,16949,16949,1871984,1309668,0,16348,189,81,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,367,367,1982464,1410831,0,9,137,86,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,702,702,1982464,1410831,1,167,191,137,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,1646,1646,1982464,1410831,1,951,253,192,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,4095,4095,1982464,1410831,1,3299,290,223,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,9084,9084,1982464,1410831,2,8176,334,252,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,23383,22340,1982464,1410831,2,22247,429,281,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,19931,19931,1982464,1410831,0,19258,285,131,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,20715,20715,1982464,1410831,1,19936,306,184,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_084/2015-03-25T14-50-09+00-00.gz,19115,19115,1982464,1410831,0,18532,264,87,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,374,374,1905622,1320687,1,12,126,72,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,720,720,1905622,1320687,6,183,176,134,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,1529,1529,1905622,1320687,11,877,204,176,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,3905,3905,1905622,1320687,12,3176,230,203,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,8428,8428,1905622,1320687,12,7609,255,236,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,20988,19998,1905622,1320687,13,19980,310,278,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,17936,17936,1905622,1320687,1,17327,227,123,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,18583,18583,1905622,1320687,6,17887,240,175,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_084/2015-03-25T18-01-05+00-00.gz,17247,17247,1905622,1320687,0,16706,211,89,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,375,375,1955115,1370515,0,25,123,82,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,816,816,1955115,1370515,4,311,157,142,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,2234,2234,1955115,1370515,4,1645,182,171,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,5119,5119,1955115,1370515,5,4440,205,206,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,9500,9500,1955115,1370515,6,8737,228,242,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,19462,18433,1955115,1370515,7,18513,282,280,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,16539,16539,1955115,1370515,0,15977,194,126,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,17234,17234,1955115,1370515,4,16585,212,170,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_084/2015-03-25T21-01-18+00-00.gz,15885,15885,1955115,1370515,0,15407,177,86,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,393,393,1948465,1347084,2,73,130,68,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,839,839,1948465,1347084,2,416,163,112,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,2262,2262,1948465,1347084,4,1729,196,158,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,5254,5254,1948465,1347084,5,4623,225,187,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,9868,9868,1948465,1347084,6,9149,258,212,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,20897,19910,1948465,1347084,9,19997,317,253,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,17872,17872,1948465,1347084,2,17370,212,103,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,18574,18574,1948465,1347084,2,17977,234,153,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T00-00-02+00-00.gz,17209,17209,1948465,1347084,0,16773,190,78,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,433,433,1810670,1215861,0,37,134,83,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,860,860,1810670,1215861,1,312,185,121,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,2292,2292,1810670,1215861,3,1639,223,146,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,4993,4993,1810670,1215861,3,4255,246,177,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,8925,8925,1810670,1215861,3,8114,268,199,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,18249,17284,1810670,1215861,3,17275,331,224,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,15649,15649,1810670,1215861,0,15013,238,127,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,16257,16257,1810670,1215861,3,15540,254,155,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T04-00-18+00-00.gz,15045,15045,1810670,1215861,0,14490,218,91,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,395,395,1904000,1304545,11,15,114,88,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,956,956,1904000,1304545,31,353,154,136,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,2517,2517,1904000,1304545,45,1771,187,183,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,5439,5439,1904000,1304545,63,4575,218,212,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,9471,9471,1904000,1304545,71,8508,241,231,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,19193,18114,1904000,1304545,82,17971,308,270,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,16395,16395,1904000,1304545,11,15680,202,138,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,17034,17034,1904000,1304545,31,16213,222,173,5000,3,0,0,-64147,-64675,0.432118211821182,0.432118211821182,1.635,1.632
2015_085/2015-03-26T06-51-30+00-00.gz,15733,15733,1904000,1304545,0,15122,188,96,5000,4,0,0,-69147,-69675,0.338358835883588,0.325457545754575,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,405,405,1855104,1243255,0,29,145,70,5000,0,-14439,-16567,-66647,-67175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,811,811,1855104,1243255,1,274,190,110,5000,2500,-11939,-14067,-64147,-64675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,2137,2137,1855104,1243255,1,1492,226,147,5000,5000,-9439,-11567,-61647,-62175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,5165,5165,1855104,1243255,2,4421,257,176,5000,7500,-6939,-9067,-59147,-59675,0.656,0.683,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,9722,9722,1855104,1243255,3,8886,285,197,5000,10000,-4439,-6567,-56647,-57175,0.656,0.683,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,19971,18992,1855104,1243255,4,18953,351,231,5000,1,0,0,-66646,-67174,0.656,0.683,1.635,1.632
2015_085/2015-03-26T10-01-12+00-00.gz,17204,17204,1855104,1243255,0,16592,243,106,5000,2,0,0,-66645,-67173,0.385238523852385,0.372337233723372,1.635,1.632
