V1,V2
29794.8638693862,39815.2594806181
20739.9282305251,33477.253682422
15673.2524453548,23747.1279244553
19111.0756081375,14438.2397706631
25528.4066207069,11136.8479102531
37998.2496567008,18563.1280023112
43280.7919542922,29044.5379708003
41728.4779891749,39529.1882285523
