file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2013_088/251.evt,20838,1324416,1262477,6,16105,2070,747,0,0,-57738,0,-58154,2500,5507.5
2013_088/251.evt,21401,1324416,1262477,6,16110,2249,1004,0,0,-22231,0,-22646,2500,-30000
2013_088/251.evt,21252,1324416,1262477,6,16107,2179,960,0,0,-24731,0,-25146,2500,-27500
2013_088/251.evt,21134,1324416,1262477,6,16105,2127,922,0,0,-27231,0,-27646,2500,-25000
2013_088/251.evt,21040,1324416,1262477,6,16105,2087,883,0,0,-29731,0,-30146,2500,-22500
2013_088/251.evt,20986,1324416,1262477,6,16105,2076,854,0,0,-32231,0,-32646,2500,-20000
2013_088/251.evt,20946,1324416,1262477,6,16105,2071,832,0,0,-34731,0,-35146,2500,-17500
2013_088/251.evt,20915,1324416,1262477,6,16105,2070,809,0,0,-37231,0,-37646,2500,-15000
2013_088/251.evt,20887,1324416,1262477,6,16105,2070,789,0,0,-39731,0,-40146,2500,-12500
2013_088/251.evt,20868,1324416,1262477,6,16105,2070,770,0,0,-42231,0,-42646,2500,-10000
2013_088/251.evt,20853,1324416,1262477,6,16105,2070,758,0,0,-44731,0,-45146,2500,-7500
2013_088/251.evt,20843,1324416,1262477,6,16105,2070,751,0,0,-47231,0,-47646,2500,-5000
2013_088/251.evt,20840,1324416,1262477,6,16105,2070,748,0,0,-49731,0,-50146,2500,-2500
2013_088/251.evt,20839,1324416,1262477,6,16105,2070,747,0,0,-52231,0,-52646,2500,0
2013_088/251.evt,20838,1324416,1262477,6,16105,2070,747,0,0,-54731,0,-55146,2500,2500
2013_088/251.evt,20838,1324416,1262477,6,16105,2070,747,0,0,-57231,0,-57646,2500,5000
2013_088/251.evt,20836,1324416,1262477,6,16105,2070,746,0,0,-59731,0,-60146,2500,7500
2013_088/251.evt,20835,1324416,1262477,6,16105,2070,745,0,0,-62231,0,-62646,2500,10000
2013_090/238.evt,20060,1323776,1238339,8,15626,670,570,0,0,-57738,0,-58154,2500,5507.5
2013_090/238.evt,20356,1323776,1238339,8,15626,698,765,0,0,-22231,0,-22646,2500,-30000
2013_090/238.evt,20278,1323776,1238339,8,15626,683,720,0,0,-24731,0,-25146,2500,-27500
