V1,V2
28282.4233364996,30730.4141844309
19055.619455265,25632.05047852
15729.6252288533,17946.5472454314
19138.1162116042,11006.7734412717
35003.1590862723,9071.85785286538
39821.4279717988,15969.5078966077
38240.6984572757,31294.6874146383
