V1,V2
29249.468646921,28586.7327225929
18772.3805918335,25019.6371426266
16852.9560610064,17944.234087892
18573.0134306802,11040.103465624
23335.3678480212,8514.52943444097
31709.7052470833,8062.74053150208
38836.0500488574,12012.1902444884
40378.2810770888,23300.432239435
36953.7490583831,27941.4522608134
