file,n.opp,n.evt,n.evt.,beads,pro,syn,pico,origin,offset.small.D1,offset.large.D1,offset.small.D2,offset.large.D2,width,corr
2013_090/238.evt,2350,1323776,1238339,10,1430,336,217,-5760,-1651,-35680,-1924,-34422,2500,-2500
2013_090/238.evt,1137,1323776,1238339,3,413,286,150,-5760,-4151,-38180,-4424,-36922,2500,0
2013_090/238.evt,579,1323776,1238339,1,78,231,83,-5760,-6651,-40680,-6924,-39422,2500,2500
2013_090/238.evt,289,1323776,1238339,0,6,154,25,-5760,-9151,-43180,-9424,-41922,2500,5000
2013_090/238.evt,140,1323776,1238339,0,0,91,8,-5760,-11651,-45680,-11924,-44422,2500,7500
2013_090/238.evt,53,1323776,1238339,0,0,37,1,-5760,-14151,-48180,-14424,-46922,2500,10000
2013_091/270.evt,4164,1349376,1241312,3,3382,191,217,-4112,136,-33892,-136,-32635,2500,-4287.5
2013_091/270.evt,137600,1349376,1241312,3,11532,282,404,-4112,15849,-18180,15576,-16922,2500,-20000
2013_091/270.evt,118218,1349376,1241312,3,10190,270,358,-4112,13349,-20680,13076,-19422,2500,-17500
2013_091/270.evt,102375,1349376,1241312,3,8797,261,321,-4112,10849,-23180,10576,-21922,2500,-15000
2013_091/270.evt,85631,1349376,1241312,3,7479,247,286,-4112,8349,-25680,8076,-24422,2500,-12500
2013_091/270.evt,56596,1349376,1241312,3,6405,234,265,-4112,5849,-28180,5576,-26922,2500,-10000
2013_091/270.evt,20796,1349376,1241312,3,5343,220,245,-4112,3349,-30680,3076,-29422,2500,-7500
2013_091/270.evt,4733,1349376,1241312,3,3900,198,221,-4112,849,-33180,576,-31922,2500,-5000
2013_091/270.evt,2905,1349376,1241312,1,2201,172,201,-4112,-1651,-35680,-1924,-34422,2500,-2500
2013_091/270.evt,1433,1349376,1241312,1,827,149,173,-4112,-4151,-38180,-4424,-36922,2500,0
2013_091/270.evt,656,1349376,1241312,0,188,127,120,-4112,-6651,-40680,-6924,-39422,2500,2500
2013_091/270.evt,320,1349376,1241312,0,30,97,52,-4112,-9151,-43180,-9424,-41922,2500,5000
2013_091/270.evt,144,1349376,1241312,0,0,59,15,-4112,-11651,-45680,-11924,-44422,2500,7500
2013_091/270.evt,50,1349376,1241312,0,0,23,3,-4112,-14151,-48180,-14424,-46922,2500,10000
2013_091/270.evt,12,1349376,1241312,0,0,3,0,-4112,-16651,-50680,-16924,-49422,2500,12500
2013_092/418.evt,7240,1798912,1684030,17,6633,166,148,-2912,136,-33892,-136,-32635,2500,-4287.5
2013_092/418.evt,190485,1798912,1684030,17,17994,267,251,-2912,15849,-18180,15576,-16922,2500,-20000
2013_092/418.evt,169263,1798912,1684030,17,15721,253,224,-2912,13349,-20680,13076,-19422,2500,-17500
2013_092/418.evt,150978,1798912,1684030,17,13717,234,201,-2912,10849,-23180,10576,-21922,2500,-15000
2013_092/418.evt,131475,1798912,1684030,17,11880,225,188,-2912,8349,-25680,8076,-24422,2500,-12500
2013_092/418.evt,101363,1798912,1684030,17,10280,210,173,-2912,5849,-28180,5576,-26922,2500,-10000
2013_092/418.evt,48724,1798912,1684030,17,8855,189,165,-2912,3349,-30680,3076,-29422,2500,-7500
2013_092/418.evt,10771,1798912,1684030,17,7137,173,148,-2912,849,-33180,576,-31922,2500,-5000
2013_092/418.evt,5754,1798912,1684030,17,5227,155,133,-2912,-1651,-35680,-1924,-34422,2500,-2500
2013_092/418.evt,3595,1798912,1684030,16,3142,132,115,-2912,-4151,-38180,-4424,-36922,2500,0
2013_092/418.evt,1816,1798912,1684030,12,1431,116,95,-2912,-6651,-40680,-6924,-39422,2500,2500
2013_092/418.evt,701,1798912,1684030,2,421,95,59,-2912,-9151,-43180,-9424,-41922,2500,5000
2013_092/418.evt,228,1798912,1684030,0,57,63,23,-2912,-11651,-45680,-11924,-44422,2500,7500
2013_092/418.evt,79,1798912,1684030,0,2,29,3,-2912,-14151,-48180,-14424,-46922,2500,10000
2013_092/418.evt,20,1798912,1684030,0,0,10,0,-2912,-16651,-50680,-16924,-49422,2500,12500
2013_094/321.evt,7346,1513600,1398317,2,1,8,252,-1728,136,-33892,-136,-32635,2500,-4287.5
2013_094/321.evt,310666,1513600,1398317,3,2,14,312,-1728,15849,-18180,15576,-16922,2500,-20000
2013_094/321.evt,291148,1513600,1398317,3,2,10,294,-1728,13349,-20680,13076,-19422,2500,-17500
2013_094/321.evt,271369,1513600,1398317,3,2,9,285,-1728,10849,-23180,10576,-21922,2500,-15000
2013_094/321.evt,249689,1513600,1398317,3,2,9,277,-1728,8349,-25680,8076,-24422,2500,-12500
2013_094/321.evt,219924,1513600,1398317,3,1,9,268,-1728,5849,-28180,5576,-26922,2500,-10000
2013_094/321.evt,165451,1513600,1398317,2,1,8,261,-1728,3349,-30680,3076,-29422,2500,-7500
2013_094/321.evt,86188,1513600,1398317,2,1,8,253,-1728,849,-33180,576,-31922,2500,-5000
2013_094/321.evt,5325,1513600,1398317,2,1,7,247,-1728,-1651,-35680,-1924,-34422,2500,-2500
2013_094/321.evt,3294,1513600,1398317,2,0,7,239,-1728,-4151,-38180,-4424,-36922,2500,0
2013_094/321.evt,1756,1513600,1398317,2,0,7,226,-1728,-6651,-40680,-6924,-39422,2500,2500
2013_094/321.evt,898,1513600,1398317,1,0,7,194,-1728,-9151,-43180,-9424,-41922,2500,5000
2013_094/321.evt,562,1513600,1398317,0,0,5,146,-1728,-11651,-45680,-11924,-44422,2500,7500
2013_094/321.evt,289,1513600,1398317,0,0,3,70,-1728,-14151,-48180,-14424,-46922,2500,10000
2013_094/321.evt,118,1513600,1398317,0,0,1,21,-1728,-16651,-50680,-16924,-49422,2500,12500
2013_094/321.evt,31,1513600,1398317,0,0,1,4,-1728,-19151,-53180,-19424,-51922,2500,15000
2013_096/2.evt,8955,1746875,1669676,5,8108,27,354,-2800,136,-33892,-136,-32635,2500,-4287.5
2013_096/2.evt,180267,1746875,1669676,5,23478,38,477,-2800,15849,-18180,15576,-16922,2500,-20000
2013_096/2.evt,158170,1746875,1669676,5,20200,35,442,-2800,13349,-20680,13076,-19422,2500,-17500
2013_096/2.evt,139607,1746875,1669676,5,17321,35,421,-2800,10849,-23180,10576,-21922,2500,-15000
2013_096/2.evt,120365,1746875,1669676,5,14744,33,403,-2800,8349,-25680,8076,-24422,2500,-12500
2013_096/2.evt,92843,1746875,1669676,5,12683,33,387,-2800,5849,-28180,5576,-26922,2500,-10000
2013_096/2.evt,46429,1746875,1669676,5,10841,29,369,-2800,3349,-30680,3076,-29422,2500,-7500
2013_096/2.evt,12764,1746875,1669676,5,8794,27,358,-2800,849,-33180,576,-31922,2500,-5000
2013_096/2.evt,7006,1746875,1669676,5,6239,22,343,-2800,-1651,-35680,-1924,-34422,2500,-2500
2013_096/2.evt,4240,1746875,1669676,4,3540,22,327,-2800,-4151,-38180,-4424,-36922,2500,0
2013_096/2.evt,2087,1746875,1669676,4,1461,19,300,-2800,-6651,-40680,-6924,-39422,2500,2500
2013_096/2.evt,882,1746875,1669676,3,363,18,249,-2800,-9151,-43180,-9424,-41922,2500,5000
2013_096/2.evt,402,1746875,1669676,3,60,15,149,-2800,-11651,-45680,-11924,-44422,2500,7500
2013_096/2.evt,145,1746875,1669676,0,2,11,47,-2800,-14151,-48180,-14424,-46922,2500,10000
2013_096/2.evt,48,1746875,1669676,0,0,7,3,-2800,-16651,-50680,-16924,-49422,2500,12500
2013_096/2.evt,11,1746875,1669676,0,0,0,1,-2800,-19151,-53180,-19424,-51922,2500,15000
2013_100/55.evt,5130,1420288,1328910,37,4370,37,293,-2512,136,-33892,-136,-32635,2500,-4287.5
2013_100/55.evt,179355,1420288,1328910,41,11830,53,431,-2512,15849,-18180,15576,-16922,2500,-20000
2013_100/55.evt,162140,1420288,1328910,41,10688,50,386,-2512,13349,-20680,13076,-19422,2500,-17500
2013_100/55.evt,146055,1420288,1328910,40,9536,48,354,-2512,10849,-23180,10576,-21922,2500,-15000
2013_100/55.evt,127907,1420288,1328910,40,8445,46,331,-2512,8349,-25680,8076,-24422,2500,-12500
2013_100/55.evt,99541,1420288,1328910,39,7367,44,322,-2512,5849,-28180,5576,-26922,2500,-10000
2013_100/55.evt,49425,1420288,1328910,38,6298,40,310,-2512,3349,-30680,3076,-29422,2500,-7500
2013_100/55.evt,10898,1420288,1328910,37,4865,38,295,-2512,849,-33180,576,-31922,2500,-5000
2013_100/55.evt,3783,1420288,1328910,37,3079,36,280,-2512,-1651,-35680,-1924,-34422,2500,-2500
2013_100/55.evt,2061,1420288,1328910,31,1415,34,261,-2512,-4151,-38180,-4424,-36922,2500,0
2013_100/55.evt,956,1420288,1328910,27,389,27,238,-2512,-6651,-40680,-6924,-39422,2500,2500
2013_100/55.evt,523,1420288,1328910,25,58,18,199,-2512,-9151,-43180,-9424,-41922,2500,5000
2013_100/55.evt,293,1420288,1328910,10,3,13,121,-2512,-11651,-45680,-11924,-44422,2500,7500
2013_100/55.evt,99,1420288,1328910,0,0,9,30,-2512,-14151,-48180,-14424,-46922,2500,10000
2013_100/55.evt,18,1420288,1328910,0,0,2,1,-2512,-16651,-50680,-16924,-49422,2500,12500
2013_101/151.evt,18824,1703552,1576826,251,17430,58,202,-1312,136,-33892,-136,-32635,2500,-4287.5
2013_101/151.evt,387950,1703552,1576826,312,28037,78,320,-1312,15849,-18180,15576,-16922,2500,-20000
2013_101/151.evt,364630,1703552,1576826,307,26560,74,282,-1312,13349,-20680,13076,-19422,2500,-17500
2013_101/151.evt,344029,1703552,1576826,297,24975,71,262,-1312,10849,-23180,10576,-21922,2500,-15000
2013_101/151.evt,322809,1703552,1576826,288,23510,68,247,-1312,8349,-25680,8076,-24422,2500,-12500
2013_101/151.evt,294793,1703552,1576826,281,22054,65,236,-1312,5849,-28180,5576,-26922,2500,-10000
2013_101/151.evt,244321,1703552,1576826,269,20538,63,219,-1312,3349,-30680,3076,-29422,2500,-7500
2013_101/151.evt,106497,1703552,1576826,258,18396,59,208,-1312,849,-33180,576,-31922,2500,-5000
2013_101/151.evt,14845,1703552,1576826,245,13599,56,197,-1312,-1651,-35680,-1924,-34422,2500,-2500
2013_101/151.evt,9199,1703552,1576826,235,8026,53,184,-1312,-4151,-38180,-4424,-36922,2500,0
2013_101/151.evt,4010,1703552,1576826,217,2930,47,169,-1312,-6651,-40680,-6924,-39422,2500,2500
2013_101/151.evt,1420,1703552,1576826,187,470,34,154,-1312,-9151,-43180,-9424,-41922,2500,5000
2013_101/151.evt,679,1703552,1576826,92,25,16,109,-1312,-11651,-45680,-11924,-44422,2500,7500
2013_101/151.evt,234,1703552,1576826,4,0,4,51,-1312,-14151,-48180,-14424,-46922,2500,10000
2013_101/151.evt,80,1703552,1576826,0,0,1,11,-1312,-16651,-50680,-16924,-49422,2500,12500
2013_101/151.evt,23,1703552,1576826,0,0,0,2,-1312,-19151,-53180,-19424,-51922,2500,15000
2013_103/16.evt,12848,1954432,1849875,52,11713,31,338,-2496,136,-33892,-136,-32635,2500,-4287.5
2013_103/16.evt,237515,1954432,1849875,65,25991,43,486,-2496,15849,-18180,15576,-16922,2500,-20000
2013_103/16.evt,209523,1954432,1849875,62,23280,42,445,-2496,13349,-20680,13076,-19422,2500,-17500
2013_103/16.evt,186164,1954432,1849875,60,20658,40,415,-2496,10849,-23180,10576,-21922,2500,-15000
2013_103/16.evt,162337,1954432,1849875,58,18397,38,393,-2496,8349,-25680,8076,-24422,2500,-12500
2013_103/16.evt,128089,1954432,1849875,58,16482,34,372,-2496,5849,-28180,5576,-26922,2500,-10000
2013_103/16.evt,67274,1954432,1849875,57,14618,33,361,-2496,3349,-30680,3076,-29422,2500,-7500
2013_103/16.evt,19929,1954432,1849875,54,12389,31,343,-2496,849,-33180,576,-31922,2500,-5000
2013_103/16.evt,10404,1954432,1849875,50,9623,30,326,-2496,-1651,-35680,-1924,-34422,2500,-2500
2013_103/16.evt,7027,1954432,1849875,48,6312,27,310,-2496,-4151,-38180,-4424,-36922,2500,0
2013_103/16.evt,3887,1954432,1849875,45,3229,23,288,-2496,-6651,-40680,-6924,-39422,2500,2500
2013_103/16.evt,1623,1954432,1849875,33,1067,19,247,-2496,-9151,-43180,-9424,-41922,2500,5000
2013_103/16.evt,578,1954432,1849875,14,176,16,173,-2496,-11651,-45680,-11924,-44422,2500,7500
2013_103/16.evt,214,1954432,1849875,3,10,8,76,-2496,-14151,-48180,-14424,-46922,2500,10000
2013_103/16.evt,53,1954432,1849875,0,0,6,8,-2496,-16651,-50680,-16924,-49422,2500,12500
2013_103/16.evt,15,1954432,1849875,0,0,2,1,-2496,-19151,-53180,-19424,-51922,2500,15000
2013_104/346.evt,15269,2195328,2131473,145,13901,177,284,-2304,136,-33892,-136,-32635,2500,-4287.5
2013_104/346.evt,245509,2195328,2131473,185,33187,265,423,-2304,15849,-18180,15576,-16922,2500,-20000
2013_104/346.evt,216934,2195328,2131473,178,28955,257,378,-2304,13349,-20680,13076,-19422,2500,-17500
2013_104/346.evt,192594,2195328,2131473,174,25167,242,354,-2304,10849,-23180,10576,-21922,2500,-15000
2013_104/346.evt,168359,2195328,2131473,171,21907,229,336,-2304,8349,-25680,8076,-24422,2500,-12500
2013_104/346.evt,135560,2195328,2131473,162,19265,214,318,-2304,5849,-28180,5576,-26922,2500,-10000
2013_104/346.evt,80164,2195328,2131473,156,16921,198,302,-2304,3349,-30680,3076,-29422,2500,-7500
2013_104/346.evt,36486,2195328,2131473,149,14600,181,290,-2304,849,-33180,576,-31922,2500,-5000
2013_104/346.evt,12923,2195328,2131473,142,12037,159,276,-2304,-1651,-35680,-1924,-34422,2500,-2500
2013_104/346.evt,9753,2195328,2131473,126,8968,139,261,-2304,-4151,-38180,-4424,-36922,2500,0
2013_104/346.evt,6403,2195328,2131473,114,5695,128,236,-2304,-6651,-40680,-6924,-39422,2500,2500
2013_104/346.evt,3447,2195328,2131473,87,2856,109,204,-2304,-9151,-43180,-9424,-41922,2500,5000
2013_104/346.evt,1442,2195328,2131473,41,1028,90,142,-2304,-11651,-45680,-11924,-44422,2500,7500
2013_104/346.evt,312,2195328,2131473,1,113,65,56,-2304,-14151,-48180,-14424,-46922,2500,10000
2013_104/346.evt,80,2195328,2131473,0,3,40,5,-2304,-16651,-50680,-16924,-49422,2500,12500
2013_104/346.evt,18,2195328,2131473,0,0,9,0,-2304,-19151,-53180,-19424,-51922,2500,15000
2013_105/309.evt,14942,1939712,1869810,95,13485,139,202,-2112,136,-33892,-136,-32635,2500,-4287.5
2013_105/309.evt,214200,1939712,1869810,134,28075,245,333,-2112,15849,-18180,15576,-16922,2500,-20000
2013_105/309.evt,192875,1939712,1869810,119,24706,228,299,-2112,13349,-20680,13076,-19422,2500,-17500
2013_105/309.evt,175350,1939712,1869810,115,21735,207,271,-2112,10849,-23180,10576,-21922,2500,-15000
2013_105/309.evt,158047,1939712,1869810,110,19280,196,257,-2112,8349,-25680,8076,-24422,2500,-12500
2013_105/309.evt,134721,1939712,1869810,102,17206,181,234,-2112,5849,-28180,5576,-26922,2500,-10000
2013_105/309.evt,92927,1939712,1869810,99,15561,161,225,-2112,3349,-30680,3076,-29422,2500,-7500
2013_105/309.evt,54965,1939712,1869810,95,13967,145,208,-2112,849,-33180,576,-31922,2500,-5000
2013_105/309.evt,13102,1939712,1869810,90,12270,123,193,-2112,-1651,-35680,-1924,-34422,2500,-2500
2013_105/309.evt,10491,1939712,1869810,81,9923,109,182,-2112,-4151,-38180,-4424,-36922,2500,0
2013_105/309.evt,7522,1939712,1869810,71,7029,96,160,-2112,-6651,-40680,-6924,-39422,2500,2500
2013_105/309.evt,4498,1939712,1869810,57,4068,82,146,-2112,-9151,-43180,-9424,-41922,2500,5000
2013_105/309.evt,2050,1939712,1869810,33,1717,70,113,-2112,-11651,-45680,-11924,-44422,2500,7500
2013_105/309.evt,346,1939712,1869810,7,162,51,53,-2112,-14151,-48180,-14424,-46922,2500,10000
2013_105/309.evt,84,1939712,1869810,1,8,27,6,-2112,-16651,-50680,-16924,-49422,2500,12500
2013_105/309.evt,27,1939712,1869810,0,0,16,0,-2112,-19151,-53180,-19424,-51922,2500,15000
2013_106/364.evt,14022,1883264,1814930,78,12494,158,214,-2272,136,-33892,-136,-32635,2500,-4287.5
2013_106/364.evt,186764,1883264,1814930,108,25012,257,342,-2272,15849,-18180,15576,-16922,2500,-20000
2013_106/364.evt,169612,1883264,1814930,102,21886,240,310,-2272,13349,-20680,13076,-19422,2500,-17500
2013_106/364.evt,154478,1883264,1814930,97,19306,219,290,-2272,10849,-23180,10576,-21922,2500,-15000
2013_106/364.evt,138501,1883264,1814930,92,17250,207,262,-2272,8349,-25680,8076,-24422,2500,-12500
2013_106/364.evt,115436,1883264,1814930,87,15492,192,247,-2272,5849,-28180,5576,-26922,2500,-10000
2013_106/364.evt,73901,1883264,1814930,86,14097,175,230,-2272,3349,-30680,3076,-29422,2500,-7500
2013_106/364.evt,38305,1883264,1814930,80,12857,161,218,-2272,849,-33180,576,-31922,2500,-5000
2013_106/364.evt,12505,1883264,1814930,72,11503,150,205,-2272,-1651,-35680,-1924,-34422,2500,-2500
2013_106/364.evt,10459,1883264,1814930,63,9901,141,187,-2272,-4151,-38180,-4424,-36922,2500,0
2013_106/364.evt,8197,1883264,1814930,54,7721,128,167,-2272,-6651,-40680,-6924,-39422,2500,2500
2013_106/364.evt,5530,1883264,1814930,43,5110,117,148,-2272,-9151,-43180,-9424,-41922,2500,5000
2013_106/364.evt,2919,1883264,1814930,21,2605,99,110,-2272,-11651,-45680,-11924,-44422,2500,7500
2013_106/364.evt,863,1883264,1814930,1,658,79,62,-2272,-14151,-48180,-14424,-46922,2500,10000
2013_106/364.evt,140,1883264,1814930,0,44,50,11,-2272,-16651,-50680,-16924,-49422,2500,12500
2013_106/364.evt,31,1883264,1814930,0,0,15,0,-2272,-19151,-53180,-19424,-51922,2500,15000
2013_107/258.evt,15613,3237383,3172742,151,12808,1202,364,-2064,136,-33892,-136,-32635,2500,-4287.5
2013_107/258.evt,381704,3237383,3172742,213,34795,2368,650,-2064,15849,-18180,15576,-16922,2500,-20000
2013_107/258.evt,335239,3237383,3172742,198,29760,2146,586,-2064,13349,-20680,13076,-19422,2500,-17500
2013_107/258.evt,294675,3237383,3172742,186,25472,1931,528,-2064,10849,-23180,10576,-21922,2500,-15000
2013_107/258.evt,253656,3237383,3172742,178,21902,1760,496,-2064,8349,-25680,8076,-24422,2500,-12500
2013_107/258.evt,202070,3237383,3172742,167,18818,1613,442,-2064,5849,-28180,5576,-26922,2500,-10000
2013_107/258.evt,123361,3237383,3172742,159,16145,1433,404,-2064,3349,-30680,3076,-29422,2500,-7500
2013_107/258.evt,61015,3237383,3172742,152,13576,1240,370,-2064,849,-33180,576,-31922,2500,-5000
2013_107/258.evt,12903,3237383,3172742,144,10938,1086,343,-2064,-1651,-35680,-1924,-34422,2500,-2500
2013_107/258.evt,9537,3237383,3172742,136,7868,951,311,-2064,-4151,-38180,-4424,-36922,2500,0
2013_107/258.evt,6272,3237383,3172742,115,4848,818,276,-2064,-6651,-40680,-6924,-39422,2500,2500
2013_107/258.evt,3566,3237383,3172742,96,2369,702,224,-2064,-9151,-43180,-9424,-41922,2500,5000
2013_107/258.evt,1710,3237383,3172742,54,768,575,171,-2064,-11651,-45680,-11924,-44422,2500,7500
2013_107/258.evt,633,3237383,3172742,11,61,397,80,-2064,-14151,-48180,-14424,-46922,2500,10000
2013_107/258.evt,278,3237383,3172742,0,0,234,13,-2064,-16651,-50680,-16924,-49422,2500,12500
2013_107/258.evt,87,3237383,3172742,0,0,77,0,-2064,-19151,-53180,-19424,-51922,2500,15000
2013_108/70.evt,30340,2741632,2695092,142,27283,1298,366,368,136,-33892,-136,-32635,2500,-4287.5
2013_108/70.evt,504208,2741632,2695092,207,69149,1947,640,368,15849,-18180,15576,-16922,2500,-20000
2013_108/70.evt,441953,2741632,2695092,188,60264,1848,578,368,13349,-20680,13076,-19422,2500,-17500
2013_108/70.evt,392867,2741632,2695092,179,51581,1753,531,368,10849,-23180,10576,-21922,2500,-15000
2013_108/70.evt,353784,2741632,2695092,170,44001,1682,483,368,8349,-25680,8076,-24422,2500,-12500
2013_108/70.evt,316447,2741632,2695092,161,38010,1607,445,368,5849,-28180,5576,-26922,2500,-10000
2013_108/70.evt,273752,2741632,2695092,155,33322,1487,404,368,3349,-30680,3076,-29422,2500,-7500
2013_108/70.evt,76013,2741632,2695092,144,28852,1342,376,368,849,-33180,576,-31922,2500,-5000
2013_108/70.evt,24983,2741632,2695092,139,22390,1179,344,368,-1651,-35680,-1924,-34422,2500,-2500
2013_108/70.evt,17120,2741632,2695092,131,14843,1031,314,368,-4151,-38180,-4424,-36922,2500,0
2013_108/70.evt,9067,2741632,2695092,113,7054,914,283,368,-6651,-40680,-6924,-39422,2500,2500
2013_108/70.evt,3636,2741632,2695092,97,1870,801,250,368,-9151,-43180,-9424,-41922,2500,5000
2013_108/70.evt,1711,2741632,2695092,78,203,705,211,368,-11651,-45680,-11924,-44422,2500,7500
2013_108/70.evt,1023,2741632,2695092,47,0,546,141,368,-14151,-48180,-14424,-46922,2500,10000
2013_108/70.evt,487,2741632,2695092,7,0,323,42,368,-16651,-50680,-16924,-49422,2500,12500
2013_108/70.evt,151,2741632,2695092,2,0,105,9,368,-19151,-53180,-19424,-51922,2500,15000
2013_108/70.evt,18,2741632,2695092,1,0,10,3,368,-21651,-55680,-21924,-54422,2500,17500
2013_112/319.evt,23505,1843456,1756672,41,22551,414,173,4768,136,-33892,-136,-32635,2500,-4287.5
2013_112/319.evt,329949,1843456,1756672,77,37427,516,403,4768,15849,-18180,15576,-16922,2500,-20000
2013_112/319.evt,320064,1843456,1756672,70,35362,508,342,4768,13349,-20680,13076,-19422,2500,-17500
2013_112/319.evt,309531,1843456,1756672,63,33171,497,303,4768,10849,-23180,10576,-21922,2500,-15000
2013_112/319.evt,298882,1843456,1756672,57,30964,470,259,4768,8349,-25680,8076,-24422,2500,-12500
2013_112/319.evt,230936,1843456,1756672,50,28943,452,225,4768,5849,-28180,5576,-26922,2500,-10000
2013_112/319.evt,102798,1843456,1756672,45,26804,438,194,4768,3349,-30680,3076,-29422,2500,-7500
2013_112/319.evt,24800,1843456,1756672,42,23733,418,179,4768,849,-33180,576,-31922,2500,-5000
2013_112/319.evt,19929,1843456,1756672,37,19028,406,155,4768,-1651,-35680,-1924,-34422,2500,-2500
2013_112/319.evt,14343,1843456,1756672,31,13490,391,143,4768,-4151,-38180,-4424,-36922,2500,0
2013_112/319.evt,8600,1843456,1756672,30,7794,379,128,4768,-6651,-40680,-6924,-39422,2500,2500
2013_112/319.evt,3871,1843456,1756672,23,3128,360,109,4768,-9151,-43180,-9424,-41922,2500,5000
2013_112/319.evt,1208,1843456,1756672,15,571,316,91,4768,-11651,-45680,-11924,-44422,2500,7500
2013_112/319.evt,486,1843456,1756672,8,26,249,63,4768,-14151,-48180,-14424,-46922,2500,10000
2013_112/319.evt,229,1843456,1756672,0,0,152,17,4768,-16651,-50680,-16924,-49422,2500,12500
2013_112/319.evt,70,1843456,1756672,0,0,44,6,4768,-19151,-53180,-19424,-51922,2500,15000
2013_114/163.evt,36172,1841920,1728426,73,34274,495,210,3776,136,-33892,-136,-32635,2500,-4287.5
2013_114/163.evt,474061,1841920,1728426,113,51677,642,510,3776,15849,-18180,15576,-16922,2500,-20000
2013_114/163.evt,466004,1841920,1728426,113,50911,624,413,3776,13349,-20680,13076,-19422,2500,-17500
2013_114/163.evt,454473,1841920,1728426,111,49738,600,352,3776,10849,-23180,10576,-21922,2500,-15000
2013_114/163.evt,441236,1841920,1728426,102,48223,561,307,3776,8349,-25680,8076,-24422,2500,-12500
2013_114/163.evt,398559,1841920,1728426,91,46329,533,278,3776,5849,-28180,5576,-26922,2500,-10000
2013_114/163.evt,253398,1841920,1728426,81,43501,519,249,3776,3349,-30680,3076,-29422,2500,-7500
2013_114/163.evt,39510,1841920,1728426,75,37245,499,220,3776,849,-33180,576,-31922,2500,-5000
2013_114/163.evt,27303,1841920,1728426,68,25521,484,191,3776,-1651,-35680,-1924,-34422,2500,-2500
2013_114/163.evt,14573,1841920,1728426,63,12874,468,176,3776,-4151,-38180,-4424,-36922,2500,0
2013_114/163.evt,5240,1841920,1728426,54,3658,456,156,3776,-6651,-40680,-6924,-39422,2500,2500
2013_114/163.evt,1806,1841920,1728426,44,452,419,140,3776,-9151,-43180,-9424,-41922,2500,5000
2013_114/163.evt,908,1841920,1728426,34,17,325,108,3776,-11651,-45680,-11924,-44422,2500,7500
2013_114/163.evt,460,1841920,1728426,8,0,210,57,3776,-14151,-48180,-14424,-46922,2500,10000
2013_114/163.evt,202,1841920,1728426,1,0,101,20,3776,-16651,-50680,-16924,-49422,2500,12500
2013_114/163.evt,55,1841920,1728426,0,0,23,6,3776,-19151,-53180,-19424,-51922,2500,15000
2013_115/295.evt,35607,2052992,1959771,109,32082,2595,212,3376,136,-33892,-136,-32635,2500,-4287.5
2013_115/295.evt,508490,2052992,1959771,216,52623,3388,484,3376,15849,-18180,15576,-16922,2500,-20000
