V1,V2
18888.7913465432,17883.5943888295
12783.1147468111,28332.1385662237
10007.5572113076,64453.4945734273
65701.5757312632,66630.9689580836
66766.2422033529,48767.7171502845
50359.0123134106,12476.0145075466
25894.1409056864,11103.5205554832
