V1,V2
10101.9701657848,20739.6779248264
799.544257905851,13636.9638605904
322.43801707705,3573.55120701296
8316.83202166552,397.141932456914
16354.3076656756,1647.43068946301
21378.8184420503,12739.8666332383
17871.7896670052,20084.2136967921
