V1,V2
31247.7234115834,36192.6174195079
20641.390438231,29771.2898974092
16162.2748843215,20271.224677107
16586.6748641557,11093.3367892285
22676.310427933,9050.10295974866
31860.032669746,11938.5893883744
40622.1048236027,20722.0877831136
39332.8638481451,25967.6532012525
36968.4151483989,35634.8247678262
