V1,V2
21515.3964053231,65546.8594156255
22534.6896614261,33711.0174078156
35455.0566500951,22812.9988198132
49697.6633167574,34121.6083472693
66201.5977377418,59172.2846386055
65747.4072625628,66651.3351558019
